lat,lon,value
-56.0,-68.0,0.37223395705223083
-56.0,-67.0,0.34669768810272217
-55.0,-72.0,0.3605304956436157
-55.0,-71.0,0.3782264292240143
-55.0,-70.0,0.42242348194122314
-55.0,-69.0,0.479412317276001
-55.0,-68.0,0.49922430515289307
-55.0,-67.0,0.4335894286632538
-54.0,-74.0,0.38174617290496826
-54.0,-73.0,0.3675088584423065
-54.0,-72.0,0.3588850796222687
-54.0,-71.0,0.38407766819000244
-54.0,-70.0,0.4737691879272461
-54.0,-69.0,0.5181784629821777
-53.0,-74.0,0.35669803619384766
-53.0,-73.0,0.4055878221988678
-53.0,-72.0,0.4313863515853882
-53.0,-71.0,0.45970389246940613
-53.0,-70.0,0.48761478066444397
-53.0,-69.0,0.46828803420066833
-52.0,-75.0,0.35300448536872864
-52.0,-74.0,0.3929157257080078
-52.0,-73.0,0.45769473910331726
-52.0,-72.0,0.4539850056171417
-52.0,-71.0,0.4734251797199249
-52.0,-70.0,0.4792010486125946
-52.0,-69.0,0.5051049590110779
-52.0,-68.0,0.553984522819519
-51.0,-75.0,0.410444051027298
-51.0,-74.0,0.4535944163799286
-51.0,-73.0,0.46436968445777893
-51.0,-72.0,0.514559805393219
-50.0,-75.0,0.5198312401771545
-50.0,-74.0,0.5360907912254333
-50.0,-73.0,0.5527177453041077
-49.0,-76.0,0.4503943920135498
-49.0,-75.0,0.5814279317855835
-49.0,-74.0,0.5893018841743469
-49.0,-73.0,0.6057360768318176
-48.0,-76.0,0.48256993293762207
-48.0,-75.0,0.5216792225837708
-48.0,-74.0,0.689030110836029
-48.0,-73.0,0.6097605228424072
-48.0,-72.0,0.6269069314002991
-47.0,-76.0,0.5067430734634399
-47.0,-75.0,0.549572765827179
-47.0,-74.0,0.6423178315162659
-47.0,-73.0,0.6795094609260559
-47.0,-72.0,0.7070767283439636
-46.0,-75.0,0.5836173892021179
-46.0,-74.0,0.6250662207603455
-46.0,-73.0,0.7121439576148987
-46.0,-72.0,0.754892885684967
-45.0,-75.0,0.6228293180465698
-45.0,-74.0,0.6359995007514954
-45.0,-73.0,0.7935612201690674
-45.0,-72.0,0.796038806438446
-45.0,-71.0,0.7498947978019714
-44.0,-75.0,0.625901997089386
-44.0,-74.0,0.6242338418960571
-44.0,-73.0,0.7557480931282043
-44.0,-72.0,0.8231940269470215
-44.0,-71.0,0.8239997029304504
-43.0,-74.0,0.59642094373703
-43.0,-73.0,0.6709933876991272
-43.0,-72.0,0.9013716578483582
-42.0,-74.0,0.6304378509521484
-42.0,-73.0,0.6809525489807129
-42.0,-72.0,0.9217917919158936
-41.0,-74.0,0.6771941781044006
-41.0,-73.0,0.7560791969299316
-41.0,-72.0,0.975304126739502
-40.0,-74.0,0.7089851498603821
-40.0,-73.0,0.7624640464782715
-40.0,-72.0,0.9519875645637512
-39.0,-74.0,0.7285793423652649
-39.0,-73.0,0.78013676404953
-39.0,-72.0,0.9275054931640625
-39.0,-71.0,0.9896109700202942
-38.0,-74.0,0.7524983286857605
-38.0,-73.0,0.8190459609031677
-38.0,-72.0,0.9500799775123596
-38.0,-71.0,1.019771695137024
-37.0,-74.0,0.7637539505958557
