lat,lon,value
-56.0,-68.0,0.5452556014060974
-56.0,-67.0,0.5205714106559753
-55.0,-72.0,0.6322312951087952
-55.0,-71.0,0.6772189140319824
-55.0,-70.0,0.8478875160217285
-55.0,-69.0,0.9584473967552185
-55.0,-68.0,0.8474833965301514
-55.0,-67.0,0.7174462676048279
-54.0,-74.0,0.7926723957061768
-54.0,-73.0,0.8441151976585388
-54.0,-72.0,0.784582793712616
-54.0,-71.0,0.7877845168113708
-54.0,-70.0,0.9207352995872498
-54.0,-69.0,1.009357213973999
-53.0,-74.0,0.9262974262237549
-53.0,-73.0,1.036615014076233
-53.0,-72.0,1.072949767112732
-53.0,-71.0,1.0723583698272705
-53.0,-70.0,1.0763580799102783
-53.0,-69.0,1.0284448862075806
-52.0,-75.0,0.9419028162956238
-52.0,-74.0,1.0688228607177734
-52.0,-73.0,1.1612491607666016
-52.0,-72.0,1.1840800046920776
-52.0,-71.0,1.1883689165115356
-52.0,-70.0,1.1585034132003784
-52.0,-69.0,0.9525186419487
-52.0,-68.0,0.8371841907501221
-51.0,-75.0,1.0593820810317993
-51.0,-74.0,1.177367091178894
-51.0,-73.0,1.258756160736084
-51.0,-72.0,1.4076156616210938
-50.0,-75.0,1.2608402967453003
-50.0,-74.0,1.1528732776641846
-50.0,-73.0,1.240744709968567
-49.0,-76.0,1.1694902181625366
-49.0,-75.0,1.3169721364974976
-49.0,-74.0,1.295029640197754
-49.0,-73.0,1.3680658340454102
-48.0,-76.0,1.248332142829895
-48.0,-75.0,1.3244085311889648
-48.0,-74.0,1.4363919496536255
-48.0,-73.0,1.5984505414962769
-48.0,-72.0,1.6359776258468628
-47.0,-76.0,1.29731023311615
-47.0,-75.0,1.3285236358642578
-47.0,-74.0,1.4073983430862427
-47.0,-73.0,1.4604997634887695
-47.0,-72.0,1.39192533493042
-46.0,-75.0,1.352817177772522
-46.0,-74.0,1.4003453254699707
-46.0,-73.0,1.501562237739563
-46.0,-72.0,1.5353479385375977
-45.0,-75.0,1.2930723428726196
-45.0,-74.0,1.330872654914856
-45.0,-73.0,1.4144147634506226
-45.0,-72.0,1.3065704107284546
-45.0,-71.0,1.3153854608535767
-44.0,-75.0,1.2137538194656372
-44.0,-74.0,1.2373720407485962
-44.0,-73.0,1.2808077335357666
-44.0,-72.0,1.3196972608566284
-44.0,-71.0,1.1663434505462646
-43.0,-74.0,1.118493914604187
-43.0,-73.0,1.1242094039916992
-43.0,-72.0,1.2190227508544922
-42.0,-74.0,1.049129605293274
-42.0,-73.0,1.0550166368484497
-42.0,-72.0,1.2128676176071167
-41.0,-74.0,0.9961324334144592
-41.0,-73.0,0.9697893261909485
-41.0,-72.0,0.9432759284973145
-40.0,-74.0,0.9588677287101746
-40.0,-73.0,0.9194827079772949
-40.0,-72.0,0.7949995398521423
-39.0,-74.0,0.8557531833648682
-39.0,-73.0,0.6844680905342102
-39.0,-72.0,0.6799885630607605
-39.0,-71.0,0.7043443322181702
-38.0,-74.0,0.7558348774909973
-38.0,-73.0,0.726855456829071
-38.0,-72.0,0.5654401183128357
-38.0,-71.0,0.538433313369751
-37.0,-74.0,0.7576192021369934
-37.0,-73.0,0.5998991131782532
-37.0,-72.0,0.37739595770835876
-37.0,-71.0,0.371726393699646
-36.0,-73.0,0.5630057454109192
