lat,lon,value
-56.0,-68.0,0.2719154953956604
-56.0,-67.0,0.20556968450546265
-55.0,-72.0,0.315952330827713
-55.0,-71.0,0.3308854401111603
-55.0,-70.0,0.430021196603775
-55.0,-69.0,0.4293469190597534
-55.0,-68.0,0.39757832884788513
-55.0,-67.0,0.3383166491985321
-54.0,-74.0,0.3596387803554535
-54.0,-73.0,0.37301433086395264
-54.0,-72.0,0.3543037474155426
-54.0,-71.0,0.3453645706176758
-54.0,-70.0,0.3989674150943756
-54.0,-69.0,0.41078290343284607
-53.0,-74.0,0.3847545087337494
-53.0,-73.0,0.451720267534256
-53.0,-72.0,0.4383072853088379
-53.0,-71.0,0.4247162342071533
-53.0,-70.0,0.414076566696167
-53.0,-69.0,0.3887932300567627
-52.0,-75.0,0.3784697949886322
-52.0,-74.0,0.4626377820968628
-52.0,-73.0,0.5065034627914429
-52.0,-72.0,0.4507589042186737
-52.0,-71.0,0.42814335227012634
-52.0,-70.0,0.40076538920402527
-52.0,-69.0,0.3972432315349579
-52.0,-68.0,0.4600447714328766
-51.0,-75.0,0.4389152526855469
-51.0,-74.0,0.5147883892059326
-51.0,-73.0,0.5545247793197632
-51.0,-72.0,0.5553379058837891
-50.0,-75.0,0.5509649515151978
-50.0,-74.0,0.5551957488059998
-50.0,-73.0,0.6390734314918518
-49.0,-76.0,0.4370781183242798
-49.0,-75.0,0.6113759279251099
-49.0,-74.0,0.6575875878334045
-49.0,-73.0,0.6490479707717896
-48.0,-76.0,0.49266770482063293
-48.0,-75.0,0.5896463990211487
-48.0,-74.0,0.7794339060783386
-48.0,-73.0,0.7185868620872498
-48.0,-72.0,0.6124150156974792
-47.0,-76.0,0.5563355088233948
-47.0,-75.0,0.6067802309989929
-47.0,-74.0,0.6737515330314636
-47.0,-73.0,0.6663652658462524
-47.0,-72.0,0.7363627552986145
-46.0,-75.0,0.6409937739372253
-46.0,-74.0,0.6512909531593323
-46.0,-73.0,0.81693434715271
-46.0,-72.0,0.7302460670471191
-45.0,-75.0,0.6736453175544739
-45.0,-74.0,0.6798788905143738
-45.0,-73.0,0.7741385102272034
-45.0,-72.0,0.6962182521820068
-45.0,-71.0,0.6117364764213562
-44.0,-75.0,0.6678697466850281
-44.0,-74.0,0.6860612034797668
-44.0,-73.0,0.7659785747528076
-44.0,-72.0,0.7862820029258728
-44.0,-71.0,0.7119095921516418
-43.0,-74.0,0.6930552124977112
-43.0,-73.0,0.7558045387268066
-43.0,-72.0,0.9146051406860352
-42.0,-74.0,0.7309423089027405
-42.0,-73.0,0.7654772400856018
-42.0,-72.0,1.0277477502822876
-41.0,-74.0,0.7690990567207336
-41.0,-73.0,0.8029172420501709
-41.0,-72.0,0.9356458783149719
-40.0,-74.0,0.8039363026618958
-40.0,-73.0,0.8015897870063782
-40.0,-72.0,0.8252670168876648
-39.0,-74.0,0.8200600147247314
-39.0,-73.0,0.8082059025764465
-39.0,-72.0,0.8113057017326355
-39.0,-71.0,0.7704233527183533
-38.0,-74.0,0.8403679728507996
-38.0,-73.0,0.8067910075187683
-38.0,-72.0,0.7923617959022522
-38.0,-71.0,0.7607553601264954
-37.0,-74.0,0.8552086353302002
-37.0,-73.0,0.8050368428230286
-37.0,-72.0,0.7727199196815491
-37.0,-71.0,0.774636447429657
-36.0,-73.0,0.7684507369995117
-36.0,-72.0,0.7198091149330139
-36.0,-71.0,0.8661953806877136
-36.0,-70.0,0.519145667552948
-35.0,-73.0,0.7238892912864685
-35.0,-72.0,0.7599478363990784
-35.0,-71.0,0.575616180896759
-35.0,-70.0,0.7150298953056335
-35.0,19.0,1.0809823274612427
-35.0,20.0,1.0701229572296143
-34.0,-79.0,0.5761508941650391
-34.0,-72.0,0.6819917559623718
-34.0,-71.0,0.7796095013618469
-34.0,-70.0,0.5416171550750732
-34.0,-54.0,-0.42790400981903076
-34.0,-53.0,-0.7763805985450745
-34.0,18.0,1.1287344694137573
-34.0,19.0,0.9238923192024231
-34.0,20.0,0.9570041298866272
-34.0,21.0,1.0030078887939453
-34.0,22.0,0.9975512623786926
-34.0,23.0,0.9369567036628723
-34.0,24.0,0.9245948791503906
-34.0,25.0,0.8922262191772461
-34.0,26.0,0.9455205798149109
-34.0,27.0,0.9552859663963318
-33.0,-72.0,0.6513479948043823
-33.0,-71.0,0.7251846194267273
-33.0,-70.0,0.3427827060222626
-33.0,-53.0,-0.42823508381843567
-33.0,-52.0,-0.7827680110931396
-33.0,18.0,1.122707486152649
-33.0,19.0,0.8525555729866028
-33.0,20.0,1.118442416191101
-33.0,21.0,1.1931811571121216
-33.0,22.0,1.1236623525619507
-33.0,23.0,1.0707697868347168
-33.0,24.0,0.9882658123970032
-33.0,25.0,0.985924243927002
