lat,lon,value
-56.0,-68.0,0.6666603684425354
-56.0,-67.0,0.6513760685920715
-55.0,-72.0,0.6071465611457825
-55.0,-71.0,0.6525402665138245
-55.0,-70.0,0.717451810836792
-55.0,-69.0,0.7955849766731262
-55.0,-68.0,0.770940363407135
-55.0,-67.0,0.7021146416664124
-54.0,-74.0,0.635053813457489
-54.0,-73.0,0.6525682210922241
-54.0,-72.0,0.6373348832130432
-54.0,-71.0,0.6497441530227661
-54.0,-70.0,0.7264159321784973
-54.0,-69.0,0.7870175838470459
-53.0,-74.0,0.6240959167480469
-53.0,-73.0,0.7082820534706116
-53.0,-72.0,0.7340113520622253
-53.0,-71.0,0.7751895785331726
-53.0,-70.0,0.7890812754631042
-53.0,-69.0,0.7440668940544128
-52.0,-75.0,0.5596751570701599
-52.0,-74.0,0.6396582126617432
-52.0,-73.0,0.7431984543800354
-52.0,-72.0,0.7766600251197815
-52.0,-71.0,0.8037488460540771
-52.0,-70.0,0.7918447852134705
-52.0,-69.0,0.7354690432548523
-52.0,-68.0,0.715201199054718
-51.0,-75.0,0.6045753359794617
-51.0,-74.0,0.6728762984275818
-51.0,-73.0,0.7310085892677307
-51.0,-72.0,0.8299832940101624
-50.0,-75.0,0.7406189441680908
-50.0,-74.0,0.8086658120155334
-50.0,-73.0,0.8734292387962341
-49.0,-76.0,0.6528127789497375
-49.0,-75.0,0.8253633975982666
-49.0,-74.0,0.876739501953125
-49.0,-73.0,0.9836547374725342
-48.0,-76.0,0.6558910012245178
-48.0,-75.0,0.7476050853729248
-48.0,-74.0,0.9532167315483093
-48.0,-73.0,0.9736272692680359
-48.0,-72.0,1.0349714756011963
-47.0,-76.0,0.6717545390129089
-47.0,-75.0,0.7594944834709167
-47.0,-74.0,0.9576556086540222
-47.0,-73.0,1.0948609113693237
-47.0,-72.0,1.1346161365509033
-46.0,-75.0,0.7954332232475281
-46.0,-74.0,0.9549186825752258
-46.0,-73.0,1.098708987236023
-46.0,-72.0,1.1957720518112183
-45.0,-75.0,0.7517262101173401
-45.0,-74.0,0.8893095850944519
-45.0,-73.0,1.1395858526229858
-45.0,-72.0,1.2182880640029907
-45.0,-71.0,1.2261638641357422
-44.0,-75.0,0.7455596923828125
-44.0,-74.0,0.8419877886772156
-44.0,-73.0,1.049005150794983
-44.0,-72.0,1.151807427406311
-44.0,-71.0,1.2535067796707153
-43.0,-74.0,0.8235092759132385
-43.0,-73.0,0.9583868384361267
-43.0,-72.0,1.225671648979187
-42.0,-74.0,0.8516715168952942
-42.0,-73.0,0.986482560634613
-42.0,-72.0,1.264154076576233
-41.0,-74.0,0.9374335408210754
-41.0,-73.0,1.1061772108078003
-41.0,-72.0,1.357908844947815
-40.0,-74.0,0.9250642657279968
-40.0,-73.0,1.0356401205062866
-40.0,-72.0,1.3496931791305542
-39.0,-74.0,0.9042739272117615
-39.0,-73.0,1.019818663597107
-39.0,-72.0,1.3185051679611206
-39.0,-71.0,1.3867360353469849
-38.0,-74.0,0.8948696255683899
-38.0,-73.0,1.0338706970214844
-38.0,-72.0,1.324698805809021
