quarter,GDP_YoY,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country
1980-01-01,,10.43478260869565,15.25393255077463,,,AUS
1980-04-01,,11.01694915254237,12.35994346678408,,,AUS
1980-07-01,,9.917355371900825,11.65695228783123,,,AUS
1980-10-01,,9.23694779116466,12.62635727650811,,,AUS
1981-01-01,12.670343459102984,9.448818897637796,9.94041321158402,-5.716394107951217,0.6932747066844547,AUS
1981-04-01,14.283268171570441,8.396946564885496,7.992307265565767,-1.7489046409002507,3.574026364916527,AUS
1981-07-01,16.629374879146972,9.022556390977444,10.61800949260477,1.6451820931284278,1.427099665737952,AUS
1981-10-01,14.688713383871743,11.02941176470588,9.065848726983708,2.4768008287960663,-9.719889931560012,AUS
1982-01-01,14.861049959855999,10.79136690647482,6.6039979605468,7.533669698311729,-1.3214232048359809,AUS
1982-04-01,14.972781301503279,10.91549295774648,6.562229825415985,9.171101952658,-0.8781989742525198,AUS
1982-07-01,10.433196750432238,12.41379310344828,5.637860384482378,16.29127114355098,1.8451962803215594,AUS
1982-10-01,9.055734684477201,11.25827814569536,6.536235832100119,20.023618136820986,5.831978679838068,AUS
1983-01-01,7.6980315226949925,11.36363636363636,8.672415196200811,15.301218483994528,-6.549187245440868,AUS
1983-04-01,4.8542634985448085,11.11111111111111,13.3063691719632,19.895031888687996,-14.585943689598245,AUS
1983-07-01,9.511860335435163,9.20245398773006,10.99216386959334,11.628234627141797,-7.847101902945419,AUS
1983-10-01,10.810525426592331,8.630952380952381,9.499493930561002,4.532761089764015,3.6452419853599594,AUS
1984-01-01,14.385612294035122,5.830903790087464,8.871558093052581,1.2898301904375353,15.061949925691497,AUS
1984-04-01,15.752842968701453,4.0,2.127569051171009,-3.2265868029229927,23.07464424717287,AUS
1984-07-01,10.75967959891111,3.651685393258427,3.503346930206231,5.086218345858917,21.253211730295618,AUS
1984-10-01,9.56528368050924,2.465753424657534,3.753655923533446,7.59291776141704,4.522185212233465,AUS
1985-01-01,9.263462312845473,4.40771349862259,3.28969975281785,24.439028830158982,-12.89117752946255,AUS
