quarter,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,country
1980-01-01,,39.01190853047164,,,CHL
1980-04-01,,38.67628269641717,,,CHL
1980-07-01,,32.91011787385195,,,CHL
1980-10-01,,31.28572472598612,,,CHL
1981-01-01,,28.36715268814415,0.0,-12.810014959451998,CHL
1981-04-01,,22.80028651822359,0.0,-24.718649517684888,CHL
1981-07-01,,18.04452652007129,0.0,-14.482508609751676,CHL
1981-10-01,,11.44068414209624,0.0,-23.738749896788036,CHL
1982-01-01,,7.610902791067535,0.0,-11.296731081813272,CHL
1982-04-01,,4.485828238183794,3.4358974358974503,0.9610250934329878,CHL
1982-07-01,,8.274292400664878,41.05128205128206,-3.242899533700727,CHL
1982-10-01,,19.0104267114634,77.64957264957263,8.213512343005625,CHL
1983-01-01,,23.34458706970195,92.22222222222223,-7.686042960399064,CHL
1983-04-01,,30.75961256038675,86.59725665179306,12.205182443151784,CHL
1983-07-01,,30.94072609202013,44.84639156516999,5.607886089813796,CHL
1983-10-01,,24.31271630752871,23.02140967043542,-8.48458167410402,CHL
1984-01-01,,21.08371169978358,17.447754557581142,4.642699602999567,CHL
1984-04-01,,19.47670629152821,19.506686741652658,2.1585446319162926,CHL
1984-07-01,,16.31180723453225,19.44444444444442,-13.949388093756475,CHL
1984-10-01,,22.51914382849396,41.65037152913567,-12.710734043251048,CHL
1985-01-01,,28.772342836528,53.899447262815144,-0.36884813995152754,CHL
1985-04-01,,32.69085034803355,68.95912846926299,-4.825613581841659,CHL
1985-07-01,,35.47832098062806,84.04665172317173,6.436061226949508,CHL
1985-10-01,,26.31033928341976,49.7377139425732,22.119238476953917,CHL
1986-01-01,,24.3924783936581,37.944946003296366,2.4857203300190367,CHL
1986-04-01,,19.8457351404818,24.111235410224353,11.255453223460975,CHL
1986-07-01,,17.12992182340206,10.97071304877355,20.473332578416947,CHL
1986-10-01,,17.23531505805037,11.616115075433942,7.969230769230773,CHL
1987-01-01,,17.25890800006502,10.273557315465709,15.687893487460025,CHL
1987-04-01,,19.18411086018825,13.482709244670922,11.284419658417576,CHL
1987-07-01,,20.59210573521708,15.557156086017088,21.919353322680692,CHL
1987-10-01,,22.20064512878767,15.377880564962432,35.02422342547735,CHL
1988-01-01,,18.96700796359501,17.576855280818915,55.68739405834595,CHL
1988-04-01,,15.9492163859174,14.501487052521744,39.229504345783425,CHL
1988-07-01,,12.89522662579372,9.752767637194681,30.375452933466974,CHL
1988-10-01,,11.54088158704858,5.686959509764633,42.07823272829603,CHL
1989-01-01,,12.93977289364723,2.135999779935638,21.929975359578258,CHL
1989-04-01,,14.72959496728882,4.096064405581101,21.337601623475866,CHL
1989-07-01,,18.7465412839724,12.173125287325238,13.766187688486786,CHL
1989-10-01,,21.30566389701666,17.290289368158685,-0.22777915325574716,CHL
1990-01-01,,23.41975090204431,19.295977591941703,-1.5555973305761972,CHL
1990-04-01,,24.6180734645497,16.292164188853754,10.766891597679408,CHL
