quarter,GDP_YoY,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country
1980-01-01,,,,,,MAR
1980-04-01,,,,,,MAR
1980-07-01,,,,,,MAR
1980-10-01,,,,,,MAR
1981-01-01,,,,21.584984818120123,-19.347137637028013,MAR
1981-04-01,,,,32.95138146060008,-0.23283061947967365,MAR
1981-07-01,,,,44.16329151301268,-12.471601752058314,MAR
1981-10-01,,,,27.17200980944159,14.22628692509036,MAR
1982-01-01,,,,21.271747888388525,-6.58048407232894,MAR
1982-04-01,,,,14.431188081726521,-20.77630727072888,MAR
1982-07-01,,,,11.727686517830893,-7.217757843809047,MAR
1982-10-01,,,,19.10270302472572,-13.975312009820628,MAR
1983-01-01,,,,12.939220938508921,2.5154114756218426,MAR
1983-04-01,,,,13.354889465149222,3.050286974039307,MAR
1983-07-01,,,,19.542329836038586,-4.632634335205776,MAR
1983-10-01,,,,25.60704624989785,-3.9385434999762214,MAR
1984-01-01,,,,27.305910499205478,13.813839069826095,MAR
1984-04-01,,,,28.306712067722195,-4.400346716338088,MAR
1984-07-01,,,,23.147459594403497,0.5420880951822138,MAR
1984-10-01,,,,18.134134414007242,12.318230585128331,MAR
1985-01-01,,,,21.54171115210952,-14.78819899872531,MAR
1985-04-01,,,,19.080842505736495,1.211489862453452,MAR
1985-07-01,,,,12.692984349575308,13.404444029502383,MAR
1985-10-01,,,,4.88604130582988,4.889195861744655,MAR
1986-01-01,,,,-4.750629370653026,19.236439318388765,MAR
1986-04-01,,,,-10.02854709619525,12.360621366625368,MAR
1986-07-01,,,,-12.953658802910507,17.589067034391913,MAR
1986-10-01,,,,-10.192372703373643,2.185639229422076,MAR
1987-01-01,,,,-9.45788280698958,16.75666830306004,MAR
1987-04-01,,,,-9.057957914487535,16.393553859202715,MAR
1987-07-01,,,,-5.5362702511232325,13.869392470201113,MAR
1987-10-01,,,,-8.599458651598246,32.509768972372655,MAR
1988-01-01,,,,-5.718773133007216,6.75698824262243,MAR
1988-04-01,,,,-3.8239162656515058,15.792695368292197,MAR
1988-07-01,,,,0.5679956739175873,21.77167714465775,MAR
1988-10-01,,,,1.967132089460022,35.19996541552894,MAR
1989-01-01,,,,4.396217949783154,17.603565852020587,MAR
1989-04-01,,,,6.756600421435355,1.3685984222991276,MAR
1989-07-01,,,,1.124865573461653,-5.175929852787798,MAR
1989-10-01,,,,1.4868762269455438,-26.55459933827017,MAR
1990-01-01,,,,-3.6209542122034977,48.28658790085012,MAR
1990-04-01,,,,-1.1475213152568275,34.35305402586015,MAR
1990-07-01,,,,-2.6174840482511286,42.53857797226197,MAR
1990-10-01,,,,-4.255175186171389,30.009598351867652,MAR
1991-01-01,,,,1.2365864433792062,7.15995950744317,MAR
1991-04-01,,,,5.684016005136705,16.535548186470027,MAR
1991-07-01,,,,8.233695218964709,-6.026313345720446,MAR
1991-10-01,,,,7.28853156853293,-5.7698565081754305,MAR
1992-01-01,,,,6.032366207982265,-24.092535686424476,MAR
1992-04-01,,,,-3.5460257246161975,-9.599415643867237,MAR
1992-07-01,,,,-9.814152676871624,10.855678532237878,MAR
1992-10-01,,,,0.4618561813947819,-0.19598042637540836,MAR
1993-01-01,,,,5.728984364482548,-13.271795845821687,MAR
1993-04-01,,,,4.431257777572939,-13.348615457193247,MAR
1993-07-01,,,,15.778902884674295,-15.263897016198058,MAR
1993-10-01,,,,10.113853309729603,-2.702586957034536,MAR
1994-01-01,,,,4.743533075402118,16.068890296633988,MAR
1994-04-01,,,,3.234223876743547,5.967055630213136,MAR
1994-07-01,,,,-5.149529252902141,10.461915224754037,MAR
1994-10-01,,,,-6.567396708210693,1.2642686325386787,MAR
1995-01-01,,,,-9.019809425236636,21.16776331138086,MAR
1995-04-01,,,,-9.83304672361811,17.8133835176004,MAR
1995-07-01,,,,-5.072615453942775,16.489056718989016,MAR
1995-10-01,,,,-4.6048776757320775,13.584541279558437,MAR
1996-01-01,,,,-1.1464454122332324,9.254487073322903,MAR
1996-04-01,,,,4.191519053760184,-0.6867995062559085,MAR
1996-07-01,,,,2.102464135437554,4.185344520070511,MAR
1996-10-01,,,,3.1844568169814735,1.8425408257847886,MAR
1997-01-01,,,,7.232172613795096,-2.414023413322419,MAR
1997-04-01,,,,7.636207262036199,3.4530011294715557,MAR
1997-07-01,,,,12.881297025578231,-1.7566900884186443,MAR
1997-10-01,,,,9.484606048049704,1.0095527601129195,MAR
1998-01-01,,,,6.201861109340445,-8.566041502270838,MAR
1998-04-01,,,,2.8662647028358634,-8.699123831444822,MAR
1998-07-01,,,,-1.967499020430452,-14.278219086202181,MAR
1998-10-01,,,,-3.5793347664864528,-7.16733154814867,MAR
1999-01-01,,,,-3.1231561171132682,84.18261947582775,MAR
1999-04-01,,,,1.617978774924178,72.4657272200205,MAR
1999-07-01,,,,2.968222598842263,81.57206802658088,MAR
1999-10-01,,,,7.187824012710453,69.19610405741383,MAR
2000-01-01,,,,7.293275087159223,-0.8293418600767266,MAR
2000-04-01,,,,6.573492708953044,-13.40220543798225,MAR
2000-07-01,,,,8.481598789098133,-13.059173326478234,MAR
2000-10-01,,,,11.111466383047453,-20.58121455249279,MAR
2001-01-01,,,,4.701257067571407,-6.723971401330598,MAR
2001-04-01,,,,9.380991996850629,-2.797528721282061,MAR
2001-07-01,,,,7.238009348036378,-2.219995884718451,MAR
2001-10-01,,,,4.2058247545252,4.190360579818719,MAR
2002-01-01,,,,8.889789050571784,-1.1868578339796043,MAR
2002-04-01,,,,-2.5489640496608734,19.863218548294558,MAR
2002-07-01,,,,-7.374020043351082,11.932218060304734,MAR
2002-10-01,,,,-8.174180983110935,6.802689851292776,MAR
2003-01-01,,,,-14.41767298117097,11.418628942942144,MAR
2003-04-01,,,,-15.182613855511063,11.248306153442167,MAR
2003-07-01,,,,-9.93220233074017,6.323284455684375,MAR
2003-10-01,,,,-12.724999208585286,17.52705590625623,MAR
2004-01-01,,,,-11.56261284757053,23.77760199415122,MAR
2004-04-01,,,,-4.587987141323024,11.548281354170985,MAR
2004-07-01,,,,-6.462467045927555,10.723383166714306,MAR
2004-10-01,,,,-6.687511108370547,5.517199083700142,MAR
2005-01-01,,,,-3.7611296999943256,-11.988657960398886,MAR
2005-04-01,,,,-3.416910775367421,-12.73577204040276,MAR
2005-07-01,,,,0.18727980715744774,46.71901305329944,MAR
2005-10-01,,,,7.153185931523454,20.769278653751712,MAR
2006-01-01,,,,7.341276856533363,13.468623009527025,MAR
2006-04-01,,,,0.0368203886259133,44.564705030165364,MAR
2006-07-01,,,,-3.5161296292868904,-10.078755715878318,MAR
2006-10-01,,,,-6.390527392638701,14.318720342270797,MAR
2007-01-01,,,,-6.733056647415747,33.603503176471314,MAR
2007-04-01,,,,-5.5396185749303495,11.967770689761315,MAR
2007-07-01,,,,-6.042446749739128,11.254569632889556,MAR
2007-10-01,,,,-9.162849458615252,17.907499189033473,MAR
2008-01-01,,2.760433782451533,5.984303466317864,-10.528298480989829,30.14888311972319,MAR
2008-04-01,,4.317958783120686,9.225806451612897,-11.518484447997302,71.15710944804643,MAR
2008-07-01,,4.084278768233365,7.774968394437428,-7.0904755293867865,55.65720962156049,MAR
2008-10-01,,3.689444979146606,6.311881188118811,8.459116545362999,-14.04394250750639,MAR
2009-01-01,,3.165973776782872,5.646405430422706,12.225940431653415,-32.51890468704695,MAR
2009-04-01,,0.6898714330511249,-0.0590667454223116,12.070914580164782,-41.532040353493436,MAR
2009-07-01,,0.5917159763313664,0.3519061583577557,2.5968946255839676,-31.77337385574398,MAR
2009-10-01,,-0.4950495049504725,-2.037252619324806,-9.267344803442601,4.4973028590509,MAR
2010-01-01,,0.1239925604463593,-0.9345794392523096,-4.756470730763684,23.222674033941225,MAR
2010-04-01,,1.214574898785427,1.654846335697374,5.829785337832627,16.780281888416447,MAR
2010-07-01,,0.4643962848296967,0.0292226767971979,10.430499036196196,14.454576089596994,MAR
2010-10-01,,2.176616915422917,4.218657159833635,7.212593099980058,39.01424987221449,MAR
2011-01-01,,1.578947368421046,2.859669811320754,0.9433265493697718,30.79711797745648,MAR
2011-04-01,,0.1230769230769093,-0.5523255813953345,-9.71735236024559,35.666201107409144,MAR
2011-07-01,,1.60246533127893,3.038270522933112,-7.010861132660972,32.14601980693388,MAR
2011-10-01,,0.334753499695668,0.370581527936134,0.763031584736118,5.949160481154325,MAR
2012-01-01,,0.4815604998476129,1.003152765835455,3.531955888151339,3.72441022900456,MAR
2012-04-01,,1.38291333743089,3.156971645717641,9.981853488115732,-10.6884593111225,MAR
2012-07-01,,1.264795268425821,2.09810036858518,10.34306527730271,-14.623639421699586,MAR
2012-10-01,,2.016560509554107,3.294518602669725,3.050416683387547,-2.4983372641225077,MAR
2013-01-01,,2.350188061150215,3.376844494892185,-0.5137274871513275,0.3675719446502912,MAR
2013-04-01,,2.462133979993902,3.032020402380277,-1.4897047778956396,12.800766996699986,MAR
2013-07-01,,1.753880095197519,2.110524854207194,-4.459123828913169,17.390789137816377,MAR
2013-10-01,,0.9759398433649076,0.2749518834203909,-3.810404025836822,16.943631710595053,MAR
2014-01-01,,0.4362114477128346,-0.8783969256107661,-3.0450702889611048,13.813453760250827,MAR
