quarter,GDP_YoY,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country
1980-01-01,,,,,,LKA
1980-04-01,,,,,,LKA
1980-07-01,,,,,,LKA
1980-10-01,,,,,,LKA
1981-01-01,,,,15.055817330956334,-1.7425271029599232,LKA
1981-04-01,,,,15.23657607196116,-15.27390430487825,LKA
1981-07-01,,,,18.599725678497634,6.434300793598591,LKA
1981-10-01,,,,16.588395983246773,-0.4891436121428505,LKA
1982-01-01,,,,14.240389560569522,1.7925627354439255,LKA
1982-04-01,,,,11.620256354346626,-3.261324298107293,LKA
1982-07-01,,,,6.537748519482256,-0.6212918799441636,LKA
1982-10-01,,,,1.2356972012260714,-11.51500598544425,LKA
1983-01-01,,,,7.952270227023206,9.011319493755465,LKA
1983-04-01,,,,11.096616272889804,10.876084115480577,LKA
1983-07-01,,,,16.20184863026781,-20.635199350314416,LKA
1983-10-01,,,,16.8539860192217,36.68278939092817,LKA
1984-01-01,,,,13.05921594356876,38.2410415964197,LKA
1984-04-01,,,,9.364897561739483,35.38367243721898,LKA
1984-07-01,,,,4.5171039993619155,73.99079989306489,LKA
1984-10-01,,,,6.017771149943041,11.369150678692064,LKA
1985-01-01,,,,5.428110280732379,-3.3379805813402275,LKA
1985-04-01,,,,8.588168240309347,-24.112516423155462,LKA
1985-07-01,,,,7.915560344854389,-1.3486807248066168,LKA
1985-10-01,,,,5.2321787309183465,-20.285447624241026,LKA
1986-01-01,,,,3.7708147733592545,-20.06027343839607,LKA
1986-04-01,,,,2.0935058471679646,7.854752984956304,LKA
1986-07-01,,,,2.9293544495589074,-16.895772968589295,LKA
1986-10-01,,,,3.8083657587548725,3.88212852726435,LKA
1987-01-01,,,,3.9627067814646644,-8.375336690370549,LKA
1987-04-01,,,,4.0389789088346895,36.71940122579444,LKA
1987-07-01,,,,5.196142240104162,6.407419388652857,LKA
1987-10-01,,,,7.125286979337497,27.09766067720345,LKA
1988-01-01,,,,7.622160445721304,31.11088168011793,LKA
1988-04-01,,,,6.87368554124097,13.934906095975652,LKA
1988-07-01,,,,9.358126349892014,2.3441118797267624,LKA
1988-10-01,,,,8.190913564047886,-4.49481446268285,LKA
1989-01-01,,,,7.665953353651944,5.137422147755855,LKA
1989-04-01,,,,10.137213153536774,-4.972593184009522,LKA
1989-07-01,,,,13.691302782492421,1.8165943290968878,LKA
1989-10-01,,,,21.278272997392513,20.393381135515256,LKA
1990-01-01,,,,20.458948594143678,18.36694700717123,LKA
1990-04-01,,,,17.163472334775108,10.783482736415806,LKA
1990-07-01,,,,8.49581542637412,51.345292788382714,LKA
1990-10-01,,,,0.7000000000000117,15.93826537232037,LKA
1991-01-01,,,,1.3041666666666618,20.75610423818628,LKA
1991-04-01,,,,2.4825000000000097,2.3792754466672283,LKA
1991-07-01,,,,4.142100654630343,-1.761669094015328,LKA
1991-10-01,,,,5.124131082423045,0.8957353357150977,LKA
1992-01-01,,,,5.773865833093383,21.00750639266311,LKA
1992-04-01,,,,6.4628920384781186,17.594129338889108,LKA
1992-07-01,,,,6.0376995884114715,31.917355299219132,LKA
1992-10-01,,,,5.502944140059207,28.78642883770075,LKA
1993-01-01,,,,11.023533254526253,9.746914623323155,LKA
1993-04-01,,,,8.58149961428889,21.632701819426757,LKA
1993-07-01,,,,10.976801437827554,18.268627982248486,LKA
1993-10-01,,,,10.419750415042216,11.343054549122433,LKA
1994-01-01,,,,3.8265532350087783,12.950624999055304,LKA
1994-04-01,,,,4.117682229842612,13.785521824550727,LKA
1994-07-01,,,,0.9121740473619244,9.739918625085654,LKA
1994-10-01,,,,0.3099252226424154,11.6077159405084,LKA
1995-01-01,,,,1.391474082356492,21.398670269008125,LKA
1995-04-01,,,,1.3153145971085412,21.25226615546405,LKA
1995-07-01,,,,4.272978075729972,20.911501671229793,LKA
1995-10-01,,,,7.875781867017451,12.458909236072845,LKA
1996-01-01,,,,8.128546750482357,11.153915887769683,LKA
1996-04-01,,,,9.076988098011807,5.900687992726983,LKA
1996-07-01,,,,8.319981458267911,5.827171380088059,LKA
1996-10-01,,,,5.960287563342548,7.5827122691435545,LKA
1997-01-01,,,,5.905615627167515,8.478851837444989,LKA
1997-04-01,,,,7.703845543447496,16.511253907491398,LKA
1997-07-01,,,,6.489178304836707,11.772579748450273,LKA
1997-10-01,,,,6.842410044018843,16.47734786335755,LKA
1998-01-01,,,,7.612865527454793,10.349414718512783,LKA
1998-04-01,,,,7.0617596823556505,6.288294850818477,LKA
1998-07-01,,,,10.974117448133214,6.654458073592084,LKA
1998-10-01,,,,11.22441499278979,-6.001904347216747,LKA
1999-01-01,,,,11.778920269061777,-6.348508249677498,LKA
1999-04-01,,,,11.796640937428604,-8.454160791887865,LKA
1999-07-01,,,,8.499907802439566,-3.8531937336679256,LKA
1999-10-01,,,,6.612735889292476,2.243379189972994,LKA
2000-01-01,,,,6.0840946824795905,15.996150291965506,LKA
2000-04-01,,,,7.486601852242636,17.841377062927656,LKA
2000-07-01,,,,9.743557747465204,13.238625519349355,LKA
2000-10-01,,,,12.619176537572695,9.31682350714167,LKA
2001-01-01,,,,16.776437148775546,-6.776645487124366,LKA
2001-04-01,,,,18.791051268973714,-8.493219359859516,LKA
2001-07-01,,,,14.70954085732541,-17.30559170828232,LKA
2001-10-01,,,,14.221962278085432,-22.017069480643393,LKA
2002-01-01,,,,9.792084098788001,-11.86328826521217,LKA
2002-04-01,,,,7.08046902881625,-13.779291047109199,LKA
2002-07-01,,,,6.73609069379657,6.570748999569331,LKA
2002-10-01,,,,4.6869052518967225,10.021601168822247,LKA
2003-01-01,,,,3.1962287901321274,21.277052228745184,LKA
2003-04-01,,,,1.0798913352060069,15.97538255485742,LKA
2003-07-01,,,,0.341866403786506,6.311513575760808,LKA
2003-10-01,,,,-0.9646693661620409,7.04548328709711,LKA
2004-01-01,,,,1.1513323466635361,4.825279134143323,LKA
2004-04-01,,,,2.133812415473213,3.948418446880586,LKA
2004-07-01,,,,6.8827536996201255,9.998061927882551,LKA
2004-10-01,,,,9.273813983370971,21.897505798499537,LKA
2005-01-01,,,,1.555770364049347,14.380051805693261,LKA
2005-04-01,,,,0.6504685472031646,14.359532487118166,LKA
2005-07-01,,,,-2.269570949605604,9.037271767855515,LKA
2005-10-01,,,,-2.5028556450291672,7.345526618997367,LKA
2006-01-01,,,,2.8568198849301396,11.431060612291798,LKA
2006-04-01,,,,2.982047039166136,17.96975107321057,LKA
2006-07-01,,,,2.574632280048683,5.467339818968031,LKA
2006-10-01,,,,5.155892689650243,-3.4005233143227565,LKA
2007-01-01,,,,6.351382418755458,3.4034730885686093,LKA
2007-04-01,,,,7.360844720437232,26.49070286846871,LKA
2007-07-01,,,,8.656139410401998,31.947984873851667,LKA
2007-10-01,,,,3.561964039761034,48.995133879352814,LKA
2008-01-01,,,,-0.8104655475573819,10.940860585648249,LKA
2008-04-01,,,,-2.3567339158042766,10.514327687500845,LKA
2008-07-01,,,,-4.1084642634031,10.232871277682865,LKA
2008-10-01,,,,-0.953356620282586,1.962373837011211,LKA
2009-01-01,,,,5.577483924256765,-9.756537458850323,LKA
2009-04-01,,,,7.9709017915367,-20.920961098244717,LKA
2009-07-01,,,,6.589297403110073,-12.451170836542646,LKA
2009-10-01,,,,4.30670242372968,-2.576213010913575,LKA
2010-01-01,,,,0.33632147346494,26.603148553308277,LKA
2010-04-01,,,,-2.2774404614968047,7.982311731202363,LKA
2010-07-01,,,,-1.9098834354332572,23.752094850600326,LKA
2010-10-01,,,,-2.671293347973014,20.96343249241228,LKA
2011-01-01,21.24779075842693,7.073344410159043,,-3.1624303875986026,20.062724215327354,LKA
2011-04-01,12.036595250510661,8.005718370264473,,-3.382343855459169,34.54908047093499,LKA
2011-07-01,15.344760543038305,6.937911571025462,,-2.528603741075486,7.611952857129078,LKA
2011-10-01,3.8285777980022084,4.919908466819218,,0.2829255869628122,7.569359063992942,LKA
2012-01-01,24.049764099924364,3.968078031478582,,7.352307689276061,-6.2660935167469844,LKA
2012-04-01,21.617679207317586,7.456430619898534,,18.312479490460575,-12.570993866202162,LKA
2012-07-01,17.49487238758569,9.50076973828894,,20.424916166405914,-12.770662938034604,LKA
2012-10-01,20.96068674080902,9.203925845147234,,15.612566509785907,-8.98378282980773,LKA
2013-01-01,12.40992842539843,9.068884036730212,,6.651966268368281,-4.133395308588705,LKA
2013-04-01,11.422502119317013,6.834486052787179,,-2.5462977609590487,10.632633078472352,LKA
2013-07-01,10.998514505107803,6.19350772241412,,-0.3573003767008087,10.791324643651201,LKA
2013-10-01,4.946702542154435,5.667696487442678,,1.3445509810131595,26.604917641171543,LKA
2014-01-01,4.0519643671534045,2.997002997002982,,3.100295189293867,10.174698959572815,LKA
2014-04-01,6.47860453698903,3.175122749590837,,2.9518563354157257,6.004833027628376,LKA
2014-07-01,8.10491072150552,3.028350515463931,,-1.1681709643718063,-1.0123338940896232,LKA
2014-10-01,13.344936985262489,3.509336767546696,,-0.11404267941154123,-15.044560834432641,LKA
2015-01-01,13.26483203279427,6.466214031684485,12.82478347768153,1.2788546252336719,-6.705527797730449,LKA
2015-04-01,9.302905101344528,2.823604060913702,4.165331624479325,2.2807393751379523,-6.599105179580633,LKA
2015-07-01,12.220738386242068,1.844903064415269,1.340816962893675,4.033018066553562,-12.909458511198658,LKA
2015-10-01,11.709670875524703,4.012441679626693,3.127846948071661,8.612459030612541,-15.707195433086063,LKA
2016-01-01,12.426833132889659,1.062860613422414,-1.535281960436968,8.72377616559179,4.42729397005599,LKA
2016-04-01,10.489449696754338,5.337858685590868,5.782836050446031,8.62958708434316,-2.6639270523241776,LKA
2016-07-01,9.721253042114908,5.004605465151974,5.261538461538479,7.46642181334547,6.986410829081691,LKA
2016-10-01,10.499437087807163,4.4557416267943,2.974087161366284,4.024149585242753,3.4713361606030446,LKA
2017-01-01,12.038745621423708,7.782451923076896,9.2953523238381,4.749897941565595,1.8312338734599143,LKA
2017-04-01,10.903156929770642,7.264206209724661,10.26461180575743,5.080269817769478,11.366508111292273,LKA
2017-07-01,14.392408989387162,7.602339181286513,11.34171294942993,5.257301099799361,14.29343545427546,LKA
2017-10-01,11.74088395815589,8.159175493844826,14.35516156705755,3.790385603616442,17.74964067131972,LKA
2018-01-01,11.186859232984547,3.791469194312794,5.102880658436141,2.663686820505795,6.317415696305484,LKA
2018-04-01,8.565800242635468,2.048061168760238,0.0791139240506556,3.5413194167249307,3.382332637568597,LKA
2018-07-01,5.116349077776294,2.282608695652179,-0.6300866369125606,5.296334818270965,3.3019937016713907,LKA
2018-10-01,1.4592964707088374,0.5029115934357326,-4.976244061015311,14.6938216332819,1.1892744024358581,LKA
2019-01-01,2.378987150056733,2.175664786462512,-3.393369877316564,16.129232983126695,6.912970567313792,LKA
2019-04-01,2.917276425385529,3.077334760503101,-1.52832674571803,11.568005838406247,4.414354873740978,LKA
2019-07-01,5.6006553713982665,3.533475026567528,0.951122853368636,10.458288756475786,-4.73183980128451,LKA
2019-10-01,3.523308309801454,5.293652883855632,6.657894736842085,2.8600367241128133,-1.5387173268631926,LKA
2020-01-01,2.3856202287195982,7.5709779179811,14.67171034855442,1.619269501516829,-17.154154288325863,LKA
2020-04-01,-14.964144828048386,5.789200415368572,12.30933904201228,7.401983995108985,-36.64914182755238,LKA
2020-07-01,3.1085912474462463,6.235565819861379,12.90238157550371,3.9343606400826125,3.384159476990445,LKA
2020-10-01,3.360838643744546,5.077538769384711,9.104367135455256,2.454591596763689,-12.415811370200846,LKA
2021-01-01,10.395824691587174,4.349951124144723,7.186616399623008,6.11611498260527,12.98974704402982,LKA
2021-04-01,23.357594942063752,5.889570552147291,9.935668334524667,5.277576990186272,50.10468215213684,LKA
2021-07-01,4.348819071186916,6.570048309178778,10.6861381548447,8.400147803076763,5.18545508223085,LKA
2021-10-01,14.222736422308069,11.14020471316348,16.73450927182275,8.615737016548497,39.54543517115263,LKA
2022-01-01,20.775408939463592,18.63780284488411,26.03646544686348,13.321177487874536,7.205417183650087,LKA
2022-04-01,38.502054605841394,46.49510087861862,59.95632193511821,74.02493572586113,16.62242115561221,LKA
2022-07-01,49.22283190381756,69.3294069489707,84.16463381318322,79.97095372422005,8.106612906066912,LKA
2022-10-01,38.75573180091148,62.60052859345016,68.93799084414302,80.31158186569473,-10.88793970632107,LKA
2023-01-01,31.186248923206318,51.95322219457575,48.20190641247828,59.91745226345002,-4.9184663878204855,LKA
2023-04-01,11.208814985064986,21.45563310069786,14.15348367553011,-10.183950123841113,-10.103727367588144,LKA
2023-07-01,3.933644503926037,2.463303526235836,-4.12429378531072,-11.12445444710951,-10.651828929372641,LKA
2023-10-01,11.649942294128701,2.673086501743284,-1.951288990172312,-10.09307624612087,-9.818501432433868,LKA
2024-01-01,8.706352414185737,4.715899787129523,4.677678701944176,-10.860406636376407,0.1592183973944561,LKA
2024-04-01,10.905377112460535,2.216384830077163,1.901813356921716,-3.2075806440374,0.9890833901095908,LKA
2024-07-01,9.00225208993588,-0.8891816235797795,,-6.025231518955287,4.406366062695777,LKA
2024-10-01,7.871521304085061,-7.664941785252265,,,11.460818959018294,LKA
2025-01-01,4.473134462049111,-9.867083659108708,,,16.422936455582548,LKA
2025-04-01,10.53110403958093,-7.083199486026342,,,9.155272957873905,LKA
2025-07-01,,-3.455723542116615,,,9.514411330829997,LKA
2025-10-01,,2.101576182136603,,,,LKA
