country,quarter,PRITHVI_MOISTURE_ANOM,PRITHVI_MOISTURE_STD
EGY,1987-07-01,-2.0282848e-06,-0.043038573
EGY,1987-10-01,8.335647e-06,0.17687574
EGY,1988-01-01,0.00014438525,3.063739
EGY,1988-04-01,-1.5504969e-06,-0.0329003
EGY,1988-07-01,2.578059e-05,0.5470434
EGY,1988-10-01,6.7664674e-05,1.4357901
EGY,1989-01-01,3.3399916e-05,0.7087194
EGY,1989-04-01,-1.0342502e-05,-0.21945958
EGY,1989-07-01,7.4495133e-06,0.15807268
EGY,1989-10-01,-4.7080073e-05,-0.9990013
EGY,1990-01-01,3.0912663e-05,0.65594184
EGY,1990-04-01,-7.293711e-06,-0.15476668
EGY,1990-07-01,-4.2012348e-07,-0.008914683
EGY,1990-10-01,-6.067855e-05,-1.2875501
EGY,1991-01-01,0.00018477952,3.920873
EGY,1991-04-01,2.356995e-05,0.5001354
EGY,1991-07-01,3.4718735e-06,0.073670365
EGY,1991-10-01,2.4592455e-05,0.5218321
EGY,1992-01-01,8.593532e-05,1.8234783
EGY,1992-04-01,-5.618805e-06,-0.11922653
EGY,1992-07-01,5.8412647e-06,0.12394694
EGY,1992-10-01,-6.3397506e-06,-0.13452442
EGY,1993-01-01,3.2165397e-05,0.6825239
EGY,1993-04-01,4.6083783e-06,0.097786084
EGY,1993-07-01,-1.3469854e-05,-0.28581947
EGY,1993-10-01,-2.9467346e-05,-0.6252734
EGY,1994-01-01,4.0359184e-05,0.85638946
EGY,1994-04-01,-1.9800791e-05,-0.42015687
EGY,1994-07-01,-2.2558281e-06,-0.04786686
EGY,1994-10-01,0.0001857475,3.9414127
EGY,1995-01-01,2.7116504e-05,0.57539046
EGY,1995-04-01,3.411522e-06,0.07238975
EGY,1995-07-01,-6.241142e-06,-0.13243201
EGY,1995-10-01,-4.6715915e-05,-0.9912742
EGY,1996-01-01,-3.4328937e-07,-0.0072843246
EGY,1996-04-01,-5.1269503e-06,-0.108789764
EGY,1996-07-01,-1.4098914e-05,-0.29916763
EGY,1996-10-01,4.5266934e-06,0.096052796
EGY,1997-01-01,3.3381948e-05,0.70833814
EGY,1997-04-01,-1.9941683e-05,-0.4231465
EGY,1997-07-01,-5.703701e-06,-0.121027954
EGY,1997-10-01,-2.927386e-05,-0.6211678
EGY,1998-01-01,1.4240611e-05,0.30217433
EGY,1998-04-01,-1.463847e-05,-0.31061658
EGY,1998-07-01,-1.1388358e-05,-0.2416518
EGY,1998-10-01,-5.722693e-05,-1.2143095
EGY,1999-01-01,6.1304745e-05,1.3008374
EGY,1999-04-01,-4.1704585e-05,-0.88493776
EGY,1999-07-01,-2.0379734e-05,-0.43244156
EGY,1999-10-01,-6.6364126e-05,-1.4081935
EGY,2000-01-01,2.9048504e-05,0.61638594
EGY,2000-04-01,-1.591155e-05,-0.3376303
EGY,2000-07-01,1.9588499e-05,0.41565222
EGY,2000-10-01,-1.5604193e-05,-0.33110845
EGY,2001-01-01,-7.2505805e-05,-1.538515
EGY,2001-04-01,5.124098e-06,0.10872924
EGY,2001-07-01,6.6882253e-06,0.14191876
EGY,2001-10-01,-3.8272905e-05,-0.8121203
EGY,2002-01-01,2.9601573e-05,0.6281216
EGY,2002-04-01,4.773872e-06,0.101297736
EGY,2002-07-01,1.2253712e-05,0.26001394
EGY,2002-10-01,-3.6602218e-05,-0.7766697
EGY,2003-01-01,-1.2257937e-05,-0.26010358
EGY,2003-04-01,-7.773236e-06,-0.16494182
EGY,2003-07-01,1.9423964e-05,0.4121609
EGY,2003-10-01,-4.013591e-05,-0.8516518
EGY,2004-01-01,2.3528293e-05,0.49925148
EGY,2004-04-01,8.684884e-06,0.18428627
EGY,2004-07-01,1.0516301e-05,0.22314745
EGY,2004-10-01,-4.892723e-05,-1.0381966
EGY,2005-01-01,8.365552e-05,1.7751029
EGY,2005-04-01,5.183237e-06,0.10998413
EGY,2005-07-01,1.2870693e-05,0.27310577
EGY,2005-10-01,-5.3249674e-05,-1.1299154
EGY,2006-01-01,1.4499432e-06,0.030766629
EGY,2006-04-01,2.3752344e-05,0.5040057
EGY,2006-07-01,1.5255316e-05,0.32370555
EGY,2006-10-01,-3.3697423e-05,-0.7150322
EGY,2007-01-01,5.4692596e-06,0.11605329
EGY,2007-04-01,2.9707453e-05,0.6303683
EGY,2007-07-01,1.4221189e-05,0.30176222
EGY,2007-10-01,-7.01788e-05,-1.4891378
EGY,2008-01-01,5.5628134e-05,1.1803843
EGY,2008-04-01,1.2866318e-06,0.027301293
EGY,2008-07-01,4.193862e-06,0.08899038
EGY,2008-10-01,-6.1689556e-05,-1.3090028
EGY,2009-01-01,-2.8952258e-05,-0.61434364
EGY,2009-04-01,-4.6762484e-06,-0.09922624
EGY,2009-07-01,-5.88819e-06,-0.12494266
EGY,2009-10-01,-6.406104e-05,-1.3593237
EGY,2010-01-01,-7.0036817e-06,-0.1486125
EGY,2010-04-01,-4.171161e-07,-0.008850869
EGY,2010-07-01,1.162112e-05,0.24659084
EGY,2010-10-01,-3.2729877e-05,-0.6945017
EGY,2011-01-01,4.409217e-05,0.9356004
EGY,2011-04-01,5.339767e-06,0.11330557
EGY,2011-07-01,-7.300327e-06,-0.15490708
EGY,2011-10-01,-3.6282643e-05,-0.7698885
EGY,2012-01-01,-9.533212e-06,-0.2022871
EGY,2012-04-01,-2.2903618e-05,-0.48599637
EGY,2012-07-01,-4.525636e-06,-0.09603036
EGY,2012-10-01,-3.4763838e-05,-0.7376607
EGY,2013-01-01,-1.8140248e-05,-0.3849215
EGY,2013-04-01,-1.4831564e-05,-0.31471387
EGY,2013-07-01,6.41527e-06,0.13612688
EGY,2013-10-01,-3.6588546e-05,-0.7763795
EGY,2014-01-01,2.3180828e-05,0.49187854
EGY,2014-04-01,2.9282955e-05,0.6213608
EGY,2014-07-01,4.2343745e-06,0.08985002
EGY,2014-10-01,-8.496576e-05,-1.8029051
EGY,2015-01-01,1.4060322e-05,0.29834875
EGY,2015-04-01,-1.5970707e-05,-0.33888558
EGY,2015-07-01,5.8215323e-06,0.12352824
EGY,2015-10-01,2.1616064e-05,0.4586755
EGY,2016-01-01,-3.0629413e-05,-0.64993155
EGY,2016-04-01,-1.8801793e-05,-0.39895895
EGY,2016-07-01,-3.6087197e-06,-0.07657413
EGY,2016-10-01,-2.204786e-05,-0.46783787
EGY,2017-01-01,-5.534432e-05,-1.1743621
EGY,2017-04-01,-8.693819e-06,-0.18447585
EGY,2017-07-01,-1.1902545e-05,-0.25256246
EGY,2017-10-01,-8.568432e-05,-1.8181524
EGY,2018-01-01,-1.5081964e-05,-0.32002717
EGY,2018-04-01,-1.1062356e-05,-0.23473431
EGY,2018-07-01,-9.829014e-06,-0.20856377
EGY,2018-10-01,7.44313e-06,0.15793724
EGY,2019-01-01,-7.774797e-07,-0.016497495
EGY,2019-04-01,-1.5175135e-05,-0.32200417
EGY,2019-07-01,2.0349592e-06,0.043180197
EGY,2019-10-01,-9.458473e-06,-0.20070119
EGY,2020-01-01,0.00026593532,5.642934
EGY,2020-04-01,-2.2478198e-05,-0.4769693
EGY,2020-07-01,-3.7450616e-06,-0.0794672
EGY,2020-10-01,-4.0863586e-05,-0.8670925
EGY,2021-01-01,-1.9722944e-05,-0.418505
EGY,2021-04-01,-2.4699033e-05,-0.5240936
EGY,2021-07-01,-4.846564e-06,-0.10284019
EGY,2021-10-01,2.4223507e-06,0.051400334
EGY,2022-01-01,6.598855e-05,1.400224
EGY,2022-04-01,-2.4012299e-05,-0.50952166
EGY,2022-07-01,-3.109201e-06,-0.06597475
EGY,2022-10-01,-6.9035515e-05,-1.4648782
EGY,2023-01-01,-1.7618711e-05,-0.3738549
EGY,2023-04-01,1.8832216e-05,0.39960447
EGY,2023-07-01,1.7342943e-05,0.36800334
EGY,2023-10-01,-6.0185735e-05,-1.2770929
EGY,2024-01-01,-3.969978e-05,-0.8423974
EGY,2024-04-01,-4.554158e-06,-0.09663557
EGY,2024-07-01,5.6116103e-05,1.1907387
EGY,2024-10-01,-6.0761828e-05,-1.2893171
IDN,1981-01-01,0.00019890598,0.10410865
IDN,1981-04-01,-1.3439606e-05,-0.007034375
IDN,1981-07-01,-0.001739698,-0.9105689
IDN,1981-10-01,0.0017142143,0.8972306
IDN,1982-01-01,0.0015629776,0.8180723
IDN,1982-04-01,-0.0006330963,-0.33136663
IDN,1982-07-01,-0.005424272,-2.8390982
IDN,1982-10-01,-0.0015663352,-0.81982976
IDN,1983-01-01,0.00021060246,0.11023066
IDN,1983-04-01,0.0002681402,0.14034627
IDN,1983-07-01,-0.001984988,-1.0389553
IDN,1983-10-01,0.001417139,0.7417395
IDN,1984-01-01,0.0028812361,1.5080572
IDN,1984-04-01,0.0009150592,0.47894776
IDN,1984-07-01,-0.0007654832,-0.40065873
IDN,1984-10-01,0.00072177063,0.3777793
IDN,1985-01-01,0.0013865056,0.72570574
IDN,1985-04-01,-0.0005185241,-0.27139878
IDN,1985-07-01,-0.0009783035,-0.5120502
IDN,1985-10-01,0.0010956706,0.5734809
IDN,1986-01-01,0.0027569497,1.443005
IDN,1986-04-01,-0.00050519593,-0.26442274
IDN,1986-07-01,-0.0027979275,-1.4644529
IDN,1986-10-01,0.00084605534,0.4428307
IDN,1987-01-01,0.0011845877,0.6200207
IDN,1987-04-01,-0.00086159754,-0.45096558
IDN,1987-07-01,-0.0036826127,-1.9275028
IDN,1987-10-01,0.0011633415,0.60890025
IDN,1988-01-01,0.0031358923,1.6413459
IDN,1988-04-01,-0.00037316792,-0.19531845
IDN,1988-07-01,-0.0003885366,-0.20336251
IDN,1988-10-01,0.001145206,0.5994081
IDN,1989-01-01,0.0021263063,1.1129222
IDN,1989-04-01,-0.0004539465,-0.23759846
IDN,1989-07-01,-0.0012547048,-0.6567204
IDN,1989-10-01,0.0012775516,0.6686786
IDN,1990-01-01,0.0011109285,0.581467
IDN,1990-04-01,-0.000764347,-0.40006402
IDN,1990-07-01,-0.0023339142,-1.2215854
IDN,1990-10-01,0.00010580104,0.055376932
IDN,1991-01-01,0.0012384625,0.6482191
IDN,1991-04-01,-0.0008220508,-0.4302666
IDN,1991-07-01,-0.0045620655,-2.3878138
IDN,1991-10-01,0.0007602588,0.39792427
IDN,1992-01-01,0.00045048818,0.23578836
IDN,1992-04-01,-0.0006807779,-0.35632345
IDN,1992-07-01,-0.001971613,-1.0319546
IDN,1992-10-01,0.0013635937,0.7137136
IDN,1993-01-01,0.000859946,0.45010117
IDN,1993-04-01,-0.00021600693,-0.11305939
IDN,1993-07-01,-0.0032490727,-1.7005851
IDN,1993-10-01,0.0008802923,0.46075055
IDN,1994-01-01,0.0026745943,1.3998996
IDN,1994-04-01,0.00015308398,0.08012512
IDN,1994-07-01,-0.004738092,-2.4799473
IDN,1994-10-01,0.00015539707,0.081335805
IDN,1995-01-01,0.0031448419,1.6460301
IDN,1995-04-01,0.0005451683,0.28534454
IDN,1995-07-01,-0.00075920083,-0.39737052
IDN,1995-10-01,0.0018593911,0.97321707
IDN,1996-01-01,0.0015453628,0.8088526
IDN,1996-04-01,-0.000384404,-0.20119949
IDN,1996-07-01,-0.0015083896,-0.78950065
IDN,1996-10-01,0.0018396968,0.9629089
IDN,1997-01-01,0.00034884768,0.18258908
IDN,1997-04-01,-0.002708774,-1.4177895
IDN,1997-07-01,-0.005383771,-2.8178997
IDN,1997-10-01,-0.001164735,-0.60962963
IDN,1998-01-01,0.00076244836,0.3990703
IDN,1998-04-01,0.0011838455,0.6196322
IDN,1998-07-01,0.0006577838,0.3442882
IDN,1998-10-01,0.0017561972,0.9192047
IDN,1999-01-01,0.002349698,1.2298467
IDN,1999-04-01,0.000107631706,0.056335114
IDN,1999-07-01,-0.0018983068,-0.99358577
IDN,1999-10-01,0.0019477824,1.0194815
IDN,2000-01-01,0.0020711173,1.0840359
IDN,2000-04-01,0.0009003493,0.4712485
IDN,2000-07-01,-0.0022540756,-1.1797974
IDN,2000-10-01,0.001594644,0.83464676
IDN,2001-01-01,0.0025708915,1.3456209
IDN,2001-04-01,-0.00018128038,-0.0948833
IDN,2001-07-01,-0.0026518425,-1.3879912
IDN,2001-10-01,0.00134305,0.70296085
IDN,2002-01-01,0.001426563,0.7466721
IDN,2002-04-01,-0.00093925773,-0.49161342
IDN,2002-07-01,-0.0046785087,-2.448761
IDN,2002-10-01,-0.00042380765,-0.2218236
IDN,2003-01-01,0.001691274,0.8852235
IDN,2003-04-01,-0.0017179555,-0.89918876
IDN,2003-07-01,-0.0022203391,-1.1621395
IDN,2003-10-01,0.0016414964,0.8591696
IDN,2004-01-01,0.0012526807,0.655661
IDN,2004-04-01,-0.0017021686,-0.8909258
IDN,2004-07-01,-0.0032946914,-1.7244623
IDN,2004-10-01,0.000112285525,0.058770955
IDN,2005-01-01,0.00086474913,0.45261517
IDN,2005-04-01,-0.00045409924,-0.23767841
IDN,2005-07-01,-0.0025797037,-1.3502332
IDN,2005-10-01,0.002225248,1.1647089
IDN,2006-01-01,0.0020985045,1.0983704
IDN,2006-04-01,0.00019371416,0.10139122
IDN,2006-07-01,-0.003907909,-2.0454242
IDN,2006-10-01,-0.0006159693,-0.3224022
IDN,2007-01-01,0.0016913069,0.88524073
IDN,2007-04-01,0.0010811264,0.5658684
IDN,2007-07-01,-0.0018175332,-0.95130837
IDN,2007-10-01,0.0012164653,0.6367056
IDN,2008-01-01,0.0014602821,0.7643209
IDN,2008-04-01,-9.944352e-05,-0.052049365
IDN,2008-07-01,-0.0007852372,-0.4109981
IDN,2008-10-01,0.0027852354,1.4578098
IDN,2009-01-01,0.0016256099,0.8508545
IDN,2009-04-01,-0.0008800747,-0.46063665
IDN,2009-07-01,-0.0036441593,-1.907376
IDN,2009-10-01,0.0011422482,0.5978599
IDN,2010-01-01,0.0023925889,1.2522961
IDN,2010-04-01,0.0015285561,0.8000559
IDN,2010-07-01,0.0010786535,0.56457406
IDN,2010-10-01,0.0021371015,1.1185725
IDN,2011-01-01,0.0014641524,0.7663466
IDN,2011-04-01,0.00024815463,0.1298857
IDN,2011-07-01,-0.002353484,-1.2318285
IDN,2011-10-01,0.0019488285,1.0200291
IDN,2012-01-01,0.0018861312,0.987213
IDN,2012-04-01,-1.36923045e-05,-0.0071666385
IDN,2012-07-01,-0.0021500185,-1.1253332
IDN,2012-10-01,0.00226725,1.1866931
IDN,2013-01-01,0.002372491,1.2417767
IDN,2013-04-01,0.0015457472,0.80905384
IDN,2013-07-01,-0.00059485715,-0.31135198
IDN,2013-10-01,0.0021639795,1.1326405
IDN,2014-01-01,-9.220807e-05,-0.048262287
IDN,2014-04-01,0.00059768994,0.31283468
IDN,2014-07-01,-0.002324203,-1.2165025
IDN,2014-10-01,0.0010638591,0.5568306
IDN,2015-01-01,0.0016004475,0.83768433
IDN,2015-04-01,-1.6501794e-05,-0.008637143
IDN,2015-07-01,-0.005193624,-2.7183757
IDN,2015-10-01,-0.00026003364,-0.13610326
IDN,2016-01-01,0.0028897997,1.5125394
IDN,2016-04-01,0.0016158391,0.8457404
IDN,2016-07-01,-0.00035849368,-0.18763785
IDN,2016-10-01,0.0028038605,1.4675583
IDN,2017-01-01,0.0024487078,1.2816691
IDN,2017-04-01,0.0017700134,0.9264362
IDN,2017-07-01,-0.00056260295,-0.29446992
IDN,2017-10-01,0.0019829345,1.0378804
IDN,2018-01-01,0.0018375308,0.9617752
IDN,2018-04-01,0.00035732487,0.1870261
IDN,2018-07-01,-0.0030021202,-1.5713286
IDN,2018-10-01,0.0015430046,0.8076184
IDN,2019-01-01,0.0015760101,0.82489365
IDN,2019-04-01,0.0004336474,0.22697379
IDN,2019-07-01,-0.0047181672,-2.4695184
IDN,2019-10-01,-0.00029103053,-0.15232722
IDN,2020-01-01,0.0021544017,1.1276275
IDN,2020-04-01,0.0019012509,0.9951267
IDN,2020-07-01,-0.0005055654,-0.2646161
IDN,2020-10-01,0.0017504297,0.916186
IDN,2021-01-01,0.0019414896,1.0161879
IDN,2021-04-01,4.084874e-05,0.021380488
IDN,2021-07-01,0.00025556298,0.13376328
IDN,2021-10-01,0.0018935666,0.9911047
IDN,2022-01-01,0.0017198831,0.9001977
IDN,2022-04-01,0.00057302165,0.29992315
IDN,2022-07-01,0.0002674684,0.13999465
IDN,2022-10-01,0.0023200533,1.2143306
IDN,2023-01-01,0.0015704697,0.82199377
IDN,2023-04-01,-0.0006672147,-0.3492244
IDN,2023-07-01,-0.0030211883,-1.5813091
IDN,2023-10-01,0.00015310415,0.08013568
IDN,2024-01-01,0.0026549548,1.3896201
IDN,2024-04-01,0.0019198464,1.0048597
IDN,2024-07-01,-0.0021660815,-1.1337407
IDN,2024-10-01,0.0022062138,1.1547462
IND,1981-01-01,-0.002960479,-0.8875954
IND,1981-04-01,-0.0006435863,-0.19295669
IND,1981-07-01,0.004584788,1.3745873
IND,1981-10-01,-0.0025877918,-0.7758583
IND,1982-01-01,-0.0030172046,-0.9046026
IND,1982-04-01,-0.0004293512,-0.12872584
IND,1982-07-01,0.0039699133,1.1902388
IND,1982-10-01,-0.0024598257,-0.73749214
IND,1983-01-01,-0.0031791916,-0.9531687
IND,1983-04-01,-7.201483e-05,-0.021591112
IND,1983-07-01,0.0062341616,1.8690939
IND,1983-10-01,-0.0022009371,-0.65987355
IND,1984-01-01,-0.002886002,-0.8652661
IND,1984-04-01,0.00022782602,0.06830561
IND,1984-07-01,0.0046317386,1.3886638
IND,1984-10-01,-0.0027060155,-0.8113035
IND,1985-01-01,-0.00332627,-0.997265
IND,1985-04-01,-0.0006437262,-0.19299865
IND,1985-07-01,0.004236258,1.2700928
IND,1985-10-01,-0.00207515,-0.6221607
IND,1986-01-01,-0.0030274207,-0.90766555
IND,1986-04-01,-1.8832428e-05,-0.005646241
IND,1986-07-01,0.004068199,1.2197063
IND,1986-10-01,-0.0022960443,-0.68838805
IND,1987-01-01,-0.0033721768,-1.0110285
IND,1987-04-01,-0.00092903717,-0.2785391
IND,1987-07-01,0.003394489,1.0177181
IND,1987-10-01,-0.0019203201,-0.5757404
IND,1988-01-01,-0.0030629702,-0.9183238
IND,1988-04-01,-0.00016485318,-0.049425423
IND,1988-07-01,0.007014072,2.1029227
IND,1988-10-01,-0.002491003,-0.7468395
IND,1989-01-01,-0.0032297608,-0.9683301
IND,1989-04-01,7.630504e-05,0.02287738
IND,1989-07-01,0.005651576,1.6944262
IND,1989-10-01,-0.0025104093,-0.7526579
IND,1990-01-01,-0.002649672,-0.79441094
IND,1990-04-01,0.001318126,0.3951937
IND,1990-07-01,0.0063307197,1.8980435
IND,1990-10-01,-0.001767269,-0.5298534
IND,1991-01-01,-0.0030404895,-0.9115838
IND,1991-04-01,0.0006612351,0.19824807
IND,1991-07-01,0.004745268,1.4227015
IND,1991-10-01,-0.0024031021,-0.72048557
IND,1992-01-01,-0.0031167658,-0.93445253
IND,1992-04-01,-0.00086854777,-0.26040348
IND,1992-07-01,0.004742052,1.4217374
IND,1992-10-01,-0.0025218083,-0.75607544
IND,1993-01-01,-0.002979649,-0.89334285
IND,1993-04-01,-2.1323407e-05,-0.006393073
IND,1993-07-01,0.0051891776,1.5557922
IND,1993-10-01,-0.0019824186,-0.59435844
IND,1994-01-01,-0.0027882254,-0.83595127
IND,1994-04-01,0.00047873193,0.14353092
IND,1994-07-01,0.0056573413,1.6961547
IND,1994-10-01,-0.0022009895,-0.6598892
IND,1995-01-01,-0.0027276946,-0.8178032
IND,1995-04-01,-0.00019413668,-0.05820505
IND,1995-07-01,0.005486497,1.6449331
IND,1995-10-01,-0.0020344344,-0.6099535
IND,1996-01-01,-0.002826415,-0.8474011
IND,1996-04-01,0.00031110877,0.09327502
IND,1996-07-01,0.0051509286,1.5443246
IND,1996-10-01,-0.0021171106,-0.6347411
IND,1997-01-01,-0.0030909476,-0.92671186
IND,1997-04-01,-1.5244276e-05,-0.0045704595
IND,1997-07-01,0.005417542,1.6242594
IND,1997-10-01,-0.0016076695,-0.48200312
IND,1998-01-01,-0.002662452,-0.7982425
IND,1998-04-01,0.00016472668,0.049387496
IND,1998-07-01,0.005364346,1.6083103
IND,1998-10-01,-0.0016555502,-0.49635845
IND,1999-01-01,-0.0032772815,-0.9825775
IND,1999-04-01,0.0004077096,0.12223737
IND,1999-07-01,0.0043424084,1.3019183
IND,1999-10-01,-0.0021145388,-0.63397
IND,2000-01-01,-0.0031007358,-0.9296465
IND,2000-04-01,0.00086026575,0.2579204
IND,2000-07-01,0.0044633914,1.3381908
IND,2000-10-01,-0.0028063152,-0.8413748
IND,2001-01-01,-0.0034575432,-1.0366226
IND,2001-04-01,0.00086008414,0.25786597
IND,2001-07-01,0.0040446757,1.2126536
IND,2001-10-01,-0.0021006467,-0.62980497
IND,2002-01-01,-0.0030912384,-0.92679906
IND,2002-04-01,0.0001617254,0.04848767
IND,2002-07-01,0.0036217235,1.0858463
IND,2002-10-01,-0.0025945085,-0.777872
IND,2003-01-01,-0.0029227624,-0.87628746
IND,2003-04-01,-0.00032042922,-0.096069425
IND,2003-07-01,0.005853196,1.7548748
IND,2003-10-01,-0.0020367287,-0.6106414
IND,2004-01-01,-0.003253106,-0.97532934
IND,2004-04-01,0.0004626545,0.13871068
IND,2004-07-01,0.004566932,1.3692338
IND,2004-10-01,-0.0022613395,-0.67798305
IND,2005-01-01,-0.0026164446,-0.7844488
IND,2005-04-01,-0.00068752846,-0.2061312
IND,2005-07-01,0.0052793045,1.5828136
IND,2005-10-01,-0.0019495208,-0.5844952
IND,2006-01-01,-0.0030358585,-0.91019535
IND,2006-04-01,0.0001192571,0.035755046
IND,2006-07-01,0.0056647896,1.6983877
IND,2006-10-01,-0.0023443454,-0.7028695
IND,2007-01-01,-0.0029086778,-0.87206465
IND,2007-04-01,0.0006722226,0.20154229
IND,2007-07-01,0.0064817504,1.9433247
IND,2007-10-01,-0.0023412716,-0.70194787
IND,2008-01-01,-0.0026217916,-0.7860519
IND,2008-04-01,0.00072610116,0.21769588
IND,2008-07-01,0.0057022446,1.7096174
IND,2008-10-01,-0.0023321481,-0.69921255
IND,2009-01-01,-0.003279687,-0.98329866
IND,2009-04-01,-0.0009857405,-0.2955396
IND,2009-07-01,0.005497725,1.6482995
IND,2009-10-01,-0.0016200381,-0.4857114
IND,2010-01-01,-0.0030895993,-0.9263076
IND,2010-04-01,0.00011130539,0.033371
IND,2010-07-01,0.007008409,2.101225
IND,2010-10-01,-0.0013828793,-0.4146077
IND,2011-01-01,-0.0029927727,-0.8972776
IND,2011-04-01,0.00038400805,0.115131296
IND,2011-07-01,0.00649084,1.9460499
IND,2011-10-01,-0.0026667465,-0.7995301
IND,2012-01-01,-0.0031732954,-0.95140094
IND,2012-04-01,-0.0008450467,-0.25335753
IND,2012-07-01,0.005956927,1.7859749
IND,2012-10-01,-0.002264859,-0.6790382
IND,2013-01-01,-0.0029571794,-0.88660616
IND,2013-04-01,0.000783647,0.23494898
IND,2013-07-01,0.005923011,1.7758063
IND,2013-10-01,-0.0017428994,-0.52254707
IND,2014-01-01,-0.0027389806,-0.8211869
IND,2014-04-01,-0.00088556204,-0.2655046
IND,2014-07-01,0.005405488,1.6206453
IND,2014-10-01,-0.0023219602,-0.69615805
IND,2015-01-01,-0.0026008694,-0.77977914
IND,2015-04-01,0.0007683776,0.23037098
IND,2015-07-01,0.004484134,1.3444097
IND,2015-10-01,-0.0023743848,-0.71187574
IND,2016-01-01,-0.0031543951,-0.9457344
IND,2016-04-01,0.00011252899,0.033737857
IND,2016-07-01,0.0060891523,1.825618
IND,2016-10-01,-0.002555031,-0.76603615
IND,2017-01-01,-0.0030142607,-0.90371996
IND,2017-04-01,0.00015649386,0.046919174
IND,2017-07-01,0.0055517326,1.6644917
IND,2017-10-01,-0.002032589,-0.6094003
IND,2018-01-01,-0.0033377989,-1.0007216
IND,2018-04-01,-8.2727835e-05,-0.02480303
IND,2018-07-01,0.005420683,1.625201
IND,2018-10-01,-0.002673868,-0.80166525
IND,2019-01-01,-0.0029249818,-0.8769528
IND,2019-04-01,-0.0009039939,-0.27103075
IND,2019-07-01,0.007454099,2.2348492
IND,2019-10-01,-0.0012838348,-0.38491267
IND,2020-01-01,-0.0025159202,-0.75431013
IND,2020-04-01,0.0005969201,0.17896548
IND,2020-07-01,0.0062402333,1.8709143
IND,2020-10-01,-0.0018411692,-0.55200976
IND,2021-01-01,-0.003133814,-0.9395639
IND,2021-04-01,0.0005282385,0.15837371
IND,2021-07-01,0.0053755133,1.6116585
IND,2021-10-01,-0.0013707243,-0.41096345
IND,2022-01-01,-0.0028015014,-0.8399316
IND,2022-04-01,8.051819e-05,0.024140546
IND,2022-07-01,0.0065657455,1.9685076
IND,2022-10-01,-0.0016833594,-0.5046961
IND,2023-01-01,-0.0028778457,-0.86282074
IND,2023-04-01,8.3285304e-05,0.024970166
IND,2023-07-01,0.00555635,1.665876
IND,2023-10-01,-0.0019843227,-0.59492934
IND,2024-01-01,-0.0028248,-0.8469169
IND,2024-04-01,0.0003542033,0.1061954
IND,2024-07-01,0.0073165945,2.1936233
IND,2024-10-01,-0.0018399633,-0.5516482
KEN,1981-01-01,0.00015086222,0.117698714
KEN,1981-04-01,0.0016772241,1.3085258
KEN,1981-07-01,-0.00036575334,-0.28535107
KEN,1981-10-01,0.0004890859,0.3815719
KEN,1982-01-01,-0.0012116061,-0.945263
KEN,1982-04-01,0.001836138,1.4325062
KEN,1982-07-01,-0.0009708148,-0.757404
KEN,1982-10-01,0.0029259494,2.2827482
KEN,1983-01-01,-0.0004985754,-0.38897532
KEN,1983-04-01,0.0006229253,0.48598984
KEN,1983-07-01,-5.5499764e-05,-0.043299448
KEN,1983-10-01,0.00071682414,0.55924726
KEN,1984-01-01,-0.0016932479,-1.3210273
KEN,1984-04-01,-0.00034475015,-0.26896495
KEN,1984-07-01,-0.001399281,-1.091682
KEN,1984-10-01,0.0013338681,1.0406486
KEN,1985-01-01,0.0003388709,0.2643781
KEN,1985-04-01,0.001953968,1.5244342
KEN,1985-07-01,-0.0011528973,-0.89945996
KEN,1985-10-01,-3.0566396e-05,-0.023847094
KEN,1986-01-01,-0.00095030066,-0.7413994
KEN,1986-04-01,0.001954154,1.5245793
KEN,1986-07-01,-0.0011945964,-0.93199253
KEN,1986-10-01,0.0013084816,1.0208427
KEN,1987-01-01,-0.0006982207,-0.5447333
KEN,1987-04-01,0.0021841682,1.7040303
KEN,1987-07-01,-0.001490483,-1.1628354
KEN,1987-10-01,-0.00081957394,-0.6394099
KEN,1988-01-01,-0.0006373048,-0.49720833
KEN,1988-04-01,0.0017018778,1.32776
KEN,1988-07-01,-0.00030966298,-0.24159086
KEN,1988-10-01,0.0004759638,0.37133437
KEN,1989-01-01,0.00022333914,0.17424329
KEN,1989-04-01,0.0013202392,1.0300157
KEN,1989-07-01,-0.00076575455,-0.59742147
KEN,1989-10-01,0.0011279323,0.87998295
KEN,1990-01-01,0.0016078488,1.2544011
KEN,1990-04-01,0.0012679241,0.98920083
KEN,1990-07-01,-0.001140501,-0.8897887
KEN,1990-10-01,0.00070543593,0.55036247
KEN,1991-01-01,-0.00051351317,-0.40062937
KEN,1991-04-01,0.0010489405,0.8183556
KEN,1991-07-01,-0.00055888476,-0.4360271
KEN,1991-10-01,0.000156588,0.12216581
KEN,1992-01-01,-0.0016363636,-1.2766476
KEN,1992-04-01,0.0008626373,0.6730068
KEN,1992-07-01,-0.0010535928,-0.8219852
KEN,1992-10-01,0.000997593,0.7782957
KEN,1993-01-01,0.0003972031,0.30988735
KEN,1993-04-01,0.00046736663,0.36462706
KEN,1993-07-01,-0.0016224025,-1.2657554
KEN,1993-10-01,-0.00031080205,-0.24247953
KEN,1994-01-01,-0.0012173158,-0.9497176
KEN,1994-04-01,0.00091096153,0.7107081
KEN,1994-07-01,-0.00095813925,-0.7475149
