country,quarter,PRITHVI_HEAT_ANOM,PRITHVI_HEAT_STD
KEN,2013-07-01,-0.8775425,-0.89375925
KEN,2013-10-01,0.3539753,0.36051667
KEN,2014-01-01,1.475886,1.50316
KEN,2014-04-01,0.44760767,0.45587933
KEN,2014-07-01,-0.4562626,-0.4646942
KEN,2014-10-01,0.5219021,0.5315467
KEN,2015-01-01,1.8266907,1.8604474
KEN,2015-04-01,0.53347397,0.5433324
KEN,2015-07-01,-0.059886932,-0.060993627
KEN,2015-10-01,0.6406555,0.65249467
KEN,2016-01-01,2.4970093,2.5431533
KEN,2016-04-01,0.54528934,0.55536616
KEN,2016-07-01,-0.792572,-0.80721855
KEN,2016-10-01,0.67413455,0.6865924
KEN,2017-01-01,1.9355017,1.9712692
KEN,2017-04-01,0.98446274,1.0026554
KEN,2017-07-01,-0.16442554,-0.16746408
KEN,2017-10-01,0.55287236,0.5630893
KEN,2018-01-01,1.0284023,1.0474069
KEN,2018-04-01,-0.7270362,-0.7404716
KEN,2018-07-01,-0.5493202,-0.5594715
KEN,2018-10-01,0.69469386,0.70753163
KEN,2019-01-01,2.4536312,2.4989736
KEN,2019-04-01,1.3904381,1.416133
KEN,2019-07-01,0.0006643931,0.0006766709
KEN,2019-10-01,-0.25775465,-0.2625179
KEN,2020-01-01,1.5388368,1.5672741
KEN,2020-04-01,0.30960146,0.31532282
KEN,2020-07-01,-0.644715,-0.65662915
KEN,2020-10-01,0.6751709,0.6876479
KEN,2021-01-01,1.6131287,1.6429389
KEN,2021-04-01,0.5745271,0.58514416
KEN,2021-07-01,-0.19451396,-0.19810852
KEN,2021-10-01,1.2797331,1.3033822
KEN,2022-01-01,2.0203,2.0576346
KEN,2022-04-01,0.8588047,0.87467515
KEN,2022-07-01,-0.80934525,-0.8243017
KEN,2022-10-01,0.7116839,0.72483563
KEN,2023-01-01,1.6355623,1.6657871
KEN,2023-04-01,0.4002533,0.40764987
KEN,2023-07-01,0.10162417,0.103502154
KEN,2023-10-01,0.43754324,0.4456289
KEN,2024-01-01,2.4742725,2.5199964
KEN,2024-04-01,0.8809268,0.89720607
KEN,2024-07-01,-0.1006209,-0.10248035
KEN,2024-10-01,1.014876,1.0336306
MEX,1981-01-01,-4.6244087,-1.406414
MEX,1981-04-01,2.1935604,0.667124
MEX,1981-07-01,3.1853008,0.9687404
MEX,1981-10-01,-2.2751112,-0.6919259
MEX,1982-01-01,-3.265666,-0.99318177
MEX,1982-04-01,2.8872688,0.8781004
MEX,1982-07-01,3.5789146,1.0884496
MEX,1982-10-01,-3.1207428,-0.9491065
MEX,1983-01-01,-5.0840077,-1.5461911
MEX,1983-04-01,2.190616,0.6662285
MEX,1983-07-01,3.3939888,1.0322083
MEX,1983-10-01,-2.4491568,-0.7448581
MEX,1984-01-01,-4.3873215,-1.334309
MEX,1984-04-01,2.2467499,0.68330044
MEX,1984-07-01,2.3818467,0.72438717
MEX,1984-10-01,-2.7462559,-0.8352144
MEX,1985-01-01,-4.6991076,-1.4291321
MEX,1985-04-01,2.23478,0.6796601
MEX,1985-07-01,2.910677,0.8852195
MEX,1985-10-01,-2.7618964,-0.8399711
MEX,1986-01-01,-3.8757665,-1.1787306
MEX,1986-04-01,2.3988502,0.72955847
MEX,1986-07-01,2.9382057,0.89359176
MEX,1986-10-01,-2.9665184,-0.9022025
MEX,1987-01-01,-5.1927514,-1.5792631
MEX,1987-04-01,1.538887,0.46801925
MEX,1987-07-01,3.3226807,1.0105215
MEX,1987-10-01,-2.5366313,-0.7714616
MEX,1988-01-01,-4.2930765,-1.3056464
MEX,1988-04-01,2.394307,0.7281767
MEX,1988-07-01,2.9964325,0.9113002
MEX,1988-10-01,-2.3966281,-0.7288827
MEX,1989-01-01,-3.7101104,-1.1283499
MEX,1989-04-01,3.1443436,0.95628417
MEX,1989-07-01,3.2190235,0.97899646
MEX,1989-10-01,-3.0274782,-0.9207421
MEX,1990-01-01,-3.918957,-1.191866
MEX,1990-04-01,3.1306953,0.95213336
MEX,1990-07-01,2.7682488,0.84190303
MEX,1990-10-01,-2.4362586,-0.7409354
MEX,1991-01-01,-3.5685298,-1.0852913
MEX,1991-04-01,2.67519,0.8136012
MEX,1991-07-01,2.5541935,0.7768028
MEX,1991-10-01,-2.9811153,-0.90664184
MEX,1992-01-01,-4.828006,-1.4683336
MEX,1992-04-01,2.2002125,0.6691471
MEX,1992-07-01,3.4327862,1.0440078
MEX,1992-10-01,-2.5750532,-0.7831468
MEX,1993-01-01,-3.611622,-1.0983968
MEX,1993-04-01,2.5452633,0.77408683
MEX,1993-07-01,3.1215649,0.9493565
MEX,1993-10-01,-2.2547262,-0.6857262
MEX,1994-01-01,-3.3982165,-1.0334941
MEX,1994-04-01,3.0162423,0.9173249
MEX,1994-07-01,3.819886,1.1617358
MEX,1994-10-01,-1.7140617,-0.52129483
MEX,1995-01-01,-3.007809,-0.9147601
MEX,1995-04-01,2.9395962,0.89401466
MEX,1995-07-01,3.8225892,1.1625578
MEX,1995-10-01,-1.8791491,-0.57150257
MEX,1996-01-01,-3.545643,-1.0783308
MEX,1996-04-01,3.3062031,1.0055102
MEX,1996-07-01,3.5720298,1.0863557
MEX,1996-10-01,-2.3222637,-0.70626634
MEX,1997-01-01,-3.869795,-1.1769146
MEX,1997-04-01,2.0643551,0.627829
MEX,1997-07-01,4.159134,1.2649107
MEX,1997-10-01,-2.9720478,-0.9038841
MEX,1998-01-01,-4.094289,-1.2451894
MEX,1998-04-01,3.623124,1.1018949
MEX,1998-07-01,4.2059712,1.2791553
MEX,1998-10-01,-1.8447628,-0.56104475
MEX,1999-01-01,-3.096008,-0.94158393
MEX,1999-04-01,3.0302002,0.92156994
MEX,1999-07-01,3.4682858,1.0548042
MEX,1999-10-01,-2.8344915,-0.86204934
MEX,2000-01-01,-2.7837553,-0.846619
MEX,2000-04-01,3.1275616,0.9511803
MEX,2000-07-01,3.8828514,1.1808853
MEX,2000-10-01,-3.093633,-0.9408616
MEX,2001-01-01,-4.049172,-1.2314682
MEX,2001-04-01,3.018526,0.9180195
MEX,2001-07-01,3.9266746,1.1942133
MEX,2001-10-01,-2.2927778,-0.6972988
MEX,2002-01-01,-3.784868,-1.1510859
MEX,2002-04-01,3.7054603,1.1269357
MEX,2002-07-01,3.8686187,1.1765568
MEX,2002-10-01,-2.6073878,-0.7929807
MEX,2003-01-01,-3.4428008,-1.0470535
MEX,2003-04-01,3.3918724,1.0315647
MEX,2003-07-01,3.7039096,1.1264641
MEX,2003-10-01,-2.2413456,-0.68165684
MEX,2004-01-01,-3.9885979,-1.2130458
MEX,2004-04-01,2.3809528,0.7241154
MEX,2004-07-01,3.6611092,1.1134473
MEX,2004-10-01,-2.6699073,-0.8119946
MEX,2005-01-01,-3.6638658,-1.1142856
MEX,2005-04-01,3.1847095,0.9685606
MEX,2005-07-01,4.2448335,1.2909744
MEX,2005-10-01,-1.9774317,-0.6013931
MEX,2006-01-01,-3.0222251,-0.91914445
MEX,2006-04-01,3.5983894,1.0943724
MEX,2006-07-01,3.773648,1.1476735
MEX,2006-10-01,-2.280513,-0.69356877
MEX,2007-01-01,-3.821272,-1.1621573
MEX,2007-04-01,2.7740784,0.843676
MEX,2007-07-01,3.7038689,1.1264517
MEX,2007-10-01,-1.9900993,-0.6052457
MEX,2008-01-01,-3.4643457,-1.0536059
MEX,2008-04-01,3.3084939,1.0062069
MEX,2008-07-01,3.2317154,0.9828564
MEX,2008-10-01,-2.194641,-0.6674527
MEX,2009-01-01,-2.801564,-0.85203516
MEX,2009-04-01,3.284106,0.9987899
MEX,2009-07-01,4.538479,1.3802803
MEX,2009-10-01,-2.340064,-0.71167994
MEX,2010-01-01,-4.8528295,-1.4758832
MEX,2010-04-01,3.1306846,0.9521301
MEX,2010-07-01,4.0165806,1.2215562
MEX,2010-10-01,-2.5408652,-0.77274925
MEX,2011-01-01,-3.319686,-1.0096108
MEX,2011-04-01,4.264384,1.2969202
MEX,2011-07-01,4.4525313,1.3541412
MEX,2011-10-01,-2.4482012,-0.7445675
MEX,2012-01-01,-3.1206524,-0.94907904
MEX,2012-04-01,3.5818017,1.0893276
MEX,2012-07-01,3.9300811,1.1952492
MEX,2012-10-01,-1.4542503,-0.4422788
MEX,2013-01-01,-3.555687,-1.0813854
MEX,2013-04-01,3.297018,1.0027168
MEX,2013-07-01,3.7065792,1.127276
MEX,2013-10-01,-2.3044002,-0.70083356
MEX,2014-01-01,-3.0847492,-0.9381598
MEX,2014-04-01,3.244149,0.98663783
MEX,2014-07-01,3.9305737,1.195399
MEX,2014-10-01,-2.1165807,-0.6437123
MEX,2015-01-01,-3.754845,-1.1419549
MEX,2015-04-01,2.8403847,0.86384165
MEX,2015-07-01,4.490644,1.3657323
MEX,2015-10-01,-1.3521862,-0.41123822
MEX,2016-01-01,-3.367298,-1.0240909
MEX,2016-04-01,3.2709808,0.9947981
MEX,2016-07-01,4.099116,1.2466575
MEX,2016-10-01,-1.0840206,-0.32968146
MEX,2017-01-01,-2.3713024,-0.7211804
MEX,2017-04-01,3.5557396,1.0814013
MEX,2017-07-01,3.8858585,1.1817999
MEX,2017-10-01,-1.5180674,-0.4616874
MEX,2018-01-01,-2.7795515,-0.84534055
MEX,2018-04-01,3.5452297,1.078205
MEX,2018-07-01,4.1323752,1.2567726
MEX,2018-10-01,-2.6537845,-0.80709124
MEX,2019-01-01,-3.0926008,-0.9405477
MEX,2019-04-01,3.3114624,1.0071098
MEX,2019-07-01,4.702328,1.4301115
MEX,2019-10-01,-1.6222283,-0.49336568
MEX,2020-01-01,-2.7529314,-0.8372446
MEX,2020-04-01,3.9034321,1.1871445
MEX,2020-07-01,4.6363907,1.410058
MEX,2020-10-01,-1.487929,-0.45252144
MEX,2021-01-01,-3.311531,-1.0071306
MEX,2021-04-01,3.3938644,1.0321705
MEX,2021-07-01,3.886097,1.1818724
MEX,2021-10-01,-1.0330728,-0.31418678
MEX,2022-01-01,-3.6805437,-1.1193578
MEX,2022-04-01,3.8808632,1.1802807
MEX,2022-07-01,3.9003422,1.1862048
MEX,2022-10-01,-2.285619,-0.69512165
MEX,2023-01-01,-3.008648,-0.9150153
MEX,2023-04-01,3.4559815,1.0510621
MEX,2023-07-01,5.6559906,1.7201474
MEX,2023-10-01,-1.4422995,-0.43864423
MEX,2024-01-01,-2.843067,-0.8646574
MEX,2024-04-01,4.7028236,1.4302622
MEX,2024-07-01,4.6798058,1.4232618
MEX,2024-10-01,-0.8267047,-0.25142437
PER,1981-01-01,0.24142647,0.33036062
PER,1981-04-01,-0.5579383,-0.7634657
PER,1981-07-01,-1.3979708,-1.9129406
PER,1981-10-01,0.19940758,0.27286324
PER,1982-01-01,0.339173,0.46411398
PER,1982-04-01,-0.5610256,-0.76769036
PER,1982-07-01,-0.80240124,-1.0979815
PER,1982-10-01,0.4232483,0.57916003
PER,1983-01-01,1.7442449,2.3867717
PER,1983-04-01,0.77341205,1.0583135
PER,1983-07-01,-0.21920013,-0.29994678
PER,1983-10-01,0.21627681,0.2959466
PER,1984-01-01,-0.21317036,-0.29169583
PER,1984-04-01,-0.6744518,-0.9228993
PER,1984-07-01,-1.3013026,-1.7806628
PER,1984-10-01,-0.09432348,-0.12906937
PER,1985-01-01,0.09490776,0.12986888
PER,1985-04-01,-1.0721983,-1.4671634
PER,1985-07-01,-1.4978065,-2.049553
PER,1985-10-01,-0.13694954,-0.18739757
PER,1986-01-01,-0.23218791,-0.31771886
PER,1986-04-01,-0.68443555,-0.93656075
PER,1986-07-01,-1.3612194,-1.8626511
PER,1986-10-01,0.06349818,0.08688897
PER,1987-01-01,0.7041957,0.9635999
PER,1987-04-01,-0.26197052,-0.35847247
PER,1987-07-01,-0.38204002,-0.5227719
PER,1987-10-01,0.7491741,1.0251471
PER,1988-01-01,0.77011555,1.0538026
PER,1988-04-01,-0.5135657,-0.7027477
PER,1988-07-01,-0.81449825,-1.1145346
PER,1988-10-01,0.1590163,0.21759306
PER,1989-01-01,-0.16071574,-0.21991852
PER,1989-04-01,-0.8671029,-1.1865172
PER,1989-07-01,-1.1483275,-1.5713363
PER,1989-10-01,0.410614,0.5618717
PER,1990-01-01,0.444451,0.6081732
PER,1990-04-01,-0.31312498,-0.42847067
PER,1990-07-01,-1.3068949,-1.7883152
PER,1990-10-01,0.13447635,0.18401334
PER,1991-01-01,0.69191295,0.9467926
PER,1991-04-01,-0.26699257,-0.3653445
PER,1991-07-01,-0.942571,-1.2897854
PER,1991-10-01,0.23403485,0.32024616
PER,1992-01-01,1.0392952,1.4221399
PER,1992-04-01,0.42053604,0.5754487
PER,1992-07-01,-1.3196951,-1.8058306
PER,1992-10-01,0.15211423,0.20814846
PER,1993-01-01,0.14941661,0.20445713
PER,1993-04-01,-0.19252396,-0.26344392
PER,1993-07-01,-0.9088726,-1.2436736
PER,1993-10-01,0.32071114,0.43885133
PER,1994-01-01,0.31135178,0.4260443
PER,1994-04-01,-0.4166387,-0.5701157
PER,1994-07-01,-0.79533005,-1.0883054
PER,1994-10-01,0.47665724,0.65224326
PER,1995-01-01,0.70705223,0.96750873
PER,1995-04-01,-0.14851634,-0.20322524
PER,1995-07-01,-0.12875938,-0.17619042
PER,1995-10-01,0.46498552,0.636272
PER,1996-01-01,0.31739298,0.43431088
PER,1996-04-01,-0.49658647,-0.6795138
PER,1996-07-01,-0.9240875,-1.2644932
PER,1996-10-01,0.118299484,0.16187741
PER,1997-01-01,0.41080856,0.5621379
PER,1997-04-01,0.010406494,0.01423993
PER,1997-07-01,0.07767805,0.10629227
PER,1997-10-01,1.3579775,1.858215
PER,1998-01-01,2.067321,2.828859
PER,1998-04-01,0.56561023,0.7739638
PER,1998-07-01,0.0023651123,0.0032363476
PER,1998-10-01,0.5340398,0.7307638
PER,1999-01-01,0.18272336,0.25003308
PER,1999-04-01,-0.73921394,-1.0115179
PER,1999-07-01,-0.965175,-1.320716
PER,1999-10-01,0.27404532,0.37499526
PER,2000-01-01,0.19608434,0.26831582
PER,2000-04-01,-0.44900703,-0.61440754
PER,2000-07-01,-0.942447,-1.2896158
PER,2000-10-01,0.41162935,0.56326103
PER,2001-01-01,0.2201608,0.30126134
PER,2001-04-01,-0.6581211,-0.90055287
PER,2001-07-01,-0.84694606,-1.1589352
PER,2001-10-01,0.6134866,0.83947635
PER,2002-01-01,0.86519307,1.1839038
PER,2002-04-01,-0.11010107,-0.15065895
PER,2002-07-01,-0.78615695,-1.0757532
PER,2002-10-01,0.5556876,0.760386
PER,2003-01-01,0.9375375,1.2828977
PER,2003-04-01,-0.22417386,-0.30675268
PER,2003-07-01,-0.8979371,-1.2287098
PER,2003-10-01,0.7634652,1.0447025
PER,2004-01-01,0.92835873,1.2703378
PER,2004-04-01,-0.38487053,-0.5266451
PER,2004-07-01,-0.929856,-1.2723866
PER,2004-10-01,0.71881485,0.9836043
PER,2005-01-01,1.182324,1.6178561
PER,2005-04-01,0.109806694,0.15025613
PER,2005-07-01,-0.49624953,-0.6790527
PER,2005-10-01,0.57091016,0.781216
PER,2006-01-01,0.7718169,1.0561308
PER,2006-04-01,-0.41294417,-0.5650602
PER,2006-07-01,-0.268006,-0.36673123
PER,2006-10-01,0.6947746,0.95070845
PER,2007-01-01,1.0771294,1.4739109
PER,2007-04-01,-0.38430214,-0.52586734
PER,2007-07-01,-0.6666667,-0.91224635
PER,2007-10-01,0.27467665,0.37585914
PER,2008-01-01,0.39156914,0.53581125
PER,2008-04-01,-0.6237869,-0.853571
PER,2008-07-01,-0.11533228,-0.15781718
PER,2008-10-01,0.69595844,0.9523283
PER,2009-01-01,0.5218652,0.7141044
PER,2009-04-01,-0.23679225,-0.3240193
PER,2009-07-01,-0.07093684,-0.0970678
PER,2009-10-01,1.1298243,1.546017
PER,2010-01-01,1.6259041,2.2248375
PER,2010-04-01,0.4085528,0.5590512
PER,2010-07-01,-0.2356313,-0.3224307
PER,2010-10-01,0.54009247,0.7390461
PER,2011-01-01,0.24542491,0.33583197
PER,2011-04-01,-0.08125559,-0.111187674
PER,2011-07-01,-0.39736304,-0.54373944
PER,2011-10-01,0.49785867,0.6812546
PER,2012-01-01,0.297994,0.4077659
PER,2012-04-01,-0.060768127,-0.083153255
PER,2012-07-01,-0.16492271,-0.22567521
PER,2012-10-01,0.8074754,1.1049247
PER,2013-01-01,0.8772672,1.2004256
PER,2013-04-01,-0.027270636,-0.037316307
PER,2013-07-01,-0.73611957,-1.0072836
PER,2013-10-01,0.66142845,0.90507853
PER,2014-01-01,0.63942844,0.87497437
PER,2014-04-01,0.29270872,0.4005337
PER,2014-07-01,-0.44443575,-0.60815233
PER,2014-10-01,0.7832902,1.0718304
PER,2015-01-01,0.70259666,0.96141183
PER,2015-04-01,0.32641792,0.44666034
PER,2015-07-01,0.42184195,0.57723564
PER,2015-10-01,1.3992805,1.9147328
PER,2016-01-01,1.9403667,2.6551387
PER,2016-04-01,0.3883114,0.5313535
PER,2016-07-01,0.07071241,0.096760705
PER,2016-10-01,0.9091651,1.2440737
PER,2017-01-01,0.8606002,1.1776191
PER,2017-04-01,0.28763327,0.3935886
PER,2017-07-01,-0.117409386,-0.16065942
PER,2017-10-01,0.76663715,1.0490429
PER,2018-01-01,0.56436795,0.7722639
PER,2018-04-01,-0.44138527,-0.60397816
PER,2018-07-01,-0.51802,-0.70884275
PER,2018-10-01,0.8232314,1.1264848
PER,2019-01-01,0.9155903,1.2528658
PER,2019-04-01,0.33691344,0.46102208
PER,2019-07-01,-0.24409485,-0.33401194
PER,2019-10-01,0.7656339,1.04767
PER,2020-01-01,1.5310072,2.0949836
PER,2020-04-01,0.34268633,0.4689215
PER,2020-07-01,0.07526652,0.10299241
PER,2020-10-01,1.1180185,1.5298624
PER,2021-01-01,0.7828598,1.0712415
PER,2021-04-01,-0.13581721,-0.18584813
PER,2021-07-01,-0.07412529,-0.10143079
PER,2021-10-01,1.0692106,1.4630753
PER,2022-01-01,0.71758014,0.98191476
PER,2022-04-01,-0.36681303,-0.5019358
PER,2022-07-01,-0.10302544,-0.14097686
PER,2022-10-01,0.8800805,1.2042754
PER,2023-01-01,0.88810474,1.2152555
PER,2023-04-01,0.40454736,0.5535703
PER,2023-07-01,1.0742353,1.4699509
PER,2023-10-01,1.9999905,2.736726
PER,2024-01-01,2.218455,3.0356662
PER,2024-04-01,1.1377875,1.5569137
PER,2024-07-01,0.68848544,0.9421025
PER,2024-10-01,1.5988592,2.1878302
PHL,1981-01-01,-1.4797453,-1.8102094
PHL,1981-04-01,0.8126621,0.99414986
PHL,1981-07-01,0.29528046,0.36122397
PHL,1981-10-01,-0.8555705,-1.0466408
PHL,1982-01-01,-1.6615034,-2.0325587
PHL,1982-04-01,0.5714957,0.699125
PHL,1982-07-01,-0.06336721,-0.077518694
PHL,1982-10-01,-0.53195506,-0.6507539
PHL,1983-01-01,-0.86142033,-1.053797
PHL,1983-04-01,1.2906336,1.5788643
PHL,1983-07-01,0.40338644,0.49347273
PHL,1983-10-01,-0.8583234,-1.0500084
PHL,1984-01-01,-1.2152857,-1.4866893
PHL,1984-04-01,0.40843454,0.49964818
PHL,1984-07-01,0.025498709,0.031193208
PHL,1984-10-01,-0.79534847,-0.97296965
PHL,1985-01-01,-0.9155979,-1.1200738
PHL,1985-04-01,0.5591418,0.6840122
PHL,1985-07-01,-0.17691422,-0.21642359
PHL,1985-10-01,-0.7278671,-0.89041805
PHL,1986-01-01,-1.5616537,-1.91041
PHL,1986-04-01,0.84577686,1.03466
PHL,1986-07-01,0.21295738,0.26051608
PHL,1986-10-01,-0.56826466,-0.69517237
PHL,1987-01-01,-1.3200175,-1.6148103
PHL,1987-04-01,1.3826694,1.691454
PHL,1987-07-01,0.4978949,0.6090873
PHL,1987-10-01,-0.0027421315,-0.003354518
PHL,1988-01-01,-0.03697014,-0.045226496
PHL,1988-04-01,1.0592302,1.2957828
PHL,1988-07-01,0.6215191,0.7603198
PHL,1988-10-01,-0.8025996,-0.98184013
PHL,1989-01-01,-1.1479677,-1.4043375
PHL,1989-04-01,0.62546474,0.7651467
PHL,1989-07-01,0.35869217,0.4387971
PHL,1989-10-01,-0.6422278,-0.78565335
PHL,1990-01-01,-0.7219124,-0.8831335
PHL,1990-04-01,1.0714964,1.3107883
PHL,1990-07-01,0.42170778,0.51588565
PHL,1990-10-01,-0.53699684,-0.6569217
PHL,1991-01-01,-0.9337947,-1.1423343
PHL,1991-04-01,1.0747973,1.3148264
PHL,1991-07-01,0.4250412,0.5199635
PHL,1991-10-01,-0.72113353,-0.8821807
PHL,1992-01-01,-1.0007458,-1.2242373
PHL,1992-04-01,1.1128927,1.3614295
PHL,1992-07-01,0.25882658,0.31662902
PHL,1992-10-01,-0.7321186,-0.895619
PHL,1993-01-01,-1.2904695,-1.5786636
PHL,1993-04-01,1.0660528,1.304129
PHL,1993-07-01,0.25822195,0.31588936
PHL,1993-10-01,-0.32614264,-0.39897844
PHL,1994-01-01,-0.7271182,-0.88950187
PHL,1994-04-01,0.81250256,0.9939547
PHL,1994-07-01,0.17494266,0.21401173
PHL,1994-10-01,-0.48312378,-0.59101737
PHL,1995-01-01,-1.1274332,-1.3792171
PHL,1995-04-01,0.8972747,1.0976585
PHL,1995-07-01,0.17360942,0.21238074
PHL,1995-10-01,-0.6351032,-0.77693766
PHL,1996-01-01,-1.4766865,-1.8064675
PHL,1996-04-01,0.4707508,0.57588124
PHL,1996-07-01,0.41172537,0.5036739
PHL,1996-10-01,-0.63091403,-0.7718129
PHL,1997-01-01,-1.609178,-1.9685476
PHL,1997-04-01,0.65751773,0.8043579
PHL,1997-07-01,0.22831218,0.2793
PHL,1997-10-01,-0.39912096,-0.48825464
PHL,1998-01-01,-0.2194856,-0.2685022
PHL,1998-04-01,1.5669384,1.9168749
PHL,1998-07-01,0.88705635,1.0851582
PHL,1998-10-01,0.036067326,0.044122063
PHL,1999-01-01,-0.88212776,-1.079129
PHL,1999-04-01,0.34335646,0.42003655
PHL,1999-07-01,-0.020090738,-0.024577502
PHL,1999-10-01,-0.4737784,-0.57958496
PHL,2000-01-01,-0.9103978,-1.1137124
PHL,2000-04-01,0.6050358,0.7401554
PHL,2000-07-01,0.10985819,0.13439228
PHL,2000-10-01,-0.35551706,-0.4349129
PHL,2001-01-01,-0.62596256,-0.76575565
PHL,2001-04-01,0.89270467,1.092068
PHL,2001-07-01,0.3749517,0.45868778
PHL,2001-10-01,-0.4119059,-0.5038948
PHL,2002-01-01,-0.9520429,-1.1646578
PHL,2002-04-01,1.0900129,1.3334401
PHL,2002-07-01,0.40469742,0.49507648
PHL,2002-10-01,0.15088908,0.18458639
PHL,2003-01-01,-0.8617077,-1.0541486
PHL,2003-04-01,1.1047102,1.3514196
PHL,2003-07-01,0.45697784,0.55903244
PHL,2003-10-01,-0.36342493,-0.44458678
PHL,2004-01-01,-0.57439107,-0.70266694
PHL,2004-04-01,0.97601575,1.1939845
PHL,2004-07-01,0.45010695,0.55062705
PHL,2004-10-01,-0.2791748,-0.3415215
PHL,2005-01-01,-0.7336318,-0.8974701
PHL,2005-04-01,1.1974703,1.4648954
PHL,2005-07-01,0.60366696,0.73848087
PHL,2005-10-01,-0.07295164,-0.08924356
PHL,2006-01-01,-0.36361375,-0.44481778
PHL,2006-04-01,1.1834971,1.4478016
PHL,2006-07-01,0.5196298,0.6356761
PHL,2006-10-01,0.14970589,0.18313895
PHL,2007-01-01,-0.4138724,-0.50630045
PHL,2007-04-01,1.3498173,1.6512653
PHL,2007-07-01,0.68892163,0.84277505
PHL,2007-10-01,-0.18204625,-0.22270173
PHL,2008-01-01,-0.7224738,-0.88382024
PHL,2008-04-01,0.7017956,0.8585241
PHL,2008-07-01,0.45809174,0.56039506
PHL,2008-10-01,-0.020378748,-0.02492983
PHL,2009-01-01,-0.47601953,-0.5823266
PHL,2009-04-01,0.7477315,0.9147186
PHL,2009-07-01,0.7665221,0.93770564
PHL,2009-10-01,-0.1466287,-0.17937455
PHL,2010-01-01,-0.25329718,-0.30986476
PHL,2010-04-01,1.7565441,2.1488242
PHL,2010-07-01,0.8085391,0.98910606
PHL,2010-10-01,0.024342855,0.029779224
PHL,2011-01-01,-0.9665902,-1.182454
PHL,2011-04-01,0.6368942,0.7791286
PHL,2011-07-01,0.54175377,0.66274095
PHL,2011-10-01,0.111021675,0.13581559
PHL,2012-01-01,-0.38243613,-0.46784368
PHL,2012-04-01,1.0513376,1.2861276
PHL,2012-07-01,0.46074548,0.5636415
PHL,2012-10-01,0.12853241,0.1572369
PHL,2013-01-01,-0.29001108,-0.3547778
PHL,2013-04-01,1.3877316,1.6976467
PHL,2013-07-01,0.53854436,0.6588148
PHL,2013-10-01,-0.040461857,-0.049498
PHL,2014-01-01,-1.1706594,-1.432097
PHL,2014-04-01,1.4195105,1.7365227
PHL,2014-07-01,0.65940094,0.80666167
PHL,2014-10-01,0.018266678,0.022346083
PHL,2015-01-01,-0.89455223,-1.094328
PHL,2015-04-01,1.4454149,1.7682122
PHL,2015-07-01,0.85304517,1.0435514
PHL,2015-10-01,0.37844467,0.46296084
PHL,2016-01-01,0.07591947,0.092874184
PHL,2016-04-01,1.8778471,2.2972174
PHL,2016-07-01,1.050862,1.2855457
PHL,2016-10-01,0.25229964,0.30864444
PHL,2017-01-01,-0.6895962,-0.8436002
PHL,2017-04-01,1.2689337,1.5523182
PHL,2017-07-01,0.87875175,1.074999
PHL,2017-10-01,0.24826813,0.3037126
PHL,2018-01-01,-0.30980492,-0.3789921
PHL,2018-04-01,1.3938535,1.7051358
PHL,2018-07-01,0.74013966,0.90543133
PHL,2018-10-01,0.355491,0.43488103
PHL,2019-01-01,-0.4664758,-0.57065153
PHL,2019-04-01,1.7611504,2.1544592
PHL,2019-07-01,0.96966237,1.1862122
PHL,2019-10-01,0.36962828,0.45217553
PHL,2020-01-01,-0.11645571,-0.14246318
PHL,2020-04-01,1.7577972,2.1503572
PHL,2020-07-01,1.082913,1.3247546
PHL,2020-10-01,0.26609293,0.32551813
PHL,2021-01-01,-0.39624915,-0.48474148
PHL,2021-04-01,1.293698,1.582613
PHL,2021-07-01,1.0187258,1.2462326
PHL,2021-10-01,0.26011404,0.31820402
PHL,2022-01-01,-0.23874092,-0.29205772
PHL,2022-04-01,1.0500215,1.2845175
PHL,2022-07-01,0.92358524,1.1298449
PHL,2022-10-01,0.3314794,0.40550703
PHL,2023-01-01,-0.54866725,-0.67119837
PHL,2023-04-01,1.4460481,1.7689868
PHL,2023-07-01,1.2613945,1.5430955
PHL,2023-10-01,0.79186755,0.9687114
PHL,2024-01-01,0.022140503,0.02708503
PHL,2024-04-01,2.186175,2.6744027
PHL,2024-07-01,1.2325153,1.5077668
PHL,2024-10-01,0.7050902,0.8625545
THA,1981-01-01,-1.0758826,-0.73731476
THA,1981-04-01,1.331377,0.91240805
THA,1981-07-01,0.450812,0.30894667
THA,1981-10-01,-2.1949909,-1.5042526
THA,1982-01-01,-1.047011,-0.71752876
THA,1982-04-01,1.3953152,0.9562256
THA,1982-07-01,0.078121185,0.05353735
THA,1982-10-01,-2.0157917,-1.3814453
THA,1983-01-01,-0.96555835,-0.6617083
THA,1983-04-01,2.7780857,1.9038543
THA,1983-07-01,0.66156197,0.45337605
THA,1983-10-01,-2.6928532,-1.8454434
THA,1984-01-01,-1.3255692,-0.90842783
THA,1984-04-01,1.4735819,1.0098627
THA,1984-07-01,0.13216908,0.090577
THA,1984-10-01,-2.069039,-1.4179363
THA,1985-01-01,-0.7041302,-0.48254853
THA,1985-04-01,1.2583128,0.8623363
THA,1985-07-01,-0.04635938,-0.031770617
THA,1985-10-01,-1.9625034,-1.3449262
THA,1986-01-01,-1.7096506,-1.1716433
THA,1986-04-01,1.4691099,1.0067979
THA,1986-07-01,0.45086542,0.30898327
THA,1986-10-01,-1.8404554,-1.2612853
