country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter
IND,12.051689742615256,5.163188871054025,1.3960676464593202,-1.13717594,6.018518518518691,7/1/16
IND,11.666919909525683,3.748680042238628,2.455598106,6.451346041341899,2.275024702976552,10/1/16
IND,11.446906181302596,3.542162305048935,-2.252728284,17.571202099121464,1.594675925926045,1/1/17
IND,9.984773212,2.227979274611336,-4.2573865,9.684816299889532,-0.747756916,4/1/17
IND,10.711291713716276,2.9763418977359457,-1.956807422,13.182303661324156,0.8491266375550691,7/1/17
IND,11.027489624140395,4.554707379134881,-5.926595217,12.12806262870718,3.682599188680177,10/1/17
IND,12.319455080041974,4.620883329078351,0.3169408346262781,4.969857368081354,3.544252267278479,1/1/18
IND,12.57642151192815,4.764318297009673,5.927594191346963,12.86478703173144,2.862883692,4/1/18
IND,11.916646243257455,3.8537549407114513,11.00478615320586,10.782875110860267,0.6975701954357733,7/1/18
IND,11.212419102193326,2.5797030907763308,9.174484141,8.175368279185857,-1.88317089,10/1/18
IND,6.944915189849987,2.4646168862860307,6.345233464680122,8.019112258499582,-0.757921946,1/1/19
IND,7.597975270751145,3.0720851475568134,0.4997426186980069,0.4712536043920412,,4/1/19
IND,5.581747404481363,3.472882968601354,-2.567149202,-4.069481421,,7/1/19
IND,5.443144760493057,5.860023724792374,2.12301357,-2.249603746,,10/1/19
IND,6.89681751,6.668254346272917,8.984362011412262,-12.85441866,,1/1/20
IND,-21.55769765,6.571227411405811,9.589657273861674,-36.73187644,,4/1/20
IND,-2.024558891,6.896551724137923,4.403763174648079,-5.789712422,,7/1/20
IND,7.261797176530371,6.364858807709561,2.4968431686168913,-4.857683118,,10/1/20
IND,10.650009698925889,4.867157847733883,-2.495426864,20.223481944779454,,1/1/21
IND,33.72756564586725,5.593481611979678,-1.564208826,85.76815217969069,,4/1/21
IND,19.069494000452835,5.075268817204326,0.6196661689101823,38.806150552194005,,7/1/21
IND,14.838005698538105,4.993678887,1.7095666743322635,41.043002826165974,,10/1/21
IND,12.379232137927756,6.344475196934196,3.1323167089995607,30.04275098918427,,1/1/22
IND,25.350376759861337,7.2784150156413485,6.182612017389055,27.04055116870665,,4/1/22
IND,14.38062727906708,7.040523945968014,9.827069117138088,8.053534101488658,,7/1/22
IND,8.883001783613587,6.140878988561127,11.417785404259618,-2.165547275,,10/1/22
IND,9.288390192083252,6.206206206206177,8.455408530335529,-1.829919407,,1/1/23
IND,11.427078760233078,4.607309487,3.9278154495510087,-14.10151519,,4/1/23
IND,12.415038324313986,6.424474187380502,1.846424743906372,-3.067106346,,7/1/23
IND,12.413629482443266,5.369635091699765,0.398858747,1.369860460567485,,10/1/23
IND,11.81641431,5.014137606032065,1.4072532532849236,4.992773957118568,,1/1/24
IND,10.540019941210122,4.924735179334672,1.7193464874431408,5.6571193761701055,,4/1/24
IND,9.365894779154726,4.240028745957614,0.8798670808350728,-3.665950478,,7/1/24
IND,9.608719341488303,5.634308272025801,3.016011280565567,2.690017064618888,,10/1/24
IND,9.628456203845271,3.7336205349129297,2.6477110942393134,-4.310575545,,1/1/25
IND,8.978766075750322,2.692171448813352,2.5049908092420248,1.6034761345274928,,4/1/25
IND,8.988548697585008,1.7407790417097724,5.971561831652927,,,7/1/25
IND,,,5.018032496,,,10/1/25
KEN,,12.424770877558068,-6.311077011,-2.739498193,,1/1/97
KEN,,14.943141670977788,-5.158036268,1.2648818790680585,,4/1/97
KEN,,8.100908986,10.539625849430866,-3.128953017,,7/1/97
KEN,,10.187359278151064,13.915934068929923,-4.817997259,,10/1/97
KEN,,11.126459009600453,9.483332236529415,-3.631764668,,1/1/98
KEN,,5.772701913293998,9.228619278825324,-6.982007995,,4/1/98
KEN,,7.807191631067001,-3.193228537,3.257385517012934,,7/1/98
KEN,,2.449379490529169,-1.232015163,1.4667970821440113,,10/1/98
