quarter,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,country
1980-01-01,,,,,BRA
1980-04-01,,,,,BRA
1980-07-01,,,,,BRA
1980-10-01,,,,,BRA
1981-01-01,,101.27311783563448,63.5258930197848,,BRA
1981-04-01,,103.22835895338513,74.71088542652286,,BRA
1981-07-01,,106.2135523262286,88.64376510137622,,BRA
1981-10-01,,97.26174060667286,95.11505955554809,,BRA
1982-01-01,,96.63999976086671,93.66308527076072,-7.413820575690555,BRA
1982-04-01,,99.05921422118328,89.48589343579157,-12.249247503147451,BRA
1982-07-01,,102.34181844607788,90.74936590947058,-14.01573965501185,BRA
1982-10-01,,102.46545121486204,97.70725608798286,-19.48274009659332,BRA
1983-01-01,,110.78270433648498,181.72206811455715,-7.768876877476682,BRA
1983-04-01,,116.76316256682378,213.5115222593251,18.00267455965958,BRA
1983-07-01,,136.65399262860296,256.12629600975635,14.178507692722508,BRA
1983-10-01,,161.04584783899332,289.4411073586279,9.277605873729367,BRA
1984-01-01,,170.75150904701138,219.72987373602655,21.21088970741598,BRA
1984-04-01,,187.11213737245043,218.24966724674795,23.2682961065394,BRA
1984-07-01,,190.4455628680284,215.58266471309815,24.283027220287742,BRA
1984-10-01,,206.63384877077556,223.577286895213,25.15199520465834,BRA
1985-01-01,,225.38383259524127,233.33336079900383,-8.545042016508575,BRA
1985-04-01,,219.3585103098646,246.06482616115892,-6.896232686113168,BRA
1985-07-01,,221.22715337655583,235.98113846942232,-11.335222969312287,BRA
1985-10-01,,233.4189134223396,229.45981756547073,-0.4414623994343669,BRA
1986-01-01,,247.93068539995636,211.01123495518243,3.7585978143221066,BRA
1986-04-01,,196.5148959090172,131.4381295511237,3.963344718037476,BRA
1986-07-01,,135.68513971580748,76.86900985413754,-6.893712252273332,BRA
1986-10-01,,87.41468318424634,41.9923747663352,-39.828473658966125,BRA
1987-01-01,,84.77403201116852,60.0000015895954,-7.865211108880022,BRA
1987-04-01,,181.41028600784824,213.41040897269377,-6.268387823269728,BRA
1987-07-01,,264.9801895525513,270.53468743547234,25.91686369727764,BRA
1987-10-01,,345.2291608218592,385.06881812735026,73.55590880913263,BRA
1988-01-01,,398.06221058777174,417.29588316156014,42.87048768207322,BRA
1988-04-01,,397.47333824842303,348.704352550203,29.9625099807278,BRA
1988-07-01,,559.1972833359806,607.8117074217074,24.887075727386065,BRA
1988-10-01,,876.5942818857692,959.2240938046616,22.388015197834154,BRA
1989-01-01,,1112.85335322855,772.9812319593817,4.468024475541044,BRA
1989-04-01,,965.886289660028,680.4552232418861,1.609845888258321,BRA
1989-07-01,,1180.0302640154164,946.0631445305876,-6.525385177800002,BRA
1989-10-01,,1731.4662589577893,1384.1238734464011,-10.664181997744148,BRA
1990-01-01,,4310.180819035192,4156.0000004081,-0.1885833067535647,BRA
1990-04-01,,6038.553163393585,3917.248190057945,-6.163029714340307,BRA
1990-07-01,,3871.094064112652,2118.1459047020967,-6.516500961517647,BRA
1990-10-01,,1997.1801026275105,1458.9012150322026,-1.7696046836379042,BRA
1991-01-01,,640.1828645833926,461.3956766938026,5.840461888123372,BRA
1991-04-01,,373.8184416605171,411.65153551199694,6.091401819739595,BRA
1991-07-01,,380.0032806882483,452.02260665203096,-7.617016115961961,BRA
1991-10-01,,447.45111853964056,503.6371851354232,-0.9046805655088308,BRA
1992-01-01,,529.8996512101698,732.0428577410045,5.1741810132712285,BRA
1992-04-01,,774.2448163621813,1003.9331240795688,9.505618245344438,BRA
1992-07-01,,1012.3026088163864,1276.551308799602,30.770572067175905,BRA
1992-10-01,,1117.3086463852671,1059.010104790541,24.011016258543627,BRA
1993-01-01,,1191.3260967538438,1163.631790744613,6.433182356559408,BRA
1993-04-01,,1387.516056634035,1476.464444251095,4.561218498782105,BRA
1993-07-01,,1756.9357438168363,1901.093750000024,3.943480762667084,BRA
1993-10-01,,2287.3400451434313,2532.5327951564313,4.244685114072344,BRA
1994-01-01,,3104.763864056933,3535.782811193864,4.493441461714132,BRA
1994-04-01,,4452.974466168187,4961.10129564192,11.32789169874966,BRA
1994-07-01,,2931.6238042978816,1731.6155227609895,16.755055321352796,BRA
1994-10-01,,1216.3304870677,613.4205240643372,16.511154670851003,BRA
1995-01-01,,404.1831997301159,169.77757583388495,14.272646676585454,BRA
1995-04-01,,81.3786628023728,-7.799999999999995,6.775110268245665,BRA
1995-07-01,,26.490089909661172,11.84056271981242,0.6355406532496,BRA
1995-10-01,,23.054061561837933,15.01182033096926,6.913022333895591,BRA
1996-01-01,,21.496006041121763,10.189729910714274,-0.9127564591848824,BRA
1996-04-01,,17.61352755302341,8.937093275488062,10.514966898323475,BRA
1996-07-01,,14.099026249420389,7.075471698113223,5.54521509052508,BRA
1996-10-01,,10.76802149742162,6.824254881808844,-5.000723522635564,BRA
1997-01-01,9.875797029415525,9.06654358350336,7.292618399526352,3.657898861976317,BRA
1997-04-01,8.770625712381385,7.766597549961229,7.2182397451214575,12.12906207750073,BRA
1997-07-01,9.088158289183523,5.723454342708467,7.332354380812522,22.091434740173476,BRA
1997-10-01,2.4125177567111855,5.304925809611993,7.408120069270718,11.996038959549216,BRA
1998-01-01,6.5119988463785194,4.6476678705221985,7.37279335410177,11.57495786198528,BRA
1998-04-01,5.875646211148444,3.734814038367973,7.428730615656054,-0.410202577411467,BRA
1998-07-01,4.457202382999359,2.625121001671138,8.135716891645384,-14.53638536567341,BRA
1998-10-01,2.8831679389404563,1.8203736347780497,8.267646005016127,-12.248109226164294,BRA
1999-01-01,5.277228416030355,2.303229438323573,51.3275892386144,-15.58678662129024,BRA
1999-04-01,7.088404134284443,3.267167650579706,52.88270377733597,-11.866912236076288,BRA
1999-07-01,7.019240964716733,5.501465123661897,62.06983805668016,-6.043450263644945,BRA
1999-10-01,12.630055804729778,8.361596152745188,47.94407214362537,12.840899802229425,BRA
2000-01-01,6.804952313945334,7.872625713380899,1.469904717638859,21.821661829567866,BRA
2000-04-01,4.763689809890503,6.582804049735702,1.7244303725900467,20.9490978067308,BRA
2000-07-01,7.224945322764609,7.561886412590546,-4.090554254488676,33.10347249438455,BRA
2000-10-01,4.084226966335813,6.201552025833301,9.305446818029296,17.746984427672686,BRA
2001-01-01,7.787430107699333,6.211650853336859,23.72172917263098,13.469488399420882,BRA
2001-04-01,7.896383491841141,6.997733795396455,28.06247220987106,5.42892686188452,BRA
2001-07-01,7.103575066995571,6.635793151473424,44.9074827717185,-8.55374742936884,BRA
2001-10-01,9.716725294143648,7.492045298517702,18.673897472628664,-10.694566210150349,BRA
2002-01-01,8.168589542388993,7.627150208282263,7.4972232506479,-14.391151486920483,BRA
2002-04-01,11.341631372427386,7.804495324375682,23.414782344516283,-16.782885273812887,BRA
2002-07-01,10.097884807665626,7.635178366176798,45.81913499344692,19.63791798308616,BRA
