quarter,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO
1971-01-01,2.697158764619889,,1.4073792316470213,1.6462581985322577,-1.5533333333333335
1971-04-01,3.1064413232145816,,0.945179584120992,-0.8191035855128925,-1.0966666666666667
1971-07-01,3.005276944871249,,4.599922690374969,0.8258528675280985,-1.09
1971-10-01,4.365553188952087,,4.189294026377022,-1.9018495107338107,-1.2066666666666668
1972-01-01,3.4725060662768703,,4.5011252813203395,1.7978866169295449,-0.52
1972-04-01,5.251377703035898,,4.157303370786525,3.6204024409067337,0.3
1972-07-01,5.378364037294192,,2.919438285291931,3.6151486452227433,1.0566666666666666
1972-10-01,6.891806086097496,,9.158600148920337,14.945383811000035,1.843333333333333
1973-01-01,7.561184799549903,,26.956209619526206,38.65997360217725,1.09
1973-04-01,6.319553786409782,,46.38619201725995,61.760043398156284,-0.91
1973-07-01,4.7713493752379765,,68.40215439856374,86.55524684478102,-1.61
1973-10-01,4.024055261813664,,70.32742155525236,66.6110938961568,-2.203333333333333
1974-01-01,0.6389984128199799,,121.09132032796155,58.17981321641348,-1.7333333333333332
1974-04-01,-0.20826169490241186,,79.21886514369936,28.128370535229784,-1.2833333333333334
1974-07-01,-0.6290398324048763,,54.413646055437106,17.670160437399616,-0.6866666666666666
1974-10-01,-1.9457634317057715,,50.42050460552667,29.10696074974013,-1.0
1975-01-01,-2.2997714710448536,,-11.47058823529411,-10.244037160621033,-0.7399999999999999
1975-04-01,-1.8348424207727088,,-10.622258771929838,-16.928583968076616,-1.1966666666666665
1975-07-01,0.7986153897486803,,-8.823529411764696,-19.145433533942835,-1.5233333333333334
1975-10-01,2.5547951202428143,,-14.989350372736965,-29.64112457700041,-1.8066666666666666
1976-01-01,6.154303273356643,,-3.322259136212624,-11.843111725443379,-1.3633333333333333
1976-04-01,6.173984642335095,,7.130808158257929,8.647662844608961,-0.6833333333333332
1976-07-01,4.95825690072933,,9.677419354838701,10.074754547839436,0.08666666666666667
1976-10-01,4.311515992322779,,15.42436580018791,21.360050372419703,0.65
1977-01-01,3.2268394403294653,,22.45629762438368,35.417696731268336,0.4466666666666667
1977-04-01,4.465304296293993,,19.8539937016891,31.8318335798216,-0.19333333333333333
1977-07-01,5.769993106834703,,7.028445180889276,3.7720899460786717,0.16
1977-10-01,5.013271221670101,,4.992538325871676,-0.7192862417880197,0.6033333333333334
1978-01-01,4.1141118093148465,,-2.2571986334797622,-7.8673002918884904,0.2233333333333333
1978-04-01,6.077933225596155,,-2.1497671085632275,-8.985317040009,-0.7166666666666667
1978-07-01,5.247033083241948,,4.954199458134401,4.925948771664568,-0.6833333333333332
1978-10-01,6.659559719611163,,10.363096007236061,11.960552703202044,-0.3
1979-01-01,6.510448393675339,,31.49419548121335,7.931388688051344,-0.12333333333333334
1979-04-01,2.6566953584967523,,58.00073233247893,9.621058893379919,-0.17333333333333334
1979-07-01,2.389453450707335,,75.00921942224956,20.927651203737874,-0.09666666666666664
1979-10-01,1.284088156938723,,80.2013815712446,14.75288829994934,0.30666666666666664
1980-01-01,1.420553641544986,,47.617239415226884,14.947029238118414,0.26333333333333336
1980-04-01,-0.775068743967744,,18.084202394746995,7.609748292653684,0.07333333333333332
1980-07-01,-1.623745716089553,,3.575191402683142,5.0578814166418296,-0.24
1980-10-01,-0.039051531488198954,,2.6314079656942324,7.344406250131685,-0.10333333333333333
1981-01-01,1.6000011986558205,,-0.5723472668810348,-0.8347484778391978,-0.5466666666666667
1981-04-01,2.9686706612209957,,-5.698024335993701,-6.49079671673598,-0.52
1981-07-01,4.325718700878034,,-3.248338532483397,-13.93160301885964,-0.45333333333333337
1981-10-01,1.2998250196119887,,-9.337807039756918,-19.222154337294228,-0.3033333333333333
1982-01-01,-2.190515056799669,,-14.009443114934362,-15.870530145747653,0.03
