country,quarter,PRITHVI_HEAT_EXTENT
BRA,2006-01-01,0.08282326992004412
BRA,2006-04-01,0.0009374138406396471
BRA,2006-07-01,0.12926661152467603
BRA,2006-10-01,0.11373035566583954
BRA,2007-01-01,0.12431761786600497
BRA,2007-04-01,0.009994485800937413
BRA,2007-07-01,0.118127929418252
BRA,2007-10-01,0.13261648745519714
BRA,2008-01-01,0.022153294733939895
BRA,2008-04-01,0.0021643231320650678
BRA,2008-07-01,0.1214364488558037
BRA,2008-10-01,0.13658671078025916
BRA,2009-01-01,0.05328094844223876
BRA,2009-04-01,0.002770885028949545
BRA,2009-07-01,0.15129583677970776
BRA,2009-10-01,0.20293631100082712
BRA,2010-01-01,0.1746622553074166
BRA,2010-04-01,0.041990625861593606
BRA,2010-07-01,0.14893851668045216
BRA,2010-10-01,0.15166804521643232
BRA,2011-01-01,0.05641025641025641
BRA,2011-04-01,0.008891645988420181
BRA,2011-07-01,0.15318444995864353
BRA,2011-10-01,0.08680727874276262
BRA,2012-01-01,0.04481665288116901
BRA,2012-04-01,0.01749379652605459
BRA,2012-07-01,0.13451888613178933
BRA,2012-10-01,0.22140887786049077
BRA,2013-01-01,0.08269920044113592
BRA,2013-04-01,0.007706093189964157
BRA,2013-07-01,0.09640198511166254
BRA,2013-10-01,0.09957264957264957
BRA,2014-01-01,0.06645988420181968
BRA,2014-04-01,0.002150537634408602
BRA,2014-07-01,0.1382823269920044
BRA,2014-10-01,0.1291149710504549
BRA,2015-01-01,0.09086021505376345
BRA,2015-04-01,0.009250068927488283
BRA,2015-07-01,0.18786876206231043
BRA,2015-10-01,0.37594430658946787
BRA,2016-01-01,0.20989798731734213
BRA,2016-04-01,0.07105045492142266
BRA,2016-07-01,0.1482905982905983
BRA,2016-10-01,0.20074441687344913
BRA,2017-01-01,0.09909015715467329
BRA,2017-04-01,0.01542597187758478
BRA,2017-07-01,0.18500137854976564
BRA,2017-10-01,0.1742624758753791
BRA,2018-01-01,0.0756961676316515
BRA,2018-04-01,0.0005652054039150813
BRA,2018-07-01,0.13613178935759582
BRA,2018-10-01,0.16927212572373862
BRA,2019-01-01,0.14164598842018197
BRA,2019-04-01,0.019120485249517507
BRA,2019-07-01,0.16313757926661152
BRA,2019-10-01,0.15585883650399782
BRA,2020-01-01,0.13209263854425143
BRA,2020-04-01,0.0025089605734767025
BRA,2020-07-01,0.15428728977116074
BRA,2020-10-01,0.16674937965260547
BRA,2021-01-01,0.038709677419354833
BRA,2021-04-01,0.0007444168734491315
BRA,2021-07-01,0.149200441135925
BRA,2021-10-01,0.13220292252550317
BRA,2022-01-01,0.06738351254480286
BRA,2022-04-01,0.0026606010476978217
BRA,2022-07-01,0.1282051282051282
BRA,2022-10-01,0.08309897987317343
BRA,2023-01-01,0.041714915908464295
BRA,2023-04-01,0.005059277639922801
BRA,2023-07-01,0.22401433691756276
BRA,2023-10-01,0.3691342707471739
BRA,2024-01-01,0.21539840088227188
BRA,2024-04-01,0.08815825751309621
BRA,2024-07-01,0.19826302729528536
BRA,2024-10-01,0.23866832092638546
CHL,1981-01-01,0.10939849624060151
CHL,1981-04-01,0.0003132832080200501
CHL,1981-07-01,0.0
CHL,1981-10-01,0.011904761904761904
CHL,1982-01-01,0.0931077694235589
CHL,1982-04-01,0.0
CHL,1982-07-01,0.0
CHL,1982-10-01,0.03884711779448621
CHL,1983-01-01,0.1887218045112782
CHL,1983-04-01,0.0030701754385964917
CHL,1983-07-01,0.0
CHL,1983-10-01,0.06171679197994987
CHL,1984-01-01,0.06892230576441102
CHL,1984-04-01,0.0
CHL,1984-07-01,0.0
CHL,1984-10-01,0.04172932330827068
CHL,1985-01-01,0.12230576441102757
CHL,1985-04-01,0.0
CHL,1985-07-01,0.0
CHL,1985-10-01,0.003947368421052631
CHL,1986-01-01,0.038972431077694235
CHL,1986-04-01,0.0
CHL,1986-07-01,0.0
CHL,1986-10-01,0.017042606516290727
CHL,1987-01-01,0.16967418546365917
CHL,1987-04-01,0.0
CHL,1987-07-01,0.0
CHL,1987-10-01,0.017669172932330827
CHL,1988-01-01,0.10350877192982456
CHL,1988-04-01,0.0
CHL,1988-07-01,0.0
CHL,1988-10-01,0.0006892230576441104
CHL,1989-01-01,0.13095238095238096
CHL,1989-04-01,0.0
CHL,1989-07-01,0.0
CHL,1989-10-01,0.004761904761904762
CHL,1990-01-01,0.10971177944862154
CHL,1990-04-01,0.0
CHL,1990-07-01,0.0
CHL,1990-10-01,0.012907268170426067
CHL,1991-01-01,0.13659147869674185
CHL,1991-04-01,0.0
CHL,1991-07-01,0.0
CHL,1991-10-01,6.265664160401002e-05
CHL,1992-01-01,0.10275689223057645
CHL,1992-04-01,0.00012531328320802005
CHL,1992-07-01,0.0
CHL,1992-10-01,0.019360902255639096
CHL,1993-01-01,0.11372180451127821
CHL,1993-04-01,0.0
CHL,1993-07-01,0.0
CHL,1993-10-01,0.009649122807017544
CHL,1994-01-01,0.10927318295739348
CHL,1994-04-01,0.0
CHL,1994-07-01,0.0
CHL,1994-10-01,0.03728070175438596
CHL,1995-01-01,0.11973684210526316
CHL,1995-04-01,0.0008145363408521303
CHL,1995-07-01,0.0002506265664160401
CHL,1995-10-01,0.05520050125313283
CHL,1996-01-01,0.031265664160401004
CHL,1996-04-01,0.0
CHL,1996-07-01,0.0
CHL,1996-10-01,0.0046992481203007525
CHL,1997-01-01,0.10357142857142858
CHL,1997-04-01,6.265664160401002e-05
CHL,1997-07-01,0.0
CHL,1997-10-01,0.03107769423558897
CHL,1998-01-01,0.17857142857142858
CHL,1998-04-01,0.005701754385964912
CHL,1998-07-01,0.0
CHL,1998-10-01,0.010275689223057645
CHL,1999-01-01,0.12832080200501253
CHL,1999-04-01,6.265664160401002e-05
CHL,1999-07-01,0.0
CHL,1999-10-01,0.005576441102756892
