country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter
THA,12.15165876777251,,-7.260872687156661,24.531834573672405,14.442850420359088,267.99473326176013,,2007-10-01
THA,8.407099940375184,,-8.918106787935132,24.603384428491747,39.7880067438896,-124.2201840831478,,2008-01-01
THA,8.625167935512756,,-6.920429421976049,25.04493479940844,27.66523991447287,-62.369672405730284,,2008-04-01
THA,7.3045987060675,,-0.5162168251217181,24.457331337867917,38.29832641791433,-132.82848883066998,,2008-07-01
THA,-1.225490196078427,,2.7266544346404187,-12.131878963635211,4.395639484715863,-136.1656826698425,,2008-10-01
THA,-3.304281604332371,,9.01018700359424,-23.3774074161487,-39.68898319984303,-946.068037692096,,2009-01-01
THA,-2.8900065963060717,,7.5296459506071,-23.61582125487176,-31.09340906480329,822.6919602337487,,2009-04-01
THA,-1.4910172322483373,,0.2463330958848875,-16.717548493358912,-27.23793600368767,-520.3573302468698,,2009-07-01
THA,8.60785488149225,,-4.4218339698252285,13.278063573693675,1.7760097340885572,-235.89064393760157,,2009-10-01
THA,15.537081601400129,,-6.923359621407144,32.5918003833056,62.93798846402399,-89.7727726250704,,2010-01-01
THA,11.683294417321166,,-6.76282705875626,38.34208797053486,44.39957513910204,-12.857131834711666,,2010-04-01
THA,11.409784541582235,,-6.8637950290143745,22.30917118908218,31.847723171360865,-56.73268412431401,,2010-07-01
THA,8.087134641140793,,-9.873655380318205,19.08247777145977,20.365114534317684,-1.7277891130901502,,2010-10-01
THA,7.752026054684547,3.016095171448571,-6.9799749522636345,24.894673576350733,25.50327550377056,-14.202855954181148,,2011-01-01
THA,6.374729159539294,4.103043523423693,-6.378552192032105,16.612218081076712,28.42987137560391,-148.90232148919077,,2011-04-01
THA,5.163325909428362,4.133085348212427,-4.630015586400049,23.468994713458848,30.643534754257473,-157.69897564006718,,2011-07-01
THA,-5.466671525930245,3.971689685975354,3.47533283217607,-7.440672551935212,11.128965477952836,-376.4584692196055,,2011-10-01
THA,3.854953783432325,3.389715372596966,1.4513639264499556,-0.510076358474898,12.347685706142377,-1208.779002846036,7.320562476011005,2012-01-01
THA,8.643046026300748,2.517794186123881,3.379902940525459,1.077614822277817,9.761150762848448,320.47994709834995,4.799572777944666,2012-04-01
THA,10.07267657336486,2.93378315803398,4.104139880010527,-3.879667647844576,-0.6707834709568483,179.58870817003302,4.358957526422892,2012-07-01
THA,24.731446856085437,3.225166875950087,-1.08811998658791,19.41871496591956,17.430737775463022,3.538636547375962,3.085581214826279,2012-10-01
THA,8.325829065122159,3.09789750328512,-3.859740053056093,4.037698656009958,9.169306688153146,52.899653246765155,4.005592222908617,2013-01-01
THA,5.103071539440451,2.313207669597379,-4.475200149979319,-3.403867950598894,1.7101765061052987,45.69928039639933,3.751711837956645,2013-04-01
THA,3.9898103845188215,1.670897464734457,0.3754104058407703,-3.100179654765778,-4.2355471668721005,-26.162394839190483,2.651443668616711,2013-07-01
THA,0.8368339211518583,1.68064536782123,3.42467613885149,-2.3839949826756635,-7.6727976376390945,-50.29970804487913,3.244226907630517,2013-10-01
THA,1.5550082286476918,2.001083389096019,9.595275511288335,-2.443035104639224,-16.4602374860081,-97.73861451986916,4.113914157991837,2014-01-01
THA,3.4481916897153297,2.473363774733658,8.56093391600865,1.8285820187667223,-11.488049566355762,-87.42922771056237,4.380391073456784,2014-04-01
THA,2.245620418823946,2.000568882146548,1.9576034367921655,-0.8096472859937087,-0.3278645914983613,11.882715658363365,3.989337255262448,2014-07-01
THA,2.586403488875355,1.111355980228559,3.090243817884031,2.0095771095251624,-5.357818650032298,-121.98575303651872,3.263842460341636,2014-10-01
THA,3.79434155657028,-0.5029521102121246,-0.0470478735075774,-4.437983339293073,-6.220801420585909,-452.1895130531069,1.765500675574203,2015-01-01
THA,2.870917758299707,-1.12637702685978,2.4992912580272586,-5.833083223060608,-10.124448017533505,-208.3620868668148,0.4058346076931836,2015-04-01
THA,4.642530882497975,-1.103055090785148,9.815694143257158,-6.932016690394638,-16.869864207140918,-240.1673690339049,1.228674975691663,2015-07-01
THA,4.2739100621028925,-0.8656121559347489,9.554933940681632,-7.686487112894513,-12.228768070030736,321.3989917805293,1.153619776338981,2015-10-01
THA,5.173386711968164,-0.4960753532181724,9.254006567339722,1.9261476251709375,-11.297777644761451,886.2687178728297,1.012008379311359,2016-01-01
THA,6.8264098886663405,0.3035803705558168,6.0684164956388065,-2.696716502762575,-7.645195551473005,191.0024440003695,2.445668092085971,2016-04-01
