country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter
KEN,5.613880378301861,9.375657218597112,8.988281230706562,-0.845602958,14.73518753395111,2022-10-01
KEN,7.809346402,9.133455936789474,11.058794706308062,0.740100363,13.22662652526416,2023-01-01
KEN,7.068888920682159,7.940003437,17.88084660499658,-7.282096143,10.20658680156677,2023-04-01
KEN,4.492670556186451,6.928721763783425,20.647918199629125,-1.421842486,7.916566927980169,2023-07-01
KEN,5.017158921173204,6.782724141612554,24.50507954522618,-2.930776415,7.685486746131832,2023-10-01
KEN,3.1249266888177196,6.286960127217795,18.406077281007605,4.194894307516028,6.856059162247602,2024-01-01
KEN,2.971469102095181,4.868165906,-4.559500827,16.817210987970157,5.780853325425552,2024-04-01
KEN,-2.476110002,4.075173399342145,-10.12379828,6.361570625788282,5.013058062190551,2024-07-01
KEN,,2.822864131890743,-14.83118741,26.852941145752386,4.112779707815162,2024-10-01
KEN,,3.451787748698637,-13.55780696,3.633462290664125,5.998255714548389,2025-01-01
KEN,,3.891537135284938,-1.168291719,8.241638191,6.475050885884747,2025-04-01
KEN,,4.420270902463963,-0.17457651,24.40716446532365,8.178635574328132,2025-07-01
LKA,,,5.905615627167515,8.478851837444989,,1997-01-01
LKA,,,7.703845543447496,16.511253907491398,,1997-04-01
LKA,,,6.489178304836707,11.772579748450273,,1997-07-01
LKA,,,6.842410044018843,16.47734786335755,,1997-10-01
LKA,,,7.612865527454793,10.349414718512785,,1998-01-01
LKA,,,7.0617596823556505,6.288294850818477,,1998-04-01
LKA,,,10.974117448133214,6.654458073592084,,1998-07-01
LKA,,,11.22441499278979,-6.001904347,,1998-10-01
LKA,,,11.778920269061777,-6.34850825,,1999-01-01
LKA,,,11.796640937428604,-8.454160792,,1999-04-01
LKA,,,8.499907802439566,-3.853193734,,1999-07-01
LKA,,,6.612735889292476,2.243379189972994,,1999-10-01
LKA,,,6.0840946824795905,15.996150291965506,,2000-01-01
LKA,,,7.486601852242636,17.841377062927656,,2000-04-01
LKA,,,9.743557747465204,13.238625519349355,,2000-07-01
LKA,,,12.619176537572695,9.316823507,,2000-10-01
LKA,,,16.776437148775546,-6.776645487,,2001-01-01
LKA,,,18.79105126897371,-8.49321936,,2001-04-01
LKA,,,14.70954085732541,-17.30559171,,2001-07-01
LKA,,,14.221962278085432,-22.01706948,,2001-10-01
