country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD_OLD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,country_add,dates,PRITHVI_MOISTURE_STD
COL,,20.70950023534927,28.442607668883312,-5.172780336,29.98095116394921,4/1/98,1998,18.70223979128145,25.216900416140952,4.092790086,7,-18.2629279,0.32,0.4480242543270145,1.751664148803696,0.005997475,0.083438552,,,30.91162358523495,,COL,1-Apr-98,-5.51E-06
COL,,19.00162478206711,23.85852573613414,-12.16415382,24.64376958448428,7/1/98,1998,18.70223979128145,25.216900416140952,4.103452727565782,7.9,-22.54974208,-1.176666667,-0.362589038,0.7911131486155782,0.027988215,0.004945286,,,31.40559236807966,,COL,1-Jul-98,-1.89E-06
COL,,16.71420290254016,21.28874070806792,-10.42313708,15.76592950287927,10/1/98,1998,18.70223979128145,25.216900416140952,4.883126568525764,9.2,-24.64637002,-1.536666667,-0.045752038,0.1423289850459796,0.016624579,0.001683502,,,15.007167903306794,,COL,1-Oct-98,-4.12E-07
COL,,15.31576395,16.41300622395301,-7.959753687,15.34320613937429,1/1/99,1999,10.968690338158472,22.987487244363145,4.816336792733988,9,-16.1433267,-1.32,-0.284362617,-0.524814163,0.03030303,0.000105219,,,26.49674667996942,1.8718978055038171,COL,1-Jan-99,-1.49E-09
COL,,10.02781001,18.78414143808933,-4.52528508,2.176134515517436,4/1/99,1999,10.968690338158472,22.987487244363145,4.721885912228041,7.9,-3.119260323,-1.15,-1.019564123,1.228161613169997,0.001578283,0,,,27.554604155742545,3.486798799910519,COL,1-Apr-99,-6.97E-08
COL,,9.129861783529083,32.426702035250266,18.196582324660216,1.927308040575816,7/1/99,1999,10.968690338158472,22.987487244363145,4.791118246732284,7.7,18.299252699131777,-1.16,-1.28170136,0.4798856288750787,0.041035354,0,,,27.307812890906654,8.407772767901081,COL,1-Jul-99,-5.49E-08
COL,,9.401325609104807,24.326099280159987,22.784117944308015,6.578239614393326,10/1/99,1999,10.968690338158472,22.987487244363145,4.8235742707329665,6.8,34.541249578555444,-1.516666667,-0.550361348,-0.28590023,0.082807239,0,,,33.78030776562829,14.142835986322797,COL,1-Oct-99,-9.89E-08
COL,,8.969392397678634,24.390311548611862,23.960370690528876,7.832014432777381,1/1/00,2000,9.226074154022795,19.36251195206254,4.224744861233032,8.8,49.19810018035218,-1.433333333,0.3023436706145795,-1.540194603,0.1861321548821548,0.089225589,,,0.2186476848963288,16.386869324753047,COL,1-Jan-00,-2.43E-07
COL,,9.877872736632725,25.512068252684863,22.862137590882515,12.01148484773457,4/1/00,2000,9.226074154022795,19.36251195206254,5.2444568111355006,9.2,35.45952884948787,-0.84,-0.768590709,1.6553002707165232,0.001999158,0.000105219,,,2.050277354139642,14.323838130618885,COL,1-Apr-00,-2.87E-07
COL,,9.199092026554464,15.715897869939322,9.748888674048196,9.533396063156992,7/1/00,2000,9.226074154022795,19.36251195206254,3.973172352551902,8.9,28.325668739012233,-0.56,-1.040915799,0.8339201787436327,0.019044613,0.002420034,,,2.199645849616264,12.099627464364538,COL,1-Jul-00,-2.97E-07
