country,method,iter,obj,log_likelihood,trace_Q,eig_min_Q,eig_max_Q,trace_R,eig_min_R,eig_max_R,trace_P0,eig_min_P0,eig_max_P0,theta0_change_norm,theta0_change_std
BRA,fixed_P0,18,0.6449128011278379,-363.46291312488376,0.28404358552211745,3.3217510896565156e-05,0.1437966785291404,0.8632233499905527,0.045224531038218385,0.48925035303537734,274.4529892445134,0.00028809304106095727,187.88737089981524,0.038507013529169874,0.13853371888561672
BRA,fixed_P0,19,0.6514413081769274,-361.95064624503317,0.27066808454715907,3.3166682482183744e-05,0.13801137292511997,0.866495161618431,0.04516617169742096,0.49054361366628907,274.4529892445134,0.00028809304106095727,187.88737089981524,0.03705772252399465,0.134517729866058
BRA,fixed_P0,20,0.6573200682188632,-360.5461283392789,0.25889033420700147,3.311520579929865e-05,0.13296247089254748,0.8693029866844432,0.045054438345066616,0.4916162695766373,274.4529892445134,0.00028809304106095727,187.88737089981524,0.03572728832507993,0.1313186126695568
BRA,fixed_P0,21,0.6626138855246028,-359.23413868716193,0.24846989687971593,3.306308418808755e-05,0.12853903187489735,0.8716971523541899,0.04489722500010168,0.49249297906793965,274.4529892445134,0.00028809304106095727,187.88737089981524,0.03450841741769241,0.12877331684671153
BRA,fixed_P0,22,0.667380013891599,-358.0022831816007,0.23921114068708818,3.3010314474134156e-05,0.12465015155859438,0.8737217664945613,0.04470115253750032,0.49319502623570544,274.4529892445134,0.00028809304106095727,187.88737089981524,0.03339188114139569,0.12674980157864849
BRA,fixed_P0,23,0.6716690989714282,-356.84036786582425,0.2309531400221559,3.2956889552181794e-05,0.1212205715213634,0.8754154324224522,0.04447187111991203,0.4937408003673107,274.4529892445134,0.00028809304106095727,187.88737089981524,0.032367262489924345,0.12514000778752618
BRA,fixed_P0,24,0.6755260362417538,-355.73993399634617,0.22356220391244336,3.2902800272956936e-05,0.11818740625166668,0.8768119761702414,0.04421427472675255,0.4941462199691554,274.4529892445134,0.00028809304106095727,187.88737089981524,0.03142355580479445,0.12385420426933716
BRA,fixed_P0,25,0.6789907241289314,-354.6939066057445,0.21692626282962932,3.2848036807197956e-05,0.11549766197487407,0.8779411120948453,0.043932654404809424,0.4944250986826112,274.4529892445134,0.00028809304106095727,187.88737089981524,0.030549634549822405,0.12281675906172214
BRA,fixed_P0,26,0.682098711814921,-353.69632450846046,0.2109505956568606,3.279258962187235e-05,0.11310633053120803,0.8788290222874263,0.043630808741669094,0.49458945542473975,274.4529892445134,0.00028809304106095727,187.88737089981524,0.029734608191397886,0.1219631453773378
BRA,fixed_P0,27,0.684881750864461,-352.7421299022248,0.20555453939282778,3.273645017097412e-05,0.11097490928998979,0.879498848791468,0.04331212435352044,0.4946497747833074,274.4529892445134,0.00028809304106095727,187.88737089981524,0.02896808829562549,0.12123790527336503
BRA,fixed_P0,28,0.6873682634372399,-351.82700238823384,0.20066893000482539,3.2679611376994735e-05,0.10907024185801831,0.8799711075077581,0.04297963525529515,0.4946152252801704,274.4529892445134,0.00028809304106095727,187.88737089981524,0.028240381358341195,0.1205932985960996
BRA,fixed_P0,29,0.6895837403097452,-350.9472266791001,0.19623409412164916,3.2622067959554244e-05,0.10736360354413246,0.8802640357050276,0.04263606730628116,0.49449384315206957,274.4529892445134,0.00028809304106095727,187.88737089981524,0.027542623094166812,0.11998840888820965
BRA,fixed_P0,30,0.69155108087814,-350.09958628141624,0.19219826024166403,3.256381665045351e-05,0.10582997555943169,0.8803938849311046,0.042283872095969996,0.49429268848228103,274.4529892445134,0.00028809304106095727,187.88737089981524,0.026866866103288898,0.11938853231392635
BRA,fixed_P0,31,0.693290885670864,-349.2812775173905,0.18851629242299428,3.2504856326683126e-05,0.10444746597243307,0.8803751697119004,0.04192525337489632,0.4940179793621198,274.4529892445134,0.00028809304106095727,187.88737089981524,0.02620613044880359,0.118764725860348
BRA,fixed_P0,32,0.6948217101318866,-348.4898397010512,0.1851486738340062,3.244518807975997e-05,0.1031968454817348,0.880220880648703,0.04156218825426035,0.49367520856685354,274.4529892445134,0.00028809304106095727,187.88737089981524,0.025554424529567906,0.11809343249238764
BRA,fixed_P0,33,0.6961602867660432,-347.7230983077151,0.18206068516861157,3.238481523678774e-05,0.10206117338696402,0.8799426687894323,0.04119644477340948,0.4932692461506759,274.4529892445134,0.00028809304106095727,187.88737089981524,0.024906741951579665,0.11735613028801793
BRA,fixed_P0,34,0.6973217212716389,-346.9791187046288,0.17922173583053225,3.2323743343537374e-05,0.10102549456523038,0.8795510066277563,0.04082959698276903,0.49280443045712885,274.4529892445134,0.00028809304106095727,187.88737089981524,0.02425903878663267,0.11653897569063117
BRA,fixed_P0,35,0.6983196670555594,-346.2561685331112,0.17660481541720674,3.226198011606921e-05,0.10007659235368091,0.8790553298253504,0.04046303835969234,0.4922846493199392,274.4529892445134,0.00028809304106095727,187.88737089981524,0.023608194758449472,0.11563242511163303
BRA,fixed_P0,36,0.6991664814942118,-345.5526872152426,0.17418604023430484,3.219953536655263e-05,0.09920278538375821,0.8784641627364564,0.040097994129530794,0.4917134126788266,274.4529892445134,0.00028809304106095727,187.88737089981524,0.022951961362916426,0.11463082953499844
BRA,fixed_P0,37,0.6998733665014136,-344.8672613395686,0.17194427508402801,3.2136420907116654e-05,0.09839375886643711,0.8777852300344791,0.03973553288109947,0.49109391743584274,274.4529892445134,0.00028809304106095727,187.88737089981524,0.02228889951825987,0.11353200393843063
BRA,fixed_P0,38,0.7004504953327031,-344.1986048895608,0.1698608148403259,3.2072650434393426e-05,0.09764042277709128,0.8770255561486336,0.039376577728559334,0.49042910510394877,274.4529892445134,0.00028809304106095727,187.88737089981524,0.021618309374592016,0.11233677692360636
BRA,fixed_P0,39,0.7009071270581361,-343.54554344685,0.16791911360552636,3.2008239398921994e-05,0.0969347909567986,0.8761915537784251,0.03902191716948146,0.489721712622337,274.4529892445134,0.00028809304106095727,187.88737089981524,0.020940154654408894,0.11104852940478667
BRA,fixed_P0,40,0.7012517098066984,-342.90700162644094,0.16610455187545609,3.1943204860507216e-05,0.09626987641942686,0.875289102454027,0.03867221571356706,0.48897431661686397,274.4529892445134,0.00028809304106095727,187.88737089981524,0.02025498408067525,0.10967273289893056
BRA,fixed_P0,41,0.7014919736158134,-342.2819931124257,0.16440423419671224,3.187756533328462e-05,0.09563959919673073,0.8743236178946426,0.03832802430244969,0.48818937133669427,274.4529892445134,0.00028809304106095727,187.88737089981524,0.019563852249850414,0.10821649769850832
BRA,fixed_P0,42,0.7016350135602735,-341.6696127521661,0.16280681143270753,3.1811340624137895e-05,0.09503870390636598,0.8733001127847654,0.03798979050370358,0.48736924049641883,274.4529892445134,0.00028809304106095727,187.88737089981524,0.01886824225957393,0.10668814223206495
BRA,fixed_P0,43,0.7016873637343537,-341.0690302462824,0.1613023230769931,3.1744551663915165e-05,0.09446268492338289,0.8722232495107589,0.0376578684379356,0.48651622327096755,274.4529892445134,0.00028809304106095727,187.88737089981524,0.018169992282168274,0.10509679411585157
BRA,refreshed_P0,1,0.7438896503242847,-658.5329039027247,3.6155589919488555,3.3811417754601906e-05,2.2107596425715217,6.605805274029596,0.01864776815855297,6.32979225327712,21.12520491871875,0.0002623368220871016,14.458486123905015,1.6124322524580053,13.961794212559903
BRA,refreshed_P0,2,0.5263994040304534,-527.191332800101,2.818082249800178,3.3772787290884e-05,1.7827778858439505,1.9515005413041746,0.021375829270501856,1.5679064951396717,11.475490180575298,0.00022441489520610993,7.41541626626049,0.45519476666594555,1.5191354449942769
BRA,refreshed_P0,3,0.4557443354188273,-474.389013734625,2.08177416504771,3.371907463025069e-05,1.2640966785259093,1.1387899677316444,0.024211457639002083,0.6878987103717314,8.079034187478351,0.00020445952495943843,5.130075453863919,0.28497013747367095,1.0746163303011733
BRA,refreshed_P0,4,0.4516065442572293,-441.63709940460245,1.5294472156796401,3.365387974442525e-05,0.8583191028493127,0.8998238033680543,0.02714594815049246,0.4169440518743325,5.949265426523031,0.00019537195037552113,3.663671402819845,0.18870552357703077,0.9176963231227213
BRA,refreshed_P0,5,0.4638972827498461,-418.45640767607244,1.1629269659921004,3.358037044534144e-05,0.6020979603646246,0.8138939801320807,0.030038193376980257,0.4132558985505699,4.401381107716256,0.00019204705093861838,2.5580779966287306,0.15822486678248,0.8477299016428148
BRA,refreshed_P0,6,0.4811074088091173,-401.8801807520469,0.9254765530716917,3.350129137354229e-05,0.4532556820261965,0.7835763368937643,0.03273682203924485,0.4256622231326291,3.313090103719357,0.0001915694855210689,1.7880038290552331,0.14618652200963977,0.7734844781808059
BRA,refreshed_P0,7,0.4997113346022605,-390.0706622198422,0.7669416259467282,3.3418833491352675e-05,0.3660795509748998,0.7766464232953199,0.03513325804763759,0.43563669320857257,2.5772913680143956,0.00019230738473514832,1.2963455950730935,0.1279822399946635,0.6825470835549766
BRA,refreshed_P0,8,0.51821159150641,-381.48336815504854,0.6557700197002146,3.3334495261966864e-05,0.31089630025486603,0.7799011918489688,0.03717324321919007,0.4437863343009722,2.0812704489166163,0.0001933839936729183,0.9957561045306363,0.1080811752775782,0.589823602447485
BRA,refreshed_P0,9,0.5358441827194677,-374.9891232587207,0.5739383409144312,3.32491860140334e-05,0.2725577455024679,0.7873167955068465,0.03884971512035975,0.45052205488552977,1.7385740998285555,0.0001943742307396277,0.8104868196942958,0.09063596735484467,0.5090821900012437
BRA,refreshed_P0,10,0.5522369115013871,-369.8672632820348,0.5112136289786549,3.3163426890690556e-05,0.24395847310581342,0.7960554501275365,0.040187929413502375,0.4561412760007697,1.493076231437474,0.00019511195041319832,0.689760382535166,0.0765285623358337,0.44428858054795217
BRA,refreshed_P0,11,0.5672558740854431,-365.680555925524,0.4615882311071007,3.307751322296935e-05,0.22160154850613914,0.8048063302833711,0.04122978494725099,0.460876136636059,1.310523451318719,0.00019556495176515658,0.6051254107950571,0.0654397498329631,0.39384669535749134
BRA,refreshed_P0,12,0.580903509337218,-362.15987034672827,0.4213607830867332,3.2991611114374575e-05,0.20358551213554935,0.8130029848369273,0.04202167853837582,0.4649026198131614,1.1701511922786492,0.000195759825044829,0.5419793205668197,0.05682408581334657,0.3548405271650676
BRA,refreshed_P0,13,0.59325121148569,-359.13235738391467,0.3881334100977354,3.290580789051002e-05,0.18876889251301082,0.8204363185725773,0.042607200551760274,0.46834945821487783,1.0591204716503442,0.00019574210020997728,0.49271185331649925,0.05017219339835267,0.32465215452858226
BRA,refreshed_P0,14,0.6043995938620151,-356.4818196097268,0.3602793554569578,3.282013823862162e-05,0.17640800151236913,0.8270634615424697,0.04302389338807951,0.47131046782172764,0.969240885955888,0.00019555802718231385,0.4530708806538353,0.04505764623859071,0.3012187529209246
BRA,refreshed_P0,15,0.6144573373517925,-354.1269736928194,0.33665022733398114,3.273459925779117e-05,0.1659866510429768,0.8329150766154374,0.04330258910451945,0.4738560273447174,0.8951013210452614,0.00019524772825319303,0.42048229330102654,0.04113387350022749,0.28293133773936885
BRA,refreshed_P0,16,0.6235307680085795,-352.0090515049052,0.3164079938106117,3.2649160705071116e-05,0.1571291197000674,0.8380511734700173,0.04346802561010381,0.47604134393546077,0.833000213863282,0.00019484357505664883,0.3932717379082992,0.03812279793498616,0.26852271146272544
BRA,refreshed_P0,17,0.631719104737304,-350.0843833348958,0.29892420055913715,3.256377296583041e-05,0.14955210075397563,0.8425403493304672,0.04353990534157853,0.47791153752055654,0.7803217587140208,0.00019437066941732105,0.3702841861422529,0.03580382920014693,0.25699758291248603
BRA,refreshed_P0,18,0.6391126072142022,-348.3197675009104,0.2837168700091239,3.247837361813767e-05,0.14303626589121812,0.8464502813341956,0.04353396790133702,0.47950452032133584,0.7351626100520398,0.00019384801324287112,0.3506851565139698,0.03400414387198223,0.24758680034456487
BRA,refreshed_P0,19,0.6457922056604029,-346.6894719729065,0.27040940371366307,3.2392892854219186e-05,0.13740837468894374,0.849843664185059,0.043462906698791104,0.4808526273085369,0.6961018892851494,0.00019328977592284382,0.3338497921512506,0.03258997244228457,0.2397090584794645
BRA,refreshed_P0,20,0.6518298800797823,-345.17322942749036,0.2587028608163866,3.2307257857110414e-05,0.13252941299012033,0.8527768008929955,0.04333709240601447,0.4819836261376174,0.6620551311121834,0.000192706433561947,0.3192970850972402,0.031458792783288225,0.23293470318270962
BRA,refreshed_P0,21,0.6572893923334346,-343.75485698307364,0.24835668485886775,3.222139621806156e-05,0.12828638069815956,0.8552994670491436,0.04316512136235022,0.48292143648640445,0.6321787113511935,0.0001921057112743635,0.30664868407270385,0.030532535922122735,0.2269522250636981
BRA,refreshed_P0,22,0.662227148376845,-342.421280368554,0.23917495701031188,3.2135238502224924e-05,0.12458640653394201,0.8574553486577302,0.04295422314800484,0.48368670407589465,0.6058054906972365,0.00019149332553563249,0.29560183444340804,0.029751916212215495,0.22153919012382692
BRA,refreshed_P0,23,0.6666930669418217,-341.1618272288825,0.23099637905916393,3.2048720087077425e-05,0.121352415666061,0.8592826960058417,0.04271056102147597,0.48429728437659303,0.5824003143932088,0.0001908735493697789,0.28591086206575944,0.02907189482456394,0.21653856767620258
BRA,refreshed_P0,24,0.670731390692407,-339.9677042947832,0.22368684293970847,3.196178240169886e-05,0.11851987415813264,0.8608150158016459,0.04243945301265434,0.484768655408119,0.5615284977603189,0.00019024963096923506,0.2773740666830752,0.028458179110040123,0.21184042280055745
BRA,refreshed_P0,25,0.674381412014241,-338.8316033231959,0.2171338362129483,3.1874373687748754e-05,0.11603430386635827,0.8620817196875807,0.04214553494077746,0.4851142685054296,0.5428330325918257,0.00018962409613258,0.26982418521980234,0.02788459745919511,0.20736831818779905
BRA,refreshed_P0,26,0.6776781064998373,-337.7473993421661,0.2112421767427179,3.178644938917316e-05,0.11384936257150366,0.8631086976676017,0.04183288110073128,0.485345844345456,0.5260177957628139,0.00018899896138885617,0.2631212976139615,0.027331171344784477,0.20306953094517496
BRA,refreshed_P0,27,0.6806526783314738,-336.70991649510535,0.20593072591783546,3.1697972261217796e-05,0.11192534710378654,0.8639188103450154,0.041505094126740354,0.4854736219391621,0.5108349815714486,0.00018837588015929734,0.2571474558478133,0.02678271784431476,0.19890819237040094
BRA,refreshed_P0,28,0.6833330269041398,-335.714744374609,0.2011298325311337,3.160891227281133e-05,0.11022801799432663,0.864532305531553,0.04116537243401665,0.4855065684069709,0.49707556516362683,0.00018775623986821936,0.2518025598760619,0.026227841441419725,0.19486057396852122
BRA,refreshed_P0,29,0.6857441456982225,-334.75809274815435,0.19677932875538207,3.151924636125607e-05,0.10872767150170895,0.8649671692113718,0.04081656139141392,0.4854525567987412,0.4845619785403847,0.00018714122400165882,0.24700115445673199,0.02565820281877763,0.19091189149570015
BRA,refreshed_P0,30,0.6879084642133226,-333.8366759520365,0.19282694745796836,3.142895808515276e-05,0.10739840369696385,0.8652394216392503,0.040461192752960604,0.48531851820926175,0.47314242541978624,0.00018653184985115555,0.24266991720061282,0.02506797923209424,0.18705414164252712
BRA,refreshed_P0,31,0.6898461426819087,-332.9476205419946,0.18922706369638023,3.1338037210702405e-05,0.10621752460363434,0.8653633684908035,0.04010151569102883,0.485110573261308,0.4626864250912292,0.00018592899004705465,0.23874567193323837,0.02445345376832794,0.1832846085724359
BRA,refreshed_P0,32,0.691575327851772,-332.0883913982978,0.18593968726833704,3.1246479257891895e-05,0.10516509001018601,0.8653518154997301,0.03973952189902306,0.4848341468844053,0.4530812875107907,0.0001853333838980361,0.23517380499389495,0.023812688988382267,0.17960477737530448
BRA,refreshed_P0,33,0.693112376661885,-331.2567326191619,0.18292965065708477,3.115428502629374e-05,0.10422352566964388,0.8652162534299712,0.03937696657719048,0.4844940693197478,0.44422930015707685,0.0001847456429154602,0.23190699264033798,0.02314525455242426,0.17601947083676134
BRA,refreshed_P0,34,0.6944720532892023,-330.4506203494167,0.18016594960220889,3.106146011499613e-05,0.10337732394538857,0.8649670187764825,0.03901538662028499,0.484094665473465,0.43604546284754775,0.00018416625362360542,0.22890416971017585,0.022451989077487782,0.17253608824431932
BRA,refreshed_P0,35,0.6956677038796345,-329.6682252817843,0.17762120317909846,3.096801444722889e-05,0.1026127970686056,0.864613434357769,0.038656116948468024,0.4836398341238858,0.42845564701617844,0.00018359557976581426,0.2261296858816334,0.02173478433016017,0.1691638735062901
BRA,refreshed_P0,36,0.6967114123126786,-328.9078830044626,0.17527120760145956,3.087396180727138e-05,0.10191787439226319,0.8641639329734357,0.038300305634107974,0.48313311804401976,0.42139508558578065,0.0001830338652528457,0.22355260805492783,0.02099638547207867,0.16591317724873594
BRA,refreshed_P0,37,0.6976141395781682,-328.1680706980887,0.17309456360359438,3.0779319395009475e-05,0.1012819335976578,0.8636261665329935,0.037948928256739144,0.4825777657992394,0.4148071216653044,0.00018248123861785723,0.2211461367034449,0.02024020491520433,0.162794705713797
BRA,refreshed_P0,38,0.6983858487452557,-327.44738894035726,0.17107236165340656,3.068410740184064e-05,0.10069565789546889,0.8630071024862196,0.037602801751710054,0.48197678579086634,0.40864216098117473,0.00018193771930711614,0.2188871112944512,0.019470149787364048,0.15981876960694993
BRA,refreshed_P0,39,0.6990356170526489,-326.74454758010296,0.16918791270296193,3.058834861037893e-05,0.1001509129747675,0.8623131089651612,0.037262597894151976,0.4813329930097778,0.40285678566527894,0.00018140322581989247,0.21675558557447588,0.01869046437384486,0.15699455953106933
BRA,refreshed_P0,40,0.6995717363194839,-326.0583548099616,0.1674265149203996,3.049206801945658e-05,0.09964063886605792,0.8615500297499463,0.036928856470419935,0.4806490489149043,0.3974129967834983,0.00018087758549272434,0.21473445801390173,0.01790558945753088,0.15432948203478886
BRA,refreshed_P0,41,0.7000018026433991,-325.38770870801545,0.16577524902249044,3.0395292495182364e-05,0.09915875305024383,0.8607232499656496,0.03660199812740442,0.4799274948390059,0.39227756051580365,0.00018036054558508792,0.21280914626165975,0.01712004045854915,0.15182859219122966
BRA,refreshed_P0,42,0.7003327961948712,-324.73159064075026,0.16422279655613026,3.0298050448243222e-05,0.09870006210148322,0.8598377532812826,0.03628233685052409,0.4791707793327884,0.387421438710729,0.00017985178524906496,0.21096729725820723,0.016338305868514452,0.14949415561757898
BRA,refreshed_P0,43,0.7005711518158605,-324.0890600263493,0.16275927684555447,3.0200371537169905e-05,0.0982601799262342,0.8588981712952239,0.035970091999069684,0.4783812798770287,0.38281928901668894,0.00017935092794208956,0.20919852683284196,0.01556476684187179,0.14732536569604093
BRA,refreshed_P0,44,0.7007228210711682,-323.4592500512921,0.16137609939644737,3.0102286396918477e-05,0.09783545127630122,0.8579088257390668,0.03566539981885178,0.47756131941352736,0.3784490232294816,0.00017885755385631664,0.2074941842806136,0.014803638067112684,0.14531823145898104
BRA,refreshed_P0,45,0.7007933263699796,-322.84136401590064,0.16006582938137556,3.0003826391820196e-05,0.09742287969062527,0.8568737641026183,0.03536832435334573,0.4767131781649018,0.3742914151132668,0.00017837121197996494,0.2058471386665181,0.014058929275041513,0.14346563942569338
CHL,fixed_P0,1,0.4601666546965786,-377.89857892041965,0.04767081288309799,3.0221458082157473e-05,0.013321090421646788,0.5102094587101316,0.0411777179508518,0.2655068670247012,6.59448991228388,0.0005115457671661949,3.9430879492207858,1.5088107068309171,15.559288472760247
CHL,fixed_P0,2,0.572920970161659,-318.4992951016904,0.04846348988736738,3.0169886442811842e-05,0.013451028848295066,0.6699073153256314,0.05361372168344787,0.3372816345664811,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.18270793960577478,1.7509834857517794
CHL,fixed_P0,3,0.6006434719393742,-310.9089315208579,0.048436040204890965,3.0103943057626022e-05,0.013228142058517633,0.7171330812894072,0.05793034159801778,0.3550508343112207,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.06566406919780064,0.6057549845397973
CHL,fixed_P0,4,0.6036694651336451,-308.1761666835074,0.048273514512424606,3.0034544798859973e-05,0.01296585032071276,0.7261810950439795,0.05905140279481541,0.3563188232270451,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.037894609849691376,0.3215904497768871
CHL,fixed_P0,5,0.5999074038456832,-306.2750676938142,0.04813978086511319,2.996308386777239e-05,0.012748920609117115,0.7239721096157367,0.059102495664195766,0.35338788558735074,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.03162622001285068,0.24131125311460047
CHL,fixed_P0,6,0.5941830497878717,-304.6014486205977,0.048082286481780964,2.9890190315849133e-05,0.012607512797585027,0.7184444063667172,0.0588062277374705,0.3494459550923938,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.028070048873229895,0.2055006734661023
CHL,fixed_P0,7,0.5878194986964778,-303.0173836203203,0.04811657717175018,2.9816299296919145e-05,0.012555353665181897,0.7118834095216257,0.058398825599849824,0.34526427779868846,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.0256416179345416,0.18611646496327858
CHL,fixed_P0,8,0.5811871081947798,-301.47892066096824,0.048248515452980284,2.9741719367599376e-05,0.012598125918376463,0.7049553019092738,0.057959113821436904,0.3410186752589892,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.0241334794596095,0.17574652209393973
CHL,fixed_P0,9,0.5743894040661944,-299.9680544609255,0.04848099021378481,2.966666902695971e-05,0.012734983023238323,0.6978558339570906,0.05751435414417147,0.33674428503814857,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.023249099776106466,0.1702939526407593
CHL,fixed_P0,10,0.5674531350772688,-298.47566308112823,0.048816141648072964,2.9591304401350018e-05,0.01295965419309246,0.6906406221497045,0.05707423334932133,0.3324455030645279,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.022734912067983195,0.16732527216039972
CHL,fixed_P0,11,0.5603827343736143,-296.9961074219708,0.04925617621070773,2.9515738629626986e-05,0.013262505943670809,0.6833227008635421,0.056642140539664716,0.3281214650087668,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.02242892436884857,0.16553978146794074
CHL,fixed_P0,12,0.5531766624068367,-295.5252579332298,0.04980371372975101,2.9440054832600963e-05,0.013632794696646928,0.6759024316426526,0.05621908260558658,0.3237715235715272,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.02224150747271545,0.16430968091072407
CHL,fixed_P0,13,0.5458328223227097,-294.05973084401086,0.0504619673082827,2.936431471630679e-05,0.014060241758583034,0.6683773101571449,0.055805113390981535,0.3193963587456303,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.02212793303120402,0.1633670210602335
CHL,fixed_P0,14,0.5383508347925955,-292.596618460855,0.051234849158230955,2.928856434671396e-05,0.014535766860380512,0.6607457122275069,0.0553998826919219,0.3149983280375023,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.02206876182882058,0.16262449830899955
CHL,fixed_P0,15,0.5307334219513722,-291.13345108061924,0.0521270242209617,2.921283811948361e-05,0.015051656007071465,0.6530087972502275,0.0550028571266628,0.3105817677984116,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.022058167327762647,0.1620807559157359
CHL,fixed_P0,16,0.5229875072795573,-289.66828151282203,0.05314390748581757,2.9137161574800505e-05,0.01560147561124427,0.6451718086360383,0.05461341048645075,0.3061532967423731,6.59448991228388,0.0005115457671661949,3.9430879492207858,0.02209747461884204,0.16177204465753334
