lat,lon, 5, 6, 7, 8, 9,10,11,12, 1, 2, 3, 4
90,0,5.786347,0.8705204,0.8587108,0.5085852,5.282279,5.503211,3.776733,1.157219,-0.3574194,0,0,0
89,0,4.917617,1.020067,1.548555,0.4631041,4.544615,5.402883,3.837535,1.244985,-0.3266803,0,0,0
88,0,1.643609,1.561806,2.286593,1.285193,4.914314,4.91898,3.258551,1.024751,0.2290532,0,0,0
87,0,0.5564438,1.425384,2.349618,1.424634,4.654304,4.20601,3.268542,1.130961,0.5893866,0,0,0
86,0,0.890556,1.493867,1.750287,0.8739576,3.946185,3.877238,3.683869,1.289251,0.7870352,0,0,0
85,0,0.9666294,1.444008,2.275315,0.08252684,3.380834,3.7863,3.564382,1.521079,0.9255453,0,0,0
84,0,1.424007,1.388738,2.373632,-0.5621609,3.538213,4.052726,3.482944,1.99602,1.007903,0,0,0
83,0,1.906996,1.230721,2.340463,-0.5895457,3.839313,3.830407,3.399286,2.318089,0.6008578,0,0,0
82,0,1.975545,1.308137,1.351128,-0.9286652,4.279614,3.480667,2.691677,2.472086,0.1056034,0,0,0
81,0,3.17968,0.3425386,0.1570675,-1.527582,2.169777,3.255289,1.273299,3.618597,-0.6594723,0,0,0
80,0,4.758772,-0.8349931,-1.102499,-2.118136,-0.7930571,2.844558,1.418391,4.0824,-1.719325,0,0,0
79,0,4.846594,-0.5523832,-2.407726,-2.866492,-2.245839,2.092845,0.9981192,3.672086,-3.46821,0,0,0
78,0,2.955857,-0.01509156,-3.489499,-3.512421,-4.776679,-0.2202905,-1.988732,1.15066,-8.120374,0,0,0
77,0,1.02119,-0.7956922,-5.244463,-3.179733,-6.360259,-4.228985,-5.005535,-1.02623,-12.583,0,0,0
76,0,1.02942,-1.9274,-5.573402,-1.777324,-6.817801,-7.842222,-8.555509,-3.270909,-13.38896,0,0,0
75,0,1.164093,-2.04846,-4.698579,-2.492801,-7.589312,-8.947906,-11.60826,-5.229248,-13.7383,0,0,0
74,0,0.5160072,-1.643336,-4.114913,-3.059718,-6.80738,-7.425136,-10.99536,-5.516531,-10.42532,0,0,0
73,0,0.3792334,-2.31424,-4.059052,-3.169433,-6.336528,-5.967376,-8.293481,-2.119137,-5.63546,0,0,0
72,0,-0.7374485,-2.826005,-4.491988,-3.575521,-5.801779,-5.205321,-6.221695,-2.540318,-4.183565,0,0,0
71,0,-2.446706,-1.748694,-2.769077,-1.647807,-4.891293,-2.487932,-1.747575,0.8529524,0.8655953,0,0,0
70,0,-2.136462,-1.732902,-0.1076731,1.066311,-0.7022252,4.246078,3.014534,4.49964,3.424931,0,0,0
69,0,-0.7508856,-2.023638,0.6444823,3.496044,1.63466,6.737697,0.5888957,3.412143,1.770539,0,0,0
