lat,lon, 5, 6, 7, 8, 9,10,11,12, 1, 2, 3, 4
90,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0.000197402,0.000197402,0.000197402,0.000197402,0.000197402,0,0,0
41,0,0,0,0,0,0.0008465552,0.0008465552,0.0008465552,0.0008465552,0.0008465552,0,0,0
40,0,0,0,0,0,0.0007239831,0.0007239831,0.0007239831,0.0007239831,0.0007239831,0,0,0
39,0,0,0,0,0,0.0006215062,0.0006215062,0.0006215062,0.0006215062,0.0006215062,0,0,0
38,0,0,0,0,0,3.510181e-05,3.510181e-05,3.510181e-05,3.510181e-05,3.510181e-05,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,9.967198e-06,9.967198e-06,0,0,0,0,0,0,0,0,9.967198e-06,9.967198e-06
35,0,1.182845e-05,1.182845e-05,0,0,0,0,0,0,0,0,1.182845e-05,1.182845e-05
34,0,5.560786e-07,5.560786e-07,0,0,0,0,0,0,0,0,5.560786e-07,5.560786e-07
33,0,1.070452e-06,1.070452e-06,0,0,0,0,0,0,0,0,1.070452e-06,1.070452e-06
32,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,2.480639e-06,2.480639e-06,2.480639e-06,2.480639e-06,2.480639e-06,0,0
18,0,0,0,0,0,0,3.571729e-07,3.571729e-07,3.571729e-07,3.571729e-07,3.571729e-07,0,0
17,0,0,0,0,0,0,0.0002697418,0.0002697418,0.0002697418,0.0002697418,0.0002697418,0,0
16,0,0,0,0,0,0,0.0003272056,0.0003272056,0.0003272056,0.0003272056,0.0003272056,0,0
15,0,0.0001097644,0.0001097644,0.0001097644,0.0001097644,0,0.0005379618,0.0005379618,0.0005379618,0.0005379618,0.0005379618,0,0.0001097644
14,0,0.000281498,0.000281498,0.000281498,0.000281498,0,0.0002987358,0.0002987358,0.0002987358,0.0002987358,0.0002987358,0,0.000281498
13,0,0.002879966,0.002879966,0.002879966,0.002879966,0,0.002879966,0.002879966,0.002879966,0.002879966,0.002879966,0,0.002879966
12,0,0.007595464,0.007595464,0.007595464,0.007595464,0,0.007595464,0.007595464,0.007595464,0.007595464,0.007595464,0,0.007595464
11,0,0.003470622,0.003470622,0.003470622,0.003470622,0,0.01625176,0.01625176,0.01625176,0.01625176,0.01625176,0.0008706771,0.003470622
10,0,0.0003519948,0.0003519948,0.0003519948,0.0003519948,0,0.01497221,0.01497221,0.01497221,0.01497221,0.01497221,0.0003519948,0.0003519948
9,0,4.17133e-05,4.17133e-05,4.17133e-05,4.17133e-05,0,0.009828273,0.009828273,0.009828273,0.009828273,0.009828273,4.17133e-05,4.17133e-05
8,0,0,0,0,0,0,0.007793388,0.007793388,0.007793388,0.007793388,0.007793388,0,0
7,0,0,0,0,0,0,0.007397282,0.007397282,0.007397282,0.007397282,0.007397282,0,0
6,0,0,0,0,0,0,0.01372498,0.01372498,0.01372498,0.01372498,0.01372498,0,0
5,0,0,0,0,0,0,9.826984e-05,9.826984e-05,9.826984e-05,9.826984e-05,9.826984e-05,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,0,0,0,0,0,0
-3,0,0,0,0,0,0,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,0,0,0,0
-5,0,0,0,0,0,0,0,0,0,0,0,0,0
-6,0,0,0,0,0,0,0,0,0,0,0,0,0
-7,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,0,0,0,0,0,0,0,0,0,0,0,0,0
-9,0,0,0,0,0,0,0,0,0,0,0,0,0
-10,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,0,0,0,0
-12,0,0,0,0,0,0,0,0,0,0,0,0,0
-13,0,0,0,0,0,0,0,0,0,0,0,0,0
-14,0,0,0,0,0,0,0,0,0,0,0,0,0
-15,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,0,0,0,0,0,0,0,0,0,0,0,0,0
-17,0,0,0,0,0,0,0,0,0,0,0,0,0
-18,0,0,0,0,0,0,0,0,0,0,0,0,0
-19,0,0,0,0,0,0,0,0,0,0,0,0,0
-20,0,0,0,0,0,0,0,0,0,0,0,0,0
-21,0,0,0,0,0,0,0,0,0,0,0,0,0
-22,0,0,0,0,0,0,0,0,0,0,0,0,0
-23,0,0,0,0,0,0,0,0,0,0,0,0,0
-24,0,0,0,0,0,0,0,0,0,0,0,0,0
-25,0,0,0,0,0,0,0,0,0,0,0,0,0
-26,0,0,0,0,0,0,0,0,0,0,0,0,0
-27,0,0,0,0,0,0,0,0,0,0,0,0,0
-28,0,0,0,0,0,0,0,0,0,0,0,0,0
-29,0,0,0,0,0,0,0,0,0,0,0,0,0
-30,0,0,0,0,0,0,0,0,0,0,0,0,0
