country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star
AUS,1.2650879192148468,2.191059532841592,8.251114300564865,-4.835699722885112,-10.27873213235907,31.292293038338027,,2020-01-01,2020,0.8491088607535305,1.1180358180170766,1.358534037,-6.8,-9.290943549,2.169785894,0.08,,,,,,3.526865650112413,4.430119696723025,-4.1742731906398625
AUS,-5.850914298376453,-0.348439400264162,6.803032249875152,-14.486563394882646,-15.191851517218124,-11.70833696772836,,2020-04-01,2020,0.8491088607535305,1.1180358180170766,-7.398615858,3.2,-22.5654289,-3.532921939,-0.56,,,,,,2.392957982951767,7.1443423195982705,-19.28344719530181
AUS,-3.144887769479021,0.693230517869658,-4.188947946505362,-12.923847493460382,-2.192686687422407,-57.1984533575536,,2020-07-01,2020,0.8491088607535305,1.1180358180170766,-1.36467114,4.9,-6.872750791,0.544538086,-0.93,,,,,,2.6895303512976483,3.178782062917711,-1.906039639555423
AUS,-0.4357277110402902,0.8605847925670345,-6.393055331866348,2.584560773529865,5.519893784325425,-16.0090320900658,,2020-10-01,2020,0.8491088607535305,1.1180358180170766,-0.922214289,6.5,0.954414186,7.703894381,-1.54,,,,,,2.5945869126786305,1.110315547440329,3.24402557057798
AUS,1.9401811600137544,1.114924815397016,-14.8820636550422,26.80458941294164,23.74012308044884,40.70456175159778,,2021-01-01,2021,2.8678570110556825,-8.054303741841041,1.800754176,18.9,29.11710756,18.2248831,-1.04,,,,,,3.0631152258781738,-1.388209073369762,13.288360177327473
AUS,10.207712736061158,3.846159657269686,-14.86496725995804,48.80762541401656,37.08410997623337,93.16612139167148,,2021-04-01,2021,2.8678570110556825,-8.054303741841041,12.38567036,8.1,66.70080579,36.6689595,-0.61,,,,,,4.398512273056091,-4.9794914753919945,51.53830421910315
AUS,4.682513817031264,3.012046773984621,-2.65116009215407,47.97150571635611,17.543226293648484,334.84951821262774,,2021-07-01,2021,2.8678570110556825,-8.054303741841041,5.150809972,5.5,56.18486596,31.48033649,-0.72,,,,,,4.822307903324703,-0.9080735133084425,26.984018013222048
AUS,4.909354152439982,3.498296797571408,0.1809760397901483,24.5520564891345,15.145807960287527,99.40763086673564,,2021-10-01,2021,2.8678570110556825,-8.054303741841041,5.756179137,4.5,59.6001279,22.44817769,-1.23,,,,,,5.768779963907718,2.098919308193998,27.67390661200141
AUS,3.642936908998884,5.0890562859477,6.861898532516175,22.561425819732527,20.101868689941504,32.372540725718444,,2022-01-01,2022,6.583457869716964,8.265134908434835,4.034582078,4.8,52.80889686,25.69551755,-1.22,,,,,4.809368733225657,7.022952141510166,4.283788693079934,24.767330419596185
AUS,3.8179265324856937,6.144780440584674,7.633879235827168,26.91988000502028,18.515017087724207,49.4885384752819,,2022-04-01,2022,6.583457869716964,8.265134908434835,2.453792907,0.8,48.79737524,22.55917344,-1.22,,,,,4.366447388080166,9.37862610568995,7.897879938633425,19.294207515378886
AUS,6.134610208297531,7.268176729204351,7.560732481879584,12.855543304133231,21.64084092007448,-9.533470282369096,,2022-07-01,2022,6.583457869716964,8.265134908434835,2.348974189,4.0,38.39660262,7.880880267,-1.01,,,,,3.7955229557135413,11.03916162090567,11.47520836366957,16.3840211005939
AUS,3.263541498784983,7.831818023131131,11.00402938351641,17.62223947305386,6.564545620611684,68.43568183861655,,2022-10-01,2022,6.583457869716964,8.265134908434835,1.31707427,3.0,2.928751956,4.109126587,-1.05,,,,,2.4419396951313694,11.506123427843743,10.92626921069847,3.3505693689921383
AUS,2.8022082796534065,7.021798129130999,5.63396066371713,5.096057170762425,-1.329527418986309,28.351571700787993,,2023-01-01,2023,5.618646556598055,4.488997627074837,2.311147141,4.7,-17.32393183,-5.378561888,-0.62,,,,,2.724815006109495,10.956046342559963,7.1751293005983925,0.7764529246039602
AUS,2.2570795665449284,6.026964267907367,7.054529386100095,-17.30818373595887,-7.763817670374129,-37.62649856959497,,2023-04-01,2023,5.618646556598055,4.488997627074837,2.792610451,6.5,-29.76798904,-13.13913509,0.07,,,,,2.94441736840615,8.965700337260937,3.990644849191824,-3.9403904204898943
AUS,2.1784531897633075,5.373835733427504,4.351394127358965,-15.44857058882616,-6.815027401147011,-45.03271609656577,,2023-07-01,2023,5.618646556598055,4.488997627074837,3.233192253,5.0,-29.45240199,-5.006441217,0.85,,,,,2.5047693980892545,7.919461926468791,0.7793741107220251,-5.002107972167584
AUS,1.3343475546558237,4.051988095926351,0.9161063311231564,-10.272744722562331,-3.738809626003426,-29.268978705033987,,2023-10-01,2023,5.618646556598055,4.488997627074837,3.390892785,5.3,-14.74617156,-2.598301543,1.49,,,,,2.210077134335005,8.04833693370622,2.2882634032101263,-0.9311960708719214
AUS,1.098775150730957,3.619909944631112,4.074768078782154,-12.841190895483724,0.1014342086647968,-48.85107273091721,,2024-01-01,2024,3.171856017128402,0.7181336742623029,2.863294327,5.3,-8.461495683,-5.049611179,0.85,,,,,2.2529116092311297,9.814403405319245,8.579593482187844,-1.7091256237288648
AUS,0.8941331892151627,3.81450525182747,1.4051636886541985,-8.765141055253721,4.692047102087815,-51.129058871614184,,2024-04-01,2024,3.171856017128402,0.7181336742623029,3.126630611,4.7,4.952207291,-3.536092097,-0.26,,,,,,9.771190864331166,8.58106068895133,3.1889951453861123
AUS,0.7960454900225233,2.838787000538573,-2.2879744587435025,-4.369223489558927,3.1884816707507424,-48.27296305341606,,2024-07-01,2024,3.171856017128402,0.7181336742623029,2.791388737,4.6,0.7773487,-2.840599361,-0.64,,,,,,8.420756373702552,5.552433719319881,7.896985314425386
AUS,1.2445533036063994,2.414221871516453,-0.3194226116436383,-5.479093010339231,5.1728401132669966,-47.62568123505099,,2024-10-01,2024,3.171856017128402,0.7181336742623029,2.399788485,5.4,1.400509272,-0.920083234,-0.94,,,,,,6.442040505767285,4.100525834361871,10.575827169092364
AUS,1.2607624241484094,2.458604658541617,4.8928236768604805,-7.930606964590304,-3.539344666860978,-31.841317054506757,,2025-01-01,2025,2.8719258622686583,2.424247718571368,2.01927213,5.4,6.605719144,-2.222114986,-0.9,,,,,,4.663369270174478,3.073553463121156,8.591583029076912
AUS,1.9848945654955763,2.120446919644408,2.941260944840307,-2.907082556267604,4.939849687748743,-55.8252363513646,,2025-04-01,2025,2.8719258622686583,2.424247718571368,2.080466509,5.2,-3.102726105,-6.328806444,-0.49,,,,,,3.9613652192342332,-1.2202466775370329,9.046743929697204
AUS,2.0625101983297034,3.236714975845414,2.415719605715516,0.8776464829547193,5.474426472044058,-29.35317642417853,,2025-07-01,2025,2.8719258622686583,2.424247718571368,2.335167772,4.8,1.016149652,-2.893421838,-0.63,,,,,,3.832285192662475,-1.7497534093348595,8.705754910028945
AUS,2.505475743526953,3.671936895043195,-0.5528133531308321,5.530910853032456,,,,2025-10-01,2025,2.8719258622686583,2.424247718571368,1.989300509,,1.560443072,-6.730726716,-0.93,,,,,,,-3.0056547767268005,8.65517137914376
AUS,2.5197395557126967,4.048293032297633,-9.743543305459411,11.608240158861062,,,,2026-01-01,2026,4.005719580304376,-9.763404784859635,2.684744191,,13.76762207,0.216278812,-0.71,,,,,,3.50277192579387,,8.03701914583557
AUS,,3.96314612831112,-9.78326626425986,,,,,2026-04-01,2026,4.005719580304376,-9.763404784859635,,,22.09789139,,0.47,,,,,,,,
BGR,-17.124160209810658,1475.68948394372,2008.7019305533972,-13.29108317148796,-44.832036381849406,-532.7206366774711,,1997-01-01,1997,1235.6748319488308,1135.1828377778784,4.314068944,10.2,-0.004413997,-3.353378989,-0.1,,,,,,,,
BGR,-17.040301398756885,1715.653072013528,1279.3233694388916,-10.544187383486282,-22.078522914691632,-346.70483039220323,,1997-04-01,1997,1235.6748319488308,1135.1828377778784,4.31127341,10.1,-6.031676182,-11.64235996,0.95,,,,,,,,
BGR,-10.947971013468516,1074.52292071948,809.2920724858769,-11.266127380708568,-10.350987101308318,-23.536550542547108,,1997-07-01,1997,1235.6748319488308,1135.1828377778784,4.674700735,8.7,-7.776594469,-13.62180186,2.01,,,,,,,,
BGR,-12.073130011635424,676.8338511185951,443.4139786333475,-4.076872239207463,-4.8971801137435715,-17.814193379904676,,1997-10-01,1997,1235.6748319488308,1135.1828377778784,4.483552742,8.6,-11.74609332,-5.575669695,2.36,,,,,,,,
BGR,8.656072223190737,65.67863527186935,14.988569201108335,7.623132480882733,78.16869440871102,-140.4924956380611,,1998-01-01,1998,22.884360580665373,5.18844964520203,4.855526883,7.3,-13.06143405,5.763242531,1.82,,,,,,,,
BGR,2.6636236507155298,18.25518839232534,13.397088871569116,1.661057461933524,26.947387060821004,-231.104974494688,,1998-04-01,1998,22.884360580665373,5.18844964520203,4.09279002,7.0,-9.617365075,9.708304434,0.14,,,,,,,,
BGR,1.1682679265766938,5.586702130563447,-2.3727001216769295,-9.107694083028017,21.584361671485432,-491.5989792425233,,1998-07-01,1998,22.884360580665373,5.18844964520203,4.103452728,7.9,-12.89007443,6.656583063,-1.41,,,,,,,,
BGR,3.1856483191302187,2.016916527903356,-5.2591593701924015,-13.917637173404897,12.21626824385147,492.5200978678783,,1998-10-01,1998,22.884360580665373,5.18844964520203,4.883124901,9.2,-13.89777945,8.580019556,-1.63,,,,,,,,
BGR,-9.46729941544816,0.1954167901475174,-4.205376284976092,-22.961390236288327,-5.172050301707676,141.38034756844965,,1999-01-01,1999,2.597208372223471,4.5192755751518465,4.816338367,9.0,-13.27152829,-11.14045739,-1.28,,,,,,,,
BGR,-5.69402071991334,-0.8642102137252984,3.2229301729422843,-20.362698075140408,2.514581487495615,183.54930169967523,,1999-04-01,1999,2.597208372223471,4.5192755751518465,4.721884279,7.9,-6.511298726,-16.14548312,-1.01,,,,,,,,
BGR,-7.214907763853784,5.095058193563649,5.7180625059012335,1.1580794441611753,4.657151205152266,18.236689090656235,,1999-07-01,1999,2.597208372223471,4.5192755751518465,4.791119787,7.7,8.028596873,-10.42963047,-0.96,,,,,,,,
BGR,-10.968263344802931,5.962568718908014,13.341485906739958,6.596089324323384,11.05851113184404,22.97349468016645,,1999-10-01,1999,2.597208372223471,4.5192755751518465,4.823574271,6.8,18.92080027,-10.71839934,-1.38,,,,,,,,
BGR,-0.9288028275777682,8.515882260230974,13.75530816022037,29.979401832749208,30.28134240597165,31.075233807906777,,2000-01-01,2000,10.300312430459616,15.577799633498252,4.224744798,8.8,33.32654589,-2.31141697,-1.4,,,,,,,19.503937875246702,
