country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,OIL_YoY,IOD,HeatDry,HeatDryYoY,HeatDryF
LUX,6.662500190725895,1.970147009,-5.788354881,-5.647979555,-0.799715564,19.50543444637236,,2010-01-01,2010,2.272337964619605,5.270925116056635,1.745265845,12.2,36.44065299,14.45185723,1.11,,,,,,,,24.162227734784235,0.7165318957771787,0.3166666666666666,,,
LUX,5.306416130085467,2.208483855349892,7.274275687133813,-1.718723194,1.9449291373582644,12.724900627235636,,2010-04-01,2010,2.272337964619605,5.270925116056635,2.913593764,10.7,27.54144622,3.769644889,-0.53,,,,,,,,24.157751579296065,0.3330502717391304,0.0433333333333333,,,
LUX,1.8354619290665397,2.357702446812458,10.787056705539788,-20.99216598,-4.426780056,318.8587459122644,,2010-07-01,2010,2.272337964619605,5.270925116056635,3.344207988,9.9,18.32160129,14.14653166,-1.51,,,,,,,,15.639199511377424,0.1280846063454759,-0.5233333333333333,,,
LUX,1.3597379034300472,2.553018547254899,8.810722952915118,-10.79647273,-0.256930843,50.92122478121652,,2010-10-01,2010,2.272337964619605,5.270925116056635,2.775960909,9.9,21.2176269,21.81991875,-1.72,,,,,,,,19.41084774993461,0.1615931339680838,-0.79,,,
LUX,1.209397463480899,3.488071973747279,1.090569685,14.399889310157851,12.014515026940042,4.127003167575594,,2011-01-01,2011,3.411292545655907,-4.61678816,2.0377972,10.1,28.23721587,28.67070443,-1.19,,,,,,,,26.97447359159359,0.3798743784349647,0.03,,,
LUX,-0.110821762,3.614633435,-11.69589095,14.207874042659618,13.390845645419102,11.29484487129404,,2011-04-01,2011,3.411292545655907,-4.61678816,1.743708865,9.9,32.42259513,29.92538125,-0.48,,,,,,,,27.40198744417135,0.4933112498407441,-0.0099999999999999,,,
LUX,2.6190203707451287,3.170342426001132,-8.612116896,17.357558743158386,32.94868892,90.34247412987835,,2011-07-01,2011,3.411292545655907,-4.61678816,0.94265465,9.3,30.17462566,18.42768175,-0.51,,,,,,,,24.90710853242844,0.473828125,0.13,,,
LUX,0.4297801052236982,3.372122347515947,0.7502855246126927,0.1640915305396451,10.874249669142078,41.61330283456357,,2011-10-01,2011,3.411292545655907,-4.61678816,1.543077051,8.7,10.44640072,0.382094151,-1.05,,,,,,,,9.952271583076335,0.2626414223043176,0.21,,,
LUX,0.8787630172304661,2.871699861046818,4.361075616023324,0.8705018731687275,4.825737838146837,19.194459281210573,,2012-01-01,2012,2.663716723057755,8.406468556356906,2.638069311,8.1,1.507439406,-5.750346008,-0.65,,,,,,,,3.6278375768473055,0.1245139876718823,0.0766666666666666,,,
LUX,1.6370192559366004,2.549585033056735,12.30204132665258,-14.22098359,-6.432028482,14.072721911814256,,2012-04-01,2012,2.663716723057755,8.406468556356906,2.403337013,7.7,-8.940968841,-8.944693651,-0.27,,,,,,,,-2.709619546,-0.0762733555157409,-0.3733333333333333,,,
LUX,0.6573996631979107,2.658040925392017,12.994130342119048,-24.33310943,-15.12199935,5.784176537516483,,2012-07-01,2012,2.663716723057755,8.406468556356906,2.57371111,7.5,-7.415917292,-0.960170891,0.43,,,,,,,,-3.490913772,-0.0314515416556233,0.6,,,
LUX,3.3625539206954436,2.575541073,3.968626940632669,-2.537866106,-3.717963729,-6.11359814,,2012-10-01,2012,2.663716723057755,8.406468556356906,1.551850828,8.1,-2.820512067,3.230563086,-0.06,,,,,,,,-0.01081991,0.0071317545944957,0.1466666666666667,,,
