country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,OIL_YoY,IOD,HeatDry,HeatDryYoY,HeatDryF
AUS,2.7559019716101085,1.476019369149943,-3.953036261,23.674828634999745,-3.265598961,-138.9292601,,2016-10-01,2016,1.276609803442563,1.2787389358843937,2.181566303,6.8,12.17968524,7.964671658,-1.08,,,,,,,,2.9765904209114704,0.1308840413318026,-0.5033333333333333,,,
AUS,2.140289660850514,2.125694747944494,-4.877561249,34.21740695685629,8.386557384105364,-175.5422834,,2017-01-01,2017,1.9491555174843007,-2.994359457,2.087462747,7.0,28.97905548,12.06009528,-0.54,,,,,,,,9.714887253546726,0.5807022720566539,0.1533333333333333,,,
AUS,2.079191268246472,1.933692571078727,-0.700688644,25.17275495610891,12.741688693144004,-125.5827357,,2017-04-01,2017,1.9491555174843007,-2.994359457,2.330413769,7.0,8.096953184,2.388443064,0.05,,,,,,,,6.3954354436065195,0.0871187184551238,0.4366666666666667,,,
AUS,3.0562234632123486,1.828152698385614,-3.953300194,20.077049156789183,16.96546711142719,-27.40397802,,2017-07-01,2017,1.9491555174843007,-2.994359457,2.410821412,6.9,7.83210872,0.646536265,-0.46,,,,,4.149881926204612,,,11.172623045033498,0.1373362445414849,0.4533333333333333,,,
AUS,2.2752451576657284,1.909082052528368,-2.445887742,4.770669020686102,13.844134200864588,-131.3126683,,2017-10-01,2017,1.9491555174843007,-2.994359457,2.994143497,6.8,10.58433076,0.584844587,-1.15,,,,,3.740143889428931,,,15.674593309021644,0.2471065989847716,0.0766666666666666,,,
AUS,3.008641732,1.900443676704281,-3.613895826,9.445724123759836,16.211362254866568,-69.38171582,,2018-01-01,2018,1.9118390684560511,2.656810023,3.32881006,6.9,11.09312814,0.494602574,-1.04,,,,,1.6268597197396009,2.637093167372928,,19.890787042899383,0.2478999439985065,0.1999999999999999,,,
AUS,3.1558554855449117,2.077689018565182,-0.815876459,12.180528708492025,8.347949338920868,217.01048179742645,,2018-04-01,2018,1.9118390684560511,2.656810023,3.298961787,6.9,20.54136181,2.176003635,-0.31,,,,,1.6910681815214288,2.81781575,,14.934180384132652,0.5044408558740412,0.06,,,
AUS,2.5731775830995396,1.885103037731799,7.977325959463011,8.798512637,-3.609285704,-296.2566725,,2018-07-01,2018,1.9118390684560511,2.656810023,3.130030641,6.7,16.71627247,-3.999421396,0.16,,,,,1.0397575600673723,3.265081541189824,,8.472639607157882,0.440199654444231,0.3999999999999999,,,
AUS,2.4257016566643808,1.784120540822942,7.079686418093956,13.873619130218206,4.683573290936605,-487.2444156,,2018-10-01,2018,1.9118390684560511,2.656810023,2.125110751,6.5,3.391343095,-3.647804345,0.77,,,,,0.7726760494805183,3.3460554263671094,,4.964793442916595,0.1118528166720937,0.3933333333333333,,,
AUS,2.1155399877708536,1.332148621,10.379806234494836,5.769071283606864,-6.001003166,526.2629298983346,,2019-01-01,2019,1.609895336189559,7.546249368129921,1.933558707,6.4,-6.7591683,-6.630398198,0.62,,,,,2.9826028954895145,2.9230557129233095,,-1.085389441,-0.0554973821989528,0.0466666666666666,,,
AUS,1.6730696481862983,1.592922091148892,8.114452716168842,10.557274056685316,-6.99953366,331.2543015996688,,2019-04-01,2019,1.609895336189559,7.546249368129921,2.242126687,6.1,-8.993057625,-6.070830539,0.34,,,,,2.740507293057717,3.1625920158847167,,-3.971282799,-0.0736616127733797,0.64,,,
AUS,1.8821815014572472,1.674015575159695,6.655312761747978,9.691347322613009,-4.396707074,179.8074686097693,,2019-07-01,2019,1.609895336189559,7.546249368129921,2.797216869,6.0,-11.71353399,-0.917740318,-0.1,,,,,2.648449289466477,2.7934112382782397,,-2.771775686,-0.1748866968808318,1.163333333333333,,,
AUS,2.2234028689716023,1.840495057129259,5.0354257601080255,2.178326584709378,-5.766390669,119.28837912103432,,2019-10-01,2019,1.609895336189559,7.546249368129921,3.351776524,5.9,-5.892414833,1.914209969,0.23,,,,,2.2568800673524976,2.810589811133318,,-1.789141999,-0.0730707277785914,1.2733333333333332,,,
AUS,1.2650879192148468,2.191059532841592,8.251114300564865,-4.835699723,-10.27873213,31.292293038338027,,2020-01-01,2020,0.8491088607535305,1.1180358180170766,1.358534037,-6.8,-9.290943549,2.169785894,0.08,,,,,-0.264935812,2.9576139403308552,,-5.179503286,-0.2085840988280013,-0.06,,,
AUS,-5.850914298,-0.3484394,6.803032249875152,-14.48656339,-15.19185152,-11.70833697,,2020-04-01,2020,0.8491088607535305,1.1180358180170766,-7.398615858,3.2,-22.5654289,-3.532921939,-0.56,,,,,-11.52769327,1.8964034123030715,,-19.58379866,-0.5724217844727695,0.2633333333333333,,,
AUS,-3.144887769,0.693230518,-4.188947947,-12.92384749,-2.192686687,-57.19845336,,2020-07-01,2020,0.8491088607535305,1.1180358180170766,-1.36467114,4.9,-6.872750791,0.544538086,-0.93,,,,,-4.861153013,2.0323245834332173,,-1.847525998,-0.3058158319870759,-0.1233333333333333,,,
AUS,-0.435727711,0.8605847925670345,-6.393055332,2.584560773529865,5.519893784325425,-16.00903209,,2020-10-01,2020,0.8491088607535305,1.1180358180170766,-0.922214289,6.5,0.954414186,7.703894381,-1.54,,,,,-2.812817971,1.932407571754324,,3.967985548904588,-0.2995260663507108,0.0433333333333333,,,
AUS,1.9401811600137544,1.114924815397016,-14.88206366,26.80458941294164,23.74012308044884,40.70456175159778,,2021-01-01,2021,2.8678570110556825,-8.054303742,1.800754176,18.9,29.11710756,18.2248831,-1.04,,,,,0.6766895344651556,2.3774106687478245,,12.496376022072518,0.2231338803281968,0.1466666666666666,,,
AUS,10.207712736061158,3.846159657269686,-14.86496726,48.80762541401656,37.08410997623337,93.16612139167148,,2021-04-01,2021,2.8678570110556825,-8.054303742,12.38567036,8.1,66.70080579,36.6689595,-0.61,,,,,14.275399576984398,3.631252915042211,,50.038839502200304,1.334349593495935,-0.2233333333333333,,,
AUS,4.682513817031264,3.012046773984621,-2.651160092,47.97150571635611,17.543226293648484,334.84951821262774,,2021-07-01,2021,2.8678570110556825,-8.054303742,5.150809972,5.5,56.18486596,31.48033649,-0.72,,,,,7.612366072125953,4.280147593004587,,25.49871252937779,0.7093320921573192,-0.26,,,
AUS,4.909354152439982,3.498296797571408,0.1809760397901483,24.55205649,15.145807960287527,99.40763086673564,,2021-10-01,2021,2.8678570110556825,-8.054303742,5.756179137,4.5,59.6001279,22.44817769,-1.23,,,,,6.854058041349033,5.349812637344734,,25.463877025424203,0.7911592241768155,-0.3733333333333333,,,
AUS,3.642936908998884,5.089056286,6.861898532516175,22.561425819732527,20.101868689941504,32.372540725718444,,2022-01-01,2022,6.583457869716964,8.265134908434835,4.034582078,4.8,52.80889686,25.69551755,-1.22,,,,,5.084558857690897,6.754725058957778,,23.43790997910206,0.6552683246073299,-0.2533333333333333,,,
AUS,3.8179265324856937,6.144780440584674,7.633879235827168,26.91988000502028,18.515017087724207,49.48853848,,2022-04-01,2022,6.583457869716964,8.265134908434835,2.453792907,0.8,48.79737524,22.55917344,-1.22,,,,,4.440352466628358,9.104484478,,17.202251925636673,0.6518647511246554,-0.5533333333333333,,,
AUS,6.134610208297531,7.268176729204351,7.560732481879584,12.855543304133231,21.64084092007448,-9.533470282,,2022-07-01,2022,6.583457869716964,8.265134908434835,2.348974189,4.0,38.39660262,7.880880267,-1.01,,,,,3.5209043620927396,10.615848432647743,,14.099946530603631,0.3686861810755615,-1.04,,,
AUS,3.263541498784983,7.831818023131131,11.00402938351641,17.62223947305386,6.564545620611684,68.43568183861655,,2022-10-01,2022,6.583457869716964,8.265134908434835,1.31707427,3.0,2.928751956,4.109126587,-1.05,,,,,2.389412988012513,11.01482371381491,,3.974309465191826,0.113573407202216,-0.4666666666666666,,,
AUS,2.8022082796534065,7.021798129130999,5.633960664,5.096057170762425,-1.329527419,28.351571700787993,,2023-01-01,2023,5.618646556598055,4.488997627074837,2.311147141,4.7,-17.32393183,-5.378561888,-0.62,,,,,2.610026389211076,10.259728565269404,,1.3573040190976546,-0.1989720272808144,0.2266666666666666,,,
AUS,2.2570795665449284,6.026964267907367,7.054529386100095,-17.30818374,-7.76381767,-37.62649857,,2023-04-01,2023,5.618646556598055,4.488997627074837,2.792610451,6.5,-29.76798904,-13.13913509,0.07,,,,,2.7298407656135275,8.258266773,,-3.163374406,-0.314591935342177,0.1266666666666666,,,
AUS,2.1784531897633075,5.373835733427504,4.351394127358965,-15.44857059,-6.815027401,-45.0327161,,2023-07-01,2023,5.618646556598055,4.488997627074837,3.233192253,5.0,-29.45240199,-5.006441217,0.85,,,,,2.156803448740097,7.249264379392178,,-3.357887969,-0.1381677111310056,0.66,,,
AUS,1.3343475546558237,4.051988095926351,0.9161063311231564,-10.27274472,-3.738809626,-29.26897871,,2023-10-01,2023,5.618646556598055,4.488997627074837,3.390892785,5.3,-14.74617156,-2.598301543,1.49,,,,,1.8980450076690012,7.033509914369437,,-1.405444511,-0.0509950248756218,1.29,,,
AUS,1.098775150730957,3.619909944631112,4.074768078782154,-12.8411909,0.1014342086647968,-48.85107273,,2024-01-01,2024,3.171856017128402,0.7181336742623029,2.863294327,5.3,-8.461495683,-5.049611179,0.85,,,,,1.9934621717534864,8.345640738035748,,-2.748064558,0.0236920039486672,0.4766666666666666,,,
AUS,0.8941331892151627,3.814505252,1.4051636886541985,-8.765141055,4.692047102087815,-51.12905887,,2024-04-01,2024,3.171856017128402,0.7181336742623029,3.126630611,4.7,4.952207291,-3.536092097,-0.26,,,,,,8.236682411559922,,4.250608028394408,0.0858754165598565,0.1166666666666666,,,
AUS,0.7960454900225233,2.838787000538573,-2.287974459,-4.36922349,3.1884816707507424,-48.27296305,,2024-07-01,2024,3.171856017128402,0.7181336742623029,2.791388737,4.6,0.7773487,-2.840599361,-0.64,,,,,,,,6.617512963,-0.07629270544783,0.0166666666666666,,,
AUS,1.2445533036063994,2.414221871516453,-0.319422612,-5.47909301,5.1728401132669966,-47.62568124,,2024-10-01,2024,3.171856017128402,0.7181336742623029,2.399788485,5.4,1.400509272,-0.920083234,-0.94,,,,,,,,7.847952637460395,-0.110568330751817,-0.4466666666666666,,,
AUS,1.2607624241484094,2.458604658541617,4.8928236768604805,-7.930606965,-3.539344667,-31.84131705,,2025-01-01,2025,2.8719258622686583,2.424247718571368,2.01927213,5.4,6.605719144,-2.222114986,-0.9,,,,,,,,8.709886844967542,-0.0859450337512053,-0.08,,,
AUS,1.9848945654955763,2.120446919644408,2.941260944840307,-2.907082556,4.939849687748743,-55.82523635,,2025-04-01,2025,2.8719258622686583,2.424247718571368,2.080466509,5.2,-3.102726105,-6.328806444,-0.49,,,,,,,,7.534272214281626,-0.1972379603399432,0.08,,,
AUS,2.0625101983297034,3.236714975845414,2.415719605715516,0.8776464829547193,5.474426472044058,-29.35317642,,2025-07-01,2025,2.8719258622686583,2.424247718571368,2.335167772,4.8,1.016149652,-2.893421838,-0.63,,,,,,,,10.21453050045435,-0.1378233162564038,-0.5033333333333333,,,
AUS,2.505475743526953,3.671936895043195,-0.552813353,5.530910853032456,,,,2025-10-01,2025,2.8719258622686583,2.424247718571368,1.989300509,,1.560443072,-6.730726716,-0.93,,,,,,,,9.38206733,-0.147622237106497,-0.7566666666666667,,,
AUS,2.5197395557126967,4.048293032297633,-9.743543305,,,,,2026-01-01,2026,4.048293032297633,-9.763404785,2.684744191,,13.76762207,0.216278812,-0.71,,,,,,,,,0.0696294342608465,0.1666666666666666,,,
AUS,,,-9.783266264,,,,,2026-04-01,2026,4.048293032297633,-9.763404785,,,22.09789139,,0.47,,,,,,,,,0.5134539038376709,-0.1966666666666666,,,
AUT,2.639382856168848,1.904582273217885,13.065014420680775,-1.755453599,-5.653731254,-26.40754305,,1997-01-01,1997,1.3098483813213506,15.283268167457695,4.314068944,10.2,-0.004413997,-3.353378989,-0.1,,,,,,,,,0.1420882669537138,0.1233333333333333,,,
AUT,1.7121341132061652,1.689180343264743,12.621432657907494,6.912673193666574,-1.374906527,-51.01750463,,1997-04-01,1997,1.3098483813213506,15.283268167457695,4.31127341,10.1,-6.031676182,-11.64235996,0.95,,,,,,,,,-0.0753459764223476,0.06,,,
AUT,1.8366189199159777,0.37969104,20.72590154145111,-1.73799219,-6.741933696,-36.68798515,,1997-07-01,1997,1.3098483813213506,15.283268167457695,4.674700735,8.7,-7.776594469,-13.62180186,2.01,,,,,,,,,-0.1122302158273381,0.5366666666666666,,,
AUT,2.8485079002161573,1.265939868843471,14.72072404979141,2.655965071,-4.790571702,-58.57607809,,1997-10-01,1997,1.3098483813213506,15.283268167457695,4.483552742,8.6,-11.74609332,-5.575669695,2.36,,,,,,,,,-0.2059322033898306,1.18,,,
AUT,2.902633621249739,1.054774967652362,9.590237288135594,5.230686082668434,2.1256467396923995,-19.94257618,,1998-01-01,1998,0.9227499519125192,1.5929744954658012,4.855526883,7.3,-13.06143405,5.763242531,1.82,,,,,,,,,-0.3360037700282752,0.2566666666666666,,,
AUT,4.000909876260406,1.024368080649305,4.645106798375287,8.752626811356755,3.296319183294605,-68.04052847,,1998-04-01,1998,0.9227499519125192,1.5929744954658012,4.09279002,7.0,-9.617365075,9.708304434,0.14,,,,,,,,,-0.2610864745011085,-0.04,,,
AUT,3.411463320646124,0.8856856578386232,-2.503310203,5.526308681901448,7.447862119677384,25.295440911415668,,1998-07-01,1998,0.9227499519125192,1.5929744954658012,4.103452728,7.9,-12.89007443,6.656583063,-1.41,,,,,,,,,-0.3284710967044841,-0.6866666666666666,,,
AUT,3.4012218989562637,0.7261711015097869,-5.360135901,0.391416704,5.499628765848641,96.93470207001336,,1998-10-01,1998,0.9227499519125192,1.5929744954658012,4.883124901,9.2,-13.89777945,8.580019556,-1.63,,,,,,,,,-0.4028815368196371,-0.6766666666666666,,,
AUT,2.874274111487307,0.4669533987280894,-4.131016308,10.415875026886924,10.552220149808678,11.825959757911718,,1999-01-01,1999,0.5688050313869429,4.545347875078037,4.816338367,9.0,-13.27152829,-11.14045739,-1.28,,,,,,,,,-0.1923349893541518,-0.16,,,
AUT,2.949907456871248,0.3654010856354698,3.1577706184275023,-0.694969363,3.7105830222360137,199.71037133379585,,1999-04-01,1999,0.5688050313869429,4.545347875078037,4.721884279,7.9,-6.511298726,-16.14548312,-1.01,,,,,,,,,0.1605401350337585,-0.1466666666666667,,,
AUT,4.369139080954509,0.4664082550460497,5.789526107566445,8.915149780076792,5.827512287249825,-18.32590726,,1999-07-01,1999,0.5688050313869429,4.545347875078037,4.791119787,7.7,8.028596873,-10.42963047,-0.96,,,,,,,,,0.655671761866452,0.16,,,
AUT,4.333097427663368,0.9764573861381628,13.36511108255689,10.38887028,4.715717422125221,-47.05005715,,1999-10-01,1999,0.5688050313869429,4.545347875078037,4.823574271,6.8,18.92080027,-10.71839934,-1.38,,,,,,,,,1.1501340482573728,-0.2366666666666666,,,
AUT,3.4522827999394545,1.576589604,13.701825923870324,5.943647367614813,2.0880717813247074,-33.47662841,,2000-01-01,2000,2.3437710085696812,15.583797687639816,4.224744798,8.8,33.32654589,-2.31141697,-1.4,,,,,,,,,1.3681898066783829,0.3899999999999999,,,
AUT,3.6639126332065786,2.111580747302204,13.256979684713798,5.916729305964941,4.0567138252523005,-23.36163323,,2000-04-01,2000,2.3437710085696812,15.583797687639816,5.244456811,9.2,28.20114123,4.737926428,-0.63,,,,,,,,,0.7427278603749192,0.1633333333333333,,,
AUT,3.5056087660297663,2.858179688453463,15.833198788814862,0.8116349069185791,-0.852980165,-18.21779338,,2000-07-01,2000,2.3437710085696812,15.583797687639816,3.973170824,8.9,23.58391285,-0.723836869,-0.37,,,,,,,,,0.489310009718173,-0.01,,,
AUT,3.2741406054436872,2.828733994050629,19.54318635316028,-2.890552688,-0.194237435,51.097651506435035,,2000-10-01,2000,2.3437710085696812,15.583797687639816,2.905595756,7.6,19.92049539,-0.026906846,-0.69,,,,,,,,,0.2389858686616792,-0.0199999999999999,,,
AUT,2.949209250039475,2.780699631290125,6.849611399536215,8.098717809,9.367047723490083,27.999191818971504,,2001-01-01,2001,2.6521066399776565,3.101807991314468,2.197503713,9.5,6.926041503,-1.657046314,-0.55,,,,,,,,,-0.0426716141001854,0.3033333333333333,,,
AUT,1.494149844947601,3.082182649419234,6.9546603174730715,1.4946147991700132,3.041797834740811,34.56169020035706,,2001-04-01,2001,2.6521066399776565,3.101807991314468,0.996298327,8.6,0.144938506,-2.29734062,-0.34,,,,,,,,,0.013353115727003,-0.1433333333333333,,,
AUT,0.492894964,2.609015708627696,1.681251684881491,3.813759078558787,0.584000237,-40.94755772,,2001-07-01,2001,2.6521066399776565,3.101807991314468,0.489236293,8.0,-9.971647845,7.581183167,0.0,,,,,,,,,-0.1742251223491028,-0.5566666666666666,,,
AUT,0.053520815,2.136528570573571,-3.078291437,5.765447664081957,0.8923691647166887,-58.6855321,,2001-10-01,2001,2.6521066399776565,3.101807991314468,0.167316886,7.5,-23.36182497,0.622530745,-0.25,,,,,,,,,-0.3495471318349546,-0.2966666666666667,,,
AUT,1.4617997002916994,1.965918228569414,5.318163627671435,-4.72743708,-10.78778404,-85.97454955,,2002-01-01,2002,1.810826566,-4.894570418,1.337260067,9.0,-17.44242736,3.32999179,-0.03,,,,,,,,,-0.1817829457364341,-0.18,,,
AUT,2.0183134205982833,1.785142116596661,-5.039055131,12.679346470081445,4.072225013298114,-128.1859508,,2002-04-01,2002,1.810826566,-4.894570418,1.325378753,8.9,-6.338137233,2.415577069,0.37,,,,,,,,,-0.08199121522694,-0.3966666666666666,,,
AUT,1.5964489266464763,1.715762166752558,-9.50247542,17.351454974321868,13.316551449997306,-77.89678366,,2002-07-01,2002,1.810826566,-4.894570418,2.14651839,9.7,3.360036781,2.693157543,1.08,,,,,,,,,0.062030817858554,-0.0433333333333333,,,
AUT,0.8585724659459837,1.776483753373846,-10.35491475,19.27537182725676,13.43915270376066,-169.2257166,,2002-10-01,2002,1.810826566,-4.894570418,1.992524822,9.2,22.22363153,12.68349005,1.47,,,,,,,,,0.3821557503867974,0.1766666666666666,,,
AUT,0.2295438807515148,1.767354870749978,-18.31463461,29.841388906798706,33.81954947551142,369.0760844493574,,2003-01-01,2003,1.3565599189632451,-16.50154283,1.679256989,11.2,32.04818535,9.556251675,0.49,,,,,,,,,0.4912363808621507,0.0366666666666666,,,
AUT,0.6563908723640655,1.179837307316136,-19.20639446,20.79339687217747,26.12495325893136,-301.3893213,,2003-04-01,2003,1.3565599189632451,-16.50154283,1.955066536,9.2,13.55093657,9.595027301,-0.43,,,,,,,,,0.0434609250398725,0.2333333333333333,,,
AUT,1.4171411017095623,1.273078481826153,-12.53680918,18.947988196835546,20.872296142681755,251.83016192893305,,2003-07-01,2003,1.3565599189632451,-16.50154283,3.231133966,10.1,11.68794671,6.154345421,0.16,,,,,,,,,0.0584077380952381,0.2033333333333333,,,
AUT,2.2338805413201657,1.205969015960715,-15.94833307,24.959333926724668,28.580121438096207,-166.6783111,,2003-10-01,2003,1.3565599189632451,-16.50154283,4.300440651,10.1,14.42415388,11.528048,0.32,,,,,,,,,0.0977611940298508,-0.1333333333333333,,,
AUT,1.9455549999611632,1.357755506738319,-14.13006099,25.01944387263777,20.94545943696195,-74.08966996,,2004-01-01,2004,2.059956845480762,-9.013745576,4.341950658,10.6,10.13545149,14.00603967,0.14,,,,,,,,,0.0171537484116901,0.05,,,
AUT,2.2935271674798585,1.985506160313418,-5.59249295,23.113761056657587,18.42813871,-154.2153743,,2004-04-01,2004,2.059956845480762,-9.013745576,4.227489803,11.6,23.93087473,17.75503274,0.25,,,,,,,,,0.353076041268628,-0.3499999999999999,,,
AUT,2.6950920483779672,2.168441164699241,-7.956484218,21.178015526666627,20.307384811567776,-15.02038338,,2004-07-01,2004,2.059956845480762,-9.013745576,3.494861691,9.8,25.50187582,8.27956249,0.82,,,,,,,,,0.4537785588752197,-0.0566666666666666,,,
AUT,2.746974212139897,2.72812455,-8.375944139,18.97999808988706,22.43003992147836,371.10056150732385,,2004-10-01,2004,2.059956845480762,-9.013745576,3.351104944,8.8,23.15892364,0.899442946,0.73,,,,,,,,,0.496261046906866,-0.0466666666666666,,,
AUT,2.778695624540717,2.902311140823166,-4.695487353,7.705134167,7.924467235029353,32.61176394800116,,2005-01-01,2005,2.302588032,0.080488605,3.908844569,11.2,20.74918861,4.660330368,0.43,,,,,,,,,0.4962523422860709,-0.5733333333333334,,,
AUT,2.558504087197666,2.485615426544092,-4.348428125,10.452519051929231,12.964640028395236,-197.2232407,,2005-04-01,2005,2.302588032,0.080488605,3.61773558,11.1,19.94672758,-2.157342181,0.2,,,,,,,,,0.4591923185540809,0.0366666666666666,,,
AUT,1.576735341,2.216845122,0.1694098476332284,5.3410606246207415,7.210816705663148,115.39810623465252,,2005-07-01,2005,2.302588032,0.080488605,3.448598803,10.9,28.07696234,2.624695355,-0.12,,,,,,,,,0.4896034816247583,-0.5399999999999999,,,
AUT,2.8019374431790256,1.605580438406521,9.196460051,-1.720490047,-2.827269628,-31.07687232,,2005-10-01,2005,2.302588032,0.080488605,2.972736694,12.4,24.22212415,0.187706396,-0.5,,,,,,,,,0.2921399363925487,-0.58,,,
AUT,3.5163118911968994,1.138263466,9.065549052816934,2.1388555766226114,1.6609317859471284,-42.02910664,,2006-01-01,2006,1.4411957439144067,-0.72385258,3.213106755,12.4,19.93042978,-2.125818509,-0.88,,,,,,,,,0.2901273220622,-0.32,,,
AUT,3.159401041239196,1.633881783577536,0.089586857,5.664850508531538,5.772019570152054,15.958920474560578,,2006-04-01,2006,1.4411957439144067,-0.72385258,2.972905112,13.6,25.23111937,8.899529639,-0.14,,,,,,,,,0.3450745113218501,-0.1833333333333333,,,
AUT,3.596687743737448,1.564062317612618,-4.267114671,12.509931601164691,11.245172458472585,-24.5442689,,2006-07-01,2006,1.4411957439144067,-0.72385258,2.325276662,12.2,15.21346552,11.80151354,0.31,,,,,,,,,0.1327706541145918,0.38,,,
AUT,3.5413577126842677,1.428575408600313,-7.783431557,18.27442555676695,13.19110855364498,-171.8194035,,2006-10-01,2006,1.4411957439144067,-0.72385258,2.634560376,12.5,8.08590213,13.94944926,0.94,,,,,,,,,0.0479957805907171,0.7366666666666667,,,
AUT,3.737537030749461,1.655085625794737,-8.262289098,21.95176807575452,20.812477137776742,-162.6889364,,2007-01-01,2007,2.1670817490016807,-8.303606859,1.576723728,13.6,8.285639729,13.74634838,0.16,,,,,,,,16.618712160948753,-0.0642290891441513,0.0966666666666666,,,
AUT,4.254292843382301,1.902884151890514,-6.668094362,19.210875257668757,14.95278899848882,-353.8663824,,2007-04-01,2007,2.1670817490016807,-8.303606859,1.934373477,14.9,7.884773167,7.848174448,-0.44,,,,,,,,13.64522068967812,-0.0132374100719424,0.2933333333333334,,,
AUT,4.230733584481028,1.933156319746549,-7.244882076,18.20965346775989,17.893124885286582,4.537670938027172,,2007-07-01,2007,2.1670817490016807,-8.303606859,2.368037295,14.2,8.682178861,12.97887051,-0.81,,,,,,,,13.897706805604606,0.0710703539188994,0.3466666666666667,,,
AUT,2.5811930811775463,3.177200898574922,-11.0391619,20.38877969061128,22.12753933614255,-82.08928065,,2007-10-01,2007,2.1670817490016807,-8.303606859,2.13336589,13.9,28.04174715,21.24659287,-1.41,,,,,,,,23.184442705376068,0.4817983559805401,-0.13,,,
AUT,3.574506984511938,3.321391013901339,-12.4877728,22.37201240549831,22.107117270399847,105.10670842471916,,2008-01-01,2008,3.2195603477797707,-6.248618967,1.392472409,11.6,40.16209166,29.87963569,-1.49,,,,,,,,23.906613872137555,0.6746196403872751,0.0333333333333333,,,
AUT,2.330540896917843,3.605923990865315,-13.70324398,26.41460775614255,29.95185046796347,-113.9195846,,2008-04-01,2008,3.2195603477797707,-6.248618967,1.376011963,11.0,49.17058313,33.37883952,-0.76,,,,,,,,30.86910506474763,0.7672790901137359,0.0866666666666666,,,
AUT,1.034147159,3.728707307001743,-8.71704421,16.063629306540417,15.211397330485688,-25.45012841,,2008-07-01,2008,3.2195603477797707,-6.248618967,0.265967269,9.5,40.99029826,22.52588743,-0.21,,,,,,,,24.53323180979549,0.534180602006689,0.3933333333333333,,,
AUT,-1.444264791,2.222219079350686,9.913585120849234,-16.57368724,-11.03581054,-2242.112663,,2008-10-01,2008,3.2195603477797707,-6.248618967,-2.541154841,7.1,-19.26466325,-11.75388617,-0.6,,,,,,,,-10.24657948,-0.3769953583154081,-0.12,,,
AUT,-4.514176219,1.103059627204083,14.947335929750128,-33.43247053,-29.76234918,-715.857945,,2009-01-01,2009,0.5087095557606247,5.986464822975288,-3.234228442,6.4,-37.09679717,-23.83126419,-0.85,,,,,,,,-28.40387748,-0.540367540780508,0.2,,,
AUT,-4.797227365,0.2796786336265703,14.599870796296344,-35.89827457,-33.41249776,884.7992300857392,,2009-04-01,2009,0.5087095557606247,5.986464822975288,-3.978837358,8.2,-40.90890399,-20.99363571,-0.11,,,,,,,,-32.42068343,-0.5141914191419141,-0.0333333333333333,,,
AUT,-3.803534548,0.030981065,5.223935144137948,-24.77011734,-22.1305291,173.93952881032376,,2009-07-01,2009,0.5087095557606247,5.986464822975288,-3.132815664,10.6,-34.32696797,-20.02486343,0.39,,,,,,,,-23.47898173,-0.4063480990582491,-0.3066666666666667,,,
AUT,-1.043449394,0.621118897,-10.82528258,1.8526732870667528,-0.493177706,-37.30034641,,2009-10-01,2009,0.5087095557606247,5.986464822975288,0.105572523,11.9,11.72768861,6.380479274,1.34,,,,,,,,1.8386099369930209,0.3550790477921133,-0.06,,,
AUT,-0.303607636,1.402744057586851,-5.788354881,13.028168610718849,13.37820492202828,20.451132268244553,,2010-01-01,2010,1.812643760703154,5.270925116056635,1.745265845,12.2,36.44065299,14.45185723,1.11,,,,,,,,23.80984758071356,0.7165318957771787,0.3166666666666666,,,
AUT,1.5674716479845197,1.952278115275975,7.274275687133813,13.016799328988382,12.087770106417572,-10.2496029,,2010-04-01,2010,1.812643760703154,5.270925116056635,2.913593764,10.7,27.54144622,3.769644889,-0.53,,,,,,,,23.879722852452247,0.3330502717391304,0.0433333333333333,,,
AUT,2.4210044938562936,1.796787702467358,10.787056705539788,9.165701239425218,8.626974347365435,-2.362563468,,2010-07-01,2010,1.812643760703154,5.270925116056635,3.344207988,9.9,18.32160129,14.14653166,-1.51,,,,,,,,15.070183148708658,0.1280846063454759,-0.5233333333333333,,,
AUT,3.163226262626684,2.098765167482432,8.810722952915118,10.05049499760866,10.51888588894807,22.457329731836275,,2010-10-01,2010,1.812643760703154,5.270925116056635,2.775960909,9.9,21.2176269,21.81991875,-1.72,,,,,,,,19.017508736131113,0.1615931339680838,-0.79,,,
AUT,4.562915422674263,2.873383765184583,1.090569685,21.54933851288485,24.707492960570576,84.58935102,,2011-01-01,2011,3.285320140120429,-4.61678816,2.0377972,10.1,28.23721587,28.67070443,-1.19,,,,,,,,26.83957832361761,0.3798743784349647,0.03,,,
AUT,3.144883569762502,3.314087454446157,-11.69589095,25.65220112863451,29.06999787200479,132.54979728553002,,2011-04-01,2011,3.285320140120429,-4.61678816,1.743708865,9.9,32.42259513,29.92538125,-0.48,,,,,,,,27.18605674443598,0.4933112498407441,-0.0099999999999999,,,
AUT,2.4990219838125327,3.539823891044906,-8.612116896,17.975400717562096,23.419261871420517,147.58096264832395,,2011-07-01,2011,3.285320140120429,-4.61678816,0.94265465,9.3,30.17462566,18.42768175,-0.51,,,,,,,,24.89545113668497,0.473828125,0.13,,,
