country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star
SYC,,,-4.3059901855377785,97.75487309805744,41.066383768705705,-12.37926003615103,,2002-07-01,2002,,-6.322696524108062,2.146516983,9.7,3.360036781,2.693157543,0.9,,,,,,,,
SYC,,,-6.750845333522493,117.02718706830674,-37.43593281979937,-87.61857382801682,,2002-10-01,2002,,-6.322696524108062,1.992524822,9.2,22.22363153,12.68349005,1.363333333,,,,,,,,
SYC,,,-12.063213040436228,-15.144109335151922,-32.074876892218725,-87.22455614618642,,2003-01-01,2003,,-1.1985601397301289,1.679257012,11.2,32.04818535,9.556251675,0.533333333,,,,,,,,
SYC,,,-1.9856683432676436,-8.62464697371913,-31.12806004052694,242.43801969759525,,2003-04-01,2003,,-1.1985601397301289,2.007290572,9.2,13.55093657,9.595027301,-0.346666667,,,,,,,,
SYC,,,4.654782827014814,35.214798347797924,-3.865715058964536,-89.3458599987784,,2003-07-01,2003,,-1.1985601397301289,2.826598595,10.1,11.68794671,6.154345421,0.246666667,,,,,,,,
SYC,,,4.599857997768542,42.03138104794553,26.909872810689016,-62.04944037721012,,2003-10-01,2003,,-1.1985601397301289,3.96838543,10.1,14.42415388,11.528048,0.393333333,,,,,,,,
SYC,,,8.497668944021775,136.56861196706652,219.78066591673908,1914.212206389548,,2004-01-01,2004,,1.9747645146393131,4.434365952,10.6,10.13545149,14.00603967,0.206666667,,,,,,,,
SYC,,,0.4425559891156672,154.11685874962097,348.67110337364034,-278.23643813441186,,2004-04-01,2004,,1.9747645146393131,4.255936477,11.6,23.93087473,17.75503274,0.086666667,,,,,,,,
SYC,,,-1.0411668745801903,75.29895010961991,214.45261735676064,3976.761652139363,,2004-07-01,2004,,1.9747645146393131,3.3618841,9.8,25.50187582,8.27956249,0.686666667,,,,,,,,
SYC,,,0.0,76.83086236587951,306.45875525312067,5235.808824819194,,2004-10-01,2004,,1.9747645146393131,3.386573441,8.8,23.15892364,0.899442946,0.71,,,,,,,,
SYC,,,0.0,-4.103704518953366,82.86463611964834,314.3674176021916,,2005-01-01,2005,,0.0,3.352433692,11.2,20.74918861,4.660330368,0.49,,,,,,,,
SYC,,,0.0,-5.616098447291318,36.20062706091256,228.34560022784007,,2005-04-01,2005,,0.0,3.523854964,11.1,19.94672758,-2.157342181,0.2,,,,,,,,
SYC,,,0.0,11.446891213883358,56.20137932066969,112.75885915227197,,2005-07-01,2005,,0.0,4.151672704,10.9,28.07696234,2.624695355,-0.106666667,,,,,,,,
SYC,,,0.0,-13.449568888353191,-7.465501254752061,-5.116069294907943,,2005-10-01,2005,,0.0,2.918254545,12.4,24.22212415,0.187706396,-0.523333333,,,,,,,,
SYC,,,0.0,46.925523980303254,-1.8670529297346472,-31.473347334369116,,2006-01-01,2006,,0.3580303030303045,3.527367965,12.4,19.93042978,-2.125818509,-0.763333333,,,,,,,,
SYC,,,0.0,14.144014556754648,41.21901298001216,78.57626259247475,,2006-04-01,2006,,0.3580303030303045,3.622114076,13.6,25.23111937,8.899529639,-0.136666667,,,,,,,,
SYC,,,0.0,30.363927162399666,9.667019684695587,-4.173758099737368,,2006-07-01,2006,,0.3580303030303045,1.763586678,12.2,15.21346552,11.80151354,0.306666667,,,,,,,,
SYC,,,1.432121212121218,72.95253416158299,28.787328143486015,1.0097320383422923,,2006-10-01,2006,,0.3580303030303045,2.279361676,12.5,8.08590213,13.94944926,0.943333333,,,,,,,,
SYC,,,9.724242424242412,3.9682123477433384,17.6086492766675,30.351553186317304,,2007-01-01,2007,,21.326666306995364,1.505464493,13.6,8.285639729,13.74634838,0.216666667,,,,,,,,14.57126843811309
SYC,,,11.881650623885951,12.44672403079643,6.334875973675458,1.428639622266625,,2007-04-01,2007,,21.326666306995364,1.644416742,14.9,7.884773167,7.848174448,-0.38,,,,,,,,14.550072648840125
SYC,,,21.036917355371877,-31.373642887464616,-6.329513406589527,15.958563396202718,,2007-07-01,2007,,21.326666306995364,2.350832829,14.2,8.682178861,12.97887051,-0.806666667,,,,,,,,13.68538734195197
SYC,,,42.663854824481206,1.4244385702825602,38.18654491791005,81.66497734742349,,2007-10-01,2007,,21.326666306995364,2.491454416,13.9,28.04174715,21.24659287,-1.503333333,,,,,,,,23.86785351138581
SYC,,28.55976223651377,32.4797359749881,-25.609702299167235,-8.077050912614325,13.5270553040705,31.0289901242434,2008-01-01,2008,36.476179417170805,39.105708167379944,2.923012299,11.6,40.16209166,29.87963569,-1.52,,,,,,,,26.95803085198401
SYC,,30.01359376086691,29.55197600413275,-21.301999654437065,38.66177201221637,94.61905809514452,31.46754468485419,2008-04-01,2008,36.476179417170805,39.105708167379944,1.007906961,11.0,49.17058313,33.37883952,-0.836666667,,,,,,,,30.897475373683218
SYC,,35.12950110315682,20.457029221178935,-25.46047836967922,25.12261331662895,49.698934779597835,36.13376225031794,2008-07-01,2008,36.476179417170805,39.105708167379944,-0.385233897,9.5,40.99029826,22.52588743,-0.226666667,,,,,,,,31.056859358385793
