lat,lon,value
-56.0,-68.0,-14.733003616333008
-56.0,-67.0,-11.778729438781738
-55.0,-72.0,-24.250097274780273
-55.0,-71.0,-25.45441246032715
-55.0,-70.0,-23.76009750366211
-55.0,-69.0,-16.436059951782227
-55.0,-68.0,-10.105081558227539
-55.0,-67.0,-6.851883411407471
-54.0,-74.0,-29.86933135986328
-54.0,-73.0,-31.522483825683594
-54.0,-72.0,-30.041677474975586
-54.0,-71.0,-25.421119689941406
-54.0,-70.0,-21.5338191986084
-54.0,-69.0,-14.975434303283691
-53.0,-74.0,-39.20994186401367
-53.0,-73.0,-36.57870864868164
-53.0,-72.0,-24.485933303833008
-53.0,-71.0,-13.179049491882324
-53.0,-70.0,-8.97690486907959
-53.0,-69.0,-6.903784275054932
-52.0,-75.0,-42.09279251098633
-52.0,-74.0,-42.66179656982422
-52.0,-73.0,-29.9130859375
-52.0,-72.0,-14.832962036132812
-52.0,-71.0,-6.659597396850586
-52.0,-70.0,-3.535125255584717
-52.0,-69.0,-4.594134330749512
-52.0,-68.0,-5.4202470779418945
-51.0,-75.0,-49.098052978515625
-51.0,-74.0,-51.82207489013672
-51.0,-73.0,-28.060604095458984
-51.0,-72.0,-8.876870155334473
-50.0,-75.0,-57.05326843261719
-50.0,-74.0,-65.76229095458984
-50.0,-73.0,-28.77701759338379
-49.0,-76.0,-35.15590286254883
-49.0,-75.0,-56.66093444824219
-49.0,-74.0,-63.195159912109375
-49.0,-73.0,-35.8463134765625
-48.0,-76.0,-29.323862075805664
-48.0,-75.0,-47.55237579345703
-48.0,-74.0,-54.144222259521484
-48.0,-73.0,-32.508541107177734
-48.0,-72.0,-9.521391868591309
-47.0,-76.0,-20.28681755065918
-47.0,-75.0,-38.90007781982422
-47.0,-74.0,-47.117916107177734
-47.0,-73.0,-29.850160598754883
-47.0,-72.0,-5.921755790710449
-46.0,-75.0,-26.023868560791016
-46.0,-74.0,-31.870075225830078
-46.0,-73.0,-25.21422004699707
-46.0,-72.0,-6.236713409423828
-45.0,-75.0,-14.80715560913086
-45.0,-74.0,-21.063430786132812
-45.0,-73.0,-19.505632400512695
-45.0,-72.0,-7.444062232971191
-45.0,-71.0,4.584112167358398
-44.0,-75.0,-6.538356781005859
-44.0,-74.0,-12.827387809753418
-44.0,-73.0,-12.121393203735352
-44.0,-72.0,-9.419220924377441
-44.0,-71.0,2.081015110015869
-43.0,-74.0,-9.006804466247559
-43.0,-73.0,-10.469572067260742
-43.0,-72.0,-8.702234268188477
-42.0,-74.0,-7.019035339355469
-42.0,-73.0,-9.206449508666992
-42.0,-72.0,-4.373315811157227
-41.0,-74.0,-5.056999206542969
-41.0,-73.0,-7.275474548339844
-41.0,-72.0,-2.8352596759796143
-40.0,-74.0,-2.6163761615753174
-40.0,-73.0,-5.46491003036499
-40.0,-72.0,-2.2011282444000244
-39.0,-74.0,-2.4068500995635986
-39.0,-73.0,-3.7499501705169678
-39.0,-72.0,-2.8421645164489746
-39.0,-71.0,1.244694471359253
-38.0,-74.0,-1.438088059425354
-38.0,-73.0,-3.4212465286254883
-38.0,-72.0,-3.218442678451538
-38.0,-71.0,-0.2381669282913208
-37.0,-74.0,-0.8579939007759094
-37.0,-73.0,-1.6487572193145752
-37.0,-72.0,-2.880882740020752
-37.0,-71.0,-1.8935892581939697
-36.0,-73.0,-0.5338314175605774
-36.0,-72.0,-0.7964364886283875
-36.0,-71.0,-0.8814713358879089
-36.0,-70.0,-2.2050693035125732
-35.0,-73.0,0.3728305399417877
-35.0,-72.0,-0.07831283658742905
-35.0,-71.0,-1.6954479217529297
-35.0,-70.0,-6.672534465789795
-35.0,19.0,-1.2599996328353882
-35.0,20.0,-2.0477700233459473
-34.0,-79.0,-0.661982536315918
-34.0,-72.0,-0.2284260094165802
-34.0,-71.0,-1.78921377658844
-34.0,-70.0,-6.98844575881958
-34.0,-54.0,15.41909408569336
-34.0,-53.0,7.94829797744751
-34.0,18.0,-1.2424252033233643
-34.0,19.0,-3.3977982997894287
-34.0,20.0,-6.878941535949707
-34.0,21.0,-9.293131828308105
-34.0,22.0,-10.240559577941895
-34.0,23.0,-10.302470207214355
-34.0,24.0,-9.159478187561035
-34.0,25.0,-7.37275505065918
-34.0,26.0,-7.300936222076416
-34.0,27.0,-7.381901264190674
-33.0,-72.0,-0.8013602495193481
-33.0,-71.0,-2.3317549228668213
-33.0,-70.0,-8.547051429748535
-33.0,-53.0,5.0205888748168945
-33.0,-52.0,4.150051116943359
-33.0,18.0,-2.080317258834839
-33.0,19.0,-5.227352619171143
-33.0,20.0,-10.918794631958008
-33.0,21.0,-14.74116325378418
-33.0,22.0,-17.71465492248535
-33.0,23.0,-19.720958709716797
-33.0,24.0,-19.093873977661133
-33.0,25.0,-19.674951553344727
-33.0,26.0,-14.8060302734375
-33.0,27.0,-9.148863792419434
-33.0,28.0,-5.514540195465088
-33.0,29.0,-6.811342716217041
-32.0,-72.0,-1.1067651510238647
-32.0,-71.0,-5.097073554992676
