lat,lon,value
-56.0,-68.0,-5.133333206176758
-56.0,-67.0,-4.930232048034668
-55.0,-72.0,-13.876737594604492
-55.0,-71.0,-12.445852279663086
-55.0,-70.0,-12.897796630859375
-55.0,-69.0,-7.280040740966797
-55.0,-68.0,-2.727832317352295
-55.0,-67.0,-2.1157798767089844
-54.0,-74.0,-17.349742889404297
-54.0,-73.0,-18.16234588623047
-54.0,-72.0,-17.218494415283203
-54.0,-71.0,-11.589487075805664
-54.0,-70.0,-7.6878156661987305
-54.0,-69.0,-4.546326637268066
-53.0,-74.0,-21.316368103027344
-53.0,-73.0,-23.035470962524414
-53.0,-72.0,-13.28824520111084
-53.0,-71.0,-5.920993804931641
-53.0,-70.0,-2.8855974674224854
-53.0,-69.0,-0.8463781476020813
-52.0,-75.0,-19.136533737182617
-52.0,-74.0,-25.06027603149414
-52.0,-73.0,-18.308719635009766
-52.0,-72.0,-7.738646030426025
-52.0,-71.0,-3.046584129333496
-52.0,-70.0,-0.3859720826148987
-52.0,-69.0,0.2104802429676056
-52.0,-68.0,0.006792658008635044
-51.0,-75.0,-23.887359619140625
-51.0,-74.0,-33.18927764892578
-51.0,-73.0,-16.388395309448242
-51.0,-72.0,-2.8861072063446045
-50.0,-75.0,-27.58148193359375
-50.0,-74.0,-41.97053527832031
-50.0,-73.0,-10.105548858642578
-49.0,-76.0,-19.505205154418945
-49.0,-75.0,-30.053943634033203
-49.0,-74.0,-36.244754791259766
-49.0,-73.0,-15.277435302734375
-48.0,-76.0,-16.498870849609375
-48.0,-75.0,-20.85502052307129
-48.0,-74.0,-27.433067321777344
-48.0,-73.0,-18.244888305664062
-48.0,-72.0,-1.6204525232315063
-47.0,-76.0,-10.354151725769043
-47.0,-75.0,-9.213709831237793
-47.0,-74.0,-27.148761749267578
-47.0,-73.0,-5.552751064300537
-47.0,-72.0,3.9205870628356934
-46.0,-75.0,-5.783324241638184
-46.0,-74.0,-5.373013496398926
-46.0,-73.0,-11.924517631530762
-46.0,-72.0,5.309110641479492
-45.0,-75.0,-1.884421467781067
-45.0,-74.0,-8.406900405883789
-45.0,-73.0,-17.80276870727539
-45.0,-72.0,-2.2938363552093506
-45.0,-71.0,7.531400203704834
-44.0,-75.0,-0.27981454133987427
-44.0,-74.0,-7.984943389892578
-44.0,-73.0,-16.728361129760742
-44.0,-72.0,-3.6337218284606934
-44.0,-71.0,8.19315242767334
-43.0,-74.0,-2.059818983078003
-43.0,-73.0,-1.3764435052871704
-43.0,-72.0,-1.740440845489502
-42.0,-74.0,10.249665260314941
-42.0,-73.0,10.935611724853516
-42.0,-72.0,7.562774181365967
-41.0,-74.0,17.102703094482422
-41.0,-73.0,23.724149703979492
-41.0,-72.0,11.700557708740234
-40.0,-74.0,25.198257446289062
-40.0,-73.0,23.373332977294922
-40.0,-72.0,14.017529487609863
-39.0,-74.0,24.52501106262207
-39.0,-73.0,23.318872451782227
-39.0,-72.0,15.331345558166504
-39.0,-71.0,17.166101455688477
-38.0,-74.0,26.65276336669922
-38.0,-73.0,25.678743362426758
-38.0,-72.0,23.367647171020508
-38.0,-71.0,16.737438201904297
-37.0,-74.0,28.723848342895508
-37.0,-73.0,30.982343673706055
-37.0,-72.0,33.281028747558594
-37.0,-71.0,28.476036071777344
-36.0,-73.0,31.077966690063477
-36.0,-72.0,35.24053192138672
-36.0,-71.0,43.88462829589844
-36.0,-70.0,22.095457077026367
-35.0,-73.0,26.21302032470703
-35.0,-72.0,33.06352615356445
-35.0,-71.0,42.68034744262695
-35.0,-70.0,30.319204330444336
-35.0,19.0,0.27884379029273987
-35.0,20.0,-0.9285563230514526
-34.0,-79.0,18.684032440185547
-34.0,-72.0,24.65869903564453
-34.0,-71.0,36.48114776611328
-34.0,-70.0,43.77033233642578
-34.0,-54.0,5.562445163726807
-34.0,-53.0,0.4121624827384949
-34.0,18.0,-0.3052555024623871
-34.0,19.0,0.3417647182941437
-34.0,20.0,0.10493496805429459
-34.0,21.0,1.544372797012329
-34.0,22.0,2.6191020011901855
-34.0,23.0,6.64838171005249
-34.0,24.0,7.350584983825684
-34.0,25.0,5.743109226226807
-34.0,26.0,6.546295642852783
-34.0,27.0,7.622288227081299
-33.0,-72.0,18.652803421020508
-33.0,-71.0,33.99372100830078
-33.0,-70.0,36.042964935302734
-33.0,-53.0,0.03521285206079483
-33.0,-52.0,-3.968177556991577
-33.0,18.0,-0.9475775957107544
-33.0,19.0,-0.38210397958755493
-33.0,20.0,-0.5706925988197327
-33.0,21.0,2.3950061798095703
-33.0,22.0,3.094780921936035
-33.0,23.0,4.269250392913818
-33.0,24.0,5.92071533203125
-33.0,25.0,7.759429931640625
-33.0,26.0,11.055201530456543
-33.0,27.0,14.539023399353027
-33.0,28.0,16.61866569519043
-33.0,29.0,15.916629791259766
-32.0,-72.0,16.575233459472656
-32.0,-71.0,29.867273330688477
-32.0,-70.0,26.132753372192383
-32.0,-55.0,-2.9186081886291504
-32.0,-54.0,-3.152047634124756
-32.0,-53.0,-1.3331822156906128
-32.0,-52.0,0.5540985465049744
-32.0,-51.0,-2.91837739944458
-32.0,18.0,1.250268816947937
-32.0,19.0,-0.016030430793762207
-32.0,20.0,1.2129942178726196
-32.0,21.0,3.0992789268493652
-32.0,22.0,4.80096960067749
-32.0,23.0,5.834620952606201
-32.0,24.0,6.790295124053955
-32.0,25.0,7.503146648406982
-32.0,26.0,9.399760246276855
-32.0,27.0,11.83633804321289
-32.0,28.0,16.517276763916016
-32.0,29.0,20.80596160888672
-32.0,30.0,20.3349609375
-31.0,-72.0,13.876684188842773
-31.0,-71.0,27.004125595092773
-31.0,-70.0,26.53142547607422
-31.0,-56.0,0.8658730983734131
-31.0,-55.0,2.300964832305908
-31.0,-54.0,3.8899104595184326
-31.0,-53.0,7.474600791931152
-31.0,-52.0,10.053352355957031
-31.0,-51.0,12.176643371582031
-31.0,-50.0,4.657574653625488
-31.0,17.0,1.230162262916565
-31.0,18.0,0.950197160243988
-31.0,19.0,1.3624186515808105
-31.0,20.0,2.9621756076812744
-31.0,21.0,4.349240779876709
-31.0,22.0,5.3686747550964355
-31.0,23.0,6.094416618347168
-31.0,24.0,6.695066452026367
-31.0,25.0,7.723447799682617
-31.0,26.0,9.74381160736084
-31.0,27.0,11.821014404296875
-31.0,28.0,14.11520767211914
-31.0,29.0,16.199857711791992
-31.0,30.0,16.386781692504883
-31.0,31.0,17.2450008392334
-30.0,-72.0,11.72411060333252
-30.0,-71.0,20.01522445678711
-30.0,-70.0,26.645153045654297
-30.0,-58.0,1.2270934581756592
-30.0,-57.0,2.51889967918396
-30.0,-56.0,6.107661247253418
-30.0,-55.0,13.313194274902344
