lat,lon,value
-56.0,-68.0,-13.993858337402344
-56.0,-67.0,-12.595810890197754
-55.0,-72.0,-20.599172592163086
-55.0,-71.0,-20.845129013061523
-55.0,-70.0,-19.693416595458984
-55.0,-69.0,-13.0305757522583
-55.0,-68.0,-8.923347473144531
-55.0,-67.0,-7.472167491912842
-54.0,-74.0,-19.965768814086914
-54.0,-73.0,-18.653703689575195
-54.0,-72.0,-21.11729621887207
-54.0,-71.0,-19.346315383911133
-54.0,-70.0,-16.024003982543945
-54.0,-69.0,-12.38434886932373
-53.0,-74.0,-20.606407165527344
-53.0,-73.0,-22.52993392944336
-53.0,-72.0,-16.758405685424805
-53.0,-71.0,-10.221208572387695
-53.0,-70.0,-7.760393142700195
-53.0,-69.0,-6.167414665222168
-52.0,-75.0,-19.49505615234375
-52.0,-74.0,-24.964963912963867
-52.0,-73.0,-20.684865951538086
-52.0,-72.0,-13.156265258789062
-52.0,-71.0,-8.164923667907715
-52.0,-70.0,-5.846579074859619
-52.0,-69.0,-4.032124996185303
-52.0,-68.0,-3.4371023178100586
-51.0,-75.0,-28.393964767456055
-51.0,-74.0,-36.14228820800781
-51.0,-73.0,-21.795774459838867
-51.0,-72.0,-10.085565567016602
-50.0,-75.0,-30.424100875854492
-50.0,-74.0,-48.336387634277344
-50.0,-73.0,-23.046480178833008
-49.0,-76.0,-21.647789001464844
-49.0,-75.0,-31.78253173828125
-49.0,-74.0,-43.771156311035156
-49.0,-73.0,-27.493488311767578
-48.0,-76.0,-17.602256774902344
-48.0,-75.0,-23.15528678894043
-48.0,-74.0,-32.37431335449219
-48.0,-73.0,-22.70755386352539
-48.0,-72.0,-5.818105220794678
-47.0,-76.0,-11.714652061462402
-47.0,-75.0,-17.13230323791504
-47.0,-74.0,-27.563352584838867
-47.0,-73.0,-18.632116317749023
-47.0,-72.0,-5.051629543304443
-46.0,-75.0,-15.742325782775879
-46.0,-74.0,-19.249753952026367
-46.0,-73.0,-18.69609832763672
-46.0,-72.0,-4.4825263023376465
-45.0,-75.0,-12.46314811706543
-45.0,-74.0,-18.709238052368164
-45.0,-73.0,-20.245946884155273
-45.0,-72.0,-6.795498371124268
-45.0,-71.0,4.730260848999023
-44.0,-75.0,-9.355464935302734
-44.0,-74.0,-15.161733627319336
-44.0,-73.0,-20.121734619140625
-44.0,-72.0,-9.656929969787598
-44.0,-71.0,4.423958778381348
-43.0,-74.0,-10.927051544189453
-43.0,-73.0,-13.382308006286621
-43.0,-72.0,-7.764018535614014
-42.0,-74.0,-8.523451805114746
-42.0,-73.0,-7.868716716766357
-42.0,-72.0,-4.540290832519531
-41.0,-74.0,-5.376691818237305
-41.0,-73.0,-3.2900586128234863
-41.0,-72.0,-3.5710906982421875
-40.0,-74.0,-1.457645058631897
-40.0,-73.0,-2.792194366455078
-40.0,-72.0,-2.6176860332489014
-39.0,-74.0,-0.7754638195037842
-39.0,-73.0,-1.6903014183044434
-39.0,-72.0,-0.13774298131465912
-39.0,-71.0,3.988251209259033
-38.0,-74.0,0.3754960298538208
-38.0,-73.0,-1.4537155628204346
-38.0,-72.0,1.139220952987671
-38.0,-71.0,3.6417484283447266
-37.0,-74.0,0.9544938206672668
-37.0,-73.0,0.19920843839645386
-37.0,-72.0,0.8664723634719849
-37.0,-71.0,1.5355724096298218
-36.0,-73.0,1.3293051719665527
-36.0,-72.0,2.076083183288574
-36.0,-71.0,3.3826112747192383
-36.0,-70.0,2.4907681941986084
-35.0,-73.0,1.4908372163772583
-35.0,-72.0,2.0465304851531982
-35.0,-71.0,2.598618268966675
-35.0,-70.0,0.5832484364509583
-35.0,19.0,-0.6398591995239258
-35.0,20.0,-0.5279128551483154
-34.0,-79.0,1.7841986417770386
-34.0,-72.0,1.4846113920211792
-34.0,-71.0,1.9013755321502686
-34.0,-70.0,2.116170644760132
-34.0,-54.0,43.18863296508789
-34.0,-53.0,36.40956497192383
-34.0,18.0,-0.3389889895915985
-34.0,19.0,-1.1093552112579346
-34.0,20.0,-4.25942325592041
-34.0,21.0,-6.296641826629639
-34.0,22.0,-6.968864917755127
-34.0,23.0,-6.616732120513916
-34.0,24.0,-6.014093399047852
-34.0,25.0,-6.071654796600342
-34.0,26.0,-6.367453098297119
-34.0,27.0,-7.8873114585876465
-33.0,-72.0,0.8155956864356995
-33.0,-71.0,0.4552381932735443
-33.0,-70.0,-2.442622184753418
-33.0,-53.0,37.89943313598633
-33.0,-52.0,37.10813522338867
-33.0,18.0,-0.3324117660522461
-33.0,19.0,-1.2096240520477295
-33.0,20.0,-4.311750888824463
-33.0,21.0,-7.582242488861084
-33.0,22.0,-8.870073318481445
-33.0,23.0,-10.107059478759766
-33.0,24.0,-10.93850326538086
-33.0,25.0,-12.21438980102539
-33.0,26.0,-11.785852432250977
-33.0,27.0,-14.14517879486084
-33.0,28.0,-15.46279239654541
-33.0,29.0,-15.433311462402344
-32.0,-72.0,0.11373509466648102
-32.0,-71.0,-2.8925588130950928
-32.0,-70.0,-11.059067726135254
-32.0,-55.0,49.363304138183594
-32.0,-54.0,47.869781494140625
-32.0,-53.0,46.97341537475586
-32.0,-52.0,48.949989318847656
-32.0,-51.0,42.76854705810547
-32.0,18.0,-0.8543804883956909
-32.0,19.0,-2.221465587615967
-32.0,20.0,-5.018134117126465
-32.0,21.0,-8.244634628295898
-32.0,22.0,-11.072388648986816
-32.0,23.0,-12.673788070678711
-32.0,24.0,-16.32607650756836
-32.0,25.0,-19.61351776123047
-32.0,26.0,-22.483816146850586
-32.0,27.0,-24.621578216552734
-32.0,28.0,-25.178560256958008
-32.0,29.0,-22.67951011657715
-32.0,30.0,-20.60113525390625
-31.0,-72.0,-0.17600901424884796
-31.0,-71.0,-3.484095335006714
-31.0,-70.0,-14.821969985961914
-31.0,-56.0,56.98455810546875
-31.0,-55.0,63.23747634887695
-31.0,-54.0,65.89916229248047
-31.0,-53.0,66.11235809326172
-31.0,-52.0,55.92665481567383
-31.0,-51.0,48.713069915771484
-31.0,-50.0,38.63152313232422
-31.0,17.0,-0.559442400932312
-31.0,18.0,-1.3461014032363892
-31.0,19.0,-2.9831972122192383
-31.0,20.0,-6.045860767364502
-31.0,21.0,-9.287361145019531
-31.0,22.0,-12.672747611999512
-31.0,23.0,-15.564489364624023
-31.0,24.0,-17.318246841430664
-31.0,25.0,-20.823074340820312
-31.0,26.0,-27.166515350341797
-31.0,27.0,-30.765111923217773
-31.0,28.0,-31.360780715942383
-31.0,29.0,-23.423202514648438
-31.0,30.0,-20.39792251586914
-31.0,31.0,-16.550153732299805
-30.0,-72.0,-0.7670745849609375
-30.0,-71.0,-4.115986347198486
-30.0,-70.0,-16.1467342376709
-30.0,-58.0,57.56857681274414
-30.0,-57.0,63.50689697265625
-30.0,-56.0,73.0322036743164
-30.0,-55.0,74.89217376708984
-30.0,-54.0,68.67866516113281
-30.0,-53.0,61.780330657958984
-30.0,-52.0,58.988616943359375
-30.0,-51.0,50.098472595214844
-30.0,-50.0,40.79811477661133
-30.0,17.0,-1.0546693801879883
-30.0,18.0,-2.094128131866455
-30.0,19.0,-4.550301551818848
-30.0,20.0,-7.152768135070801
