lat,lon,value
-56.0,-68.0,-10.7753267288208
-56.0,-67.0,-9.498136520385742
-55.0,-72.0,-26.068256378173828
-55.0,-71.0,-23.243967056274414
-55.0,-70.0,-20.17169761657715
-55.0,-69.0,-12.154763221740723
-55.0,-68.0,-5.561227321624756
-55.0,-67.0,-2.464322328567505
-54.0,-74.0,-34.521888732910156
-54.0,-73.0,-32.47419357299805
-54.0,-72.0,-27.422266006469727
-54.0,-71.0,-21.475072860717773
-54.0,-70.0,-17.06800651550293
-54.0,-69.0,-12.016583442687988
-53.0,-74.0,-40.75893783569336
-53.0,-73.0,-35.532588958740234
-53.0,-72.0,-19.760988235473633
-53.0,-71.0,-8.685420036315918
-53.0,-70.0,-5.477856636047363
-53.0,-69.0,-3.8157646656036377
-52.0,-75.0,-41.66240310668945
-52.0,-74.0,-42.90944290161133
-52.0,-73.0,-25.985200881958008
-52.0,-72.0,-8.069754600524902
-52.0,-71.0,-0.33476972579956055
-52.0,-70.0,1.8086832761764526
-52.0,-69.0,1.738343596458435
-52.0,-68.0,1.549615740776062
-51.0,-75.0,-50.37896728515625
-51.0,-74.0,-55.22687530517578
-51.0,-73.0,-26.179658889770508
-51.0,-72.0,-2.8402373790740967
-50.0,-75.0,-64.7997817993164
-50.0,-74.0,-78.8816909790039
-50.0,-73.0,-27.148170471191406
-49.0,-76.0,-50.81692123413086
-49.0,-75.0,-71.83904266357422
-49.0,-74.0,-81.9461669921875
-49.0,-73.0,-41.14689636230469
-48.0,-76.0,-43.67351531982422
-48.0,-75.0,-62.95587921142578
-48.0,-74.0,-73.8559341430664
-48.0,-73.0,-41.43891906738281
-48.0,-72.0,-8.57663345336914
-47.0,-76.0,-31.803735733032227
-47.0,-75.0,-45.28422927856445
-47.0,-74.0,-69.29200744628906
-47.0,-73.0,-33.13737106323242
-47.0,-72.0,-4.890983581542969
-46.0,-75.0,-36.38867950439453
-46.0,-74.0,-43.6379280090332
-46.0,-73.0,-37.80730438232422
-46.0,-72.0,-5.071573734283447
-45.0,-75.0,-19.53499412536621
-45.0,-74.0,-31.56589698791504
-45.0,-73.0,-34.993980407714844
-45.0,-72.0,-7.908295631408691
-45.0,-71.0,10.191173553466797
-44.0,-75.0,-9.325555801391602
-44.0,-74.0,-19.068151473999023
-44.0,-73.0,-24.03751564025879
-44.0,-72.0,-8.912426948547363
-44.0,-71.0,7.384556770324707
-43.0,-74.0,-9.425463676452637
-43.0,-73.0,-10.098797798156738
-43.0,-72.0,-5.256219387054443
-42.0,-74.0,-1.1681973934173584
-42.0,-73.0,0.47332271933555603
-42.0,-72.0,3.983602285385132
-41.0,-74.0,2.398874521255493
-41.0,-73.0,7.985229015350342
-41.0,-72.0,11.19807243347168
-40.0,-74.0,11.656688690185547
-40.0,-73.0,13.157607078552246
-40.0,-72.0,19.51163101196289
-39.0,-74.0,15.45970344543457
-39.0,-73.0,18.761484146118164
-39.0,-72.0,26.193435668945312
-39.0,-71.0,19.72774887084961
-38.0,-74.0,18.541162490844727
-38.0,-73.0,21.42879867553711
-38.0,-72.0,29.96185874938965
-38.0,-71.0,23.176679611206055
-37.0,-74.0,18.331336975097656
-37.0,-73.0,20.618938446044922
-37.0,-72.0,30.407146453857422
-37.0,-71.0,31.823022842407227
-36.0,-73.0,16.493698120117188
-36.0,-72.0,23.946868896484375
-36.0,-71.0,41.26197814941406
-36.0,-70.0,20.358875274658203
-35.0,-73.0,12.243395805358887
-35.0,-72.0,18.951011657714844
-35.0,-71.0,34.115901947021484
-35.0,-70.0,29.15367889404297
-35.0,19.0,2.025341510772705
-35.0,20.0,1.1200145483016968
-34.0,-79.0,10.461647033691406
-34.0,-72.0,14.162920951843262
-34.0,-71.0,26.005775451660156
-34.0,-70.0,46.331058502197266
-34.0,-54.0,17.74077796936035
-34.0,-53.0,16.327709197998047
-34.0,18.0,1.326934814453125
-34.0,19.0,2.435692071914673
-34.0,20.0,3.818131685256958
-34.0,21.0,7.414316654205322
-34.0,22.0,7.770890235900879
-34.0,23.0,9.425217628479004
-34.0,24.0,8.684272766113281
-34.0,25.0,8.697868347167969
-34.0,26.0,6.530915260314941
-34.0,27.0,4.137578964233398
-33.0,-72.0,11.776154518127441
-33.0,-71.0,24.099550247192383
-33.0,-70.0,34.13175582885742
-33.0,-53.0,21.629262924194336
-33.0,-52.0,22.58370018005371
-33.0,18.0,0.2971465587615967
-33.0,19.0,4.238795280456543
-33.0,20.0,4.335633277893066
-33.0,21.0,8.745662689208984
-33.0,22.0,10.46402645111084
-33.0,23.0,11.903719902038574
-33.0,24.0,13.335086822509766
-33.0,25.0,12.698925018310547
-33.0,26.0,13.989731788635254
-33.0,27.0,14.02286148071289
-33.0,28.0,7.432967185974121
-33.0,29.0,-1.6732735633850098
-32.0,-72.0,9.636292457580566
-32.0,-71.0,18.893177032470703
-32.0,-70.0,24.275279998779297
-32.0,-55.0,16.09568214416504
-32.0,-54.0,19.114036560058594
-32.0,-53.0,21.170385360717773
-32.0,-52.0,22.258888244628906
-32.0,-51.0,21.90751838684082
-32.0,18.0,1.9482760429382324
-32.0,19.0,3.092977523803711
-32.0,20.0,5.974787712097168
-32.0,21.0,10.07359790802002
-32.0,22.0,13.17924976348877
-32.0,23.0,15.123210906982422
-32.0,24.0,17.76292610168457
-32.0,25.0,18.070051193237305
-32.0,26.0,15.936261177062988
-32.0,27.0,14.39434814453125
-32.0,28.0,10.410526275634766
-32.0,29.0,4.063572406768799
-32.0,30.0,-7.319268226623535
-31.0,-72.0,6.887765884399414
-31.0,-71.0,14.966537475585938
-31.0,-70.0,21.337078094482422
-31.0,-56.0,14.539052963256836
-31.0,-55.0,22.69896697998047
-31.0,-54.0,25.489643096923828
-31.0,-53.0,29.29429054260254
-31.0,-52.0,27.63697624206543
-31.0,-51.0,28.399078369140625
-31.0,-50.0,22.545562744140625
-31.0,17.0,2.094910144805908
-31.0,18.0,2.474412441253662
-31.0,19.0,3.5924577713012695
-31.0,20.0,7.262270927429199
-31.0,21.0,9.312542915344238
-31.0,22.0,11.462409019470215
-31.0,23.0,13.5464448928833
-31.0,24.0,15.373196601867676
-31.0,25.0,15.408197402954102
-31.0,26.0,14.377266883850098
-31.0,27.0,15.632444381713867
-31.0,28.0,13.398716926574707
-31.0,29.0,9.739959716796875
-31.0,30.0,2.088775396347046
-31.0,31.0,-8.959312438964844
-30.0,-72.0,4.881106376647949
-30.0,-71.0,10.208992958068848
-30.0,-70.0,17.557758331298828
-30.0,-58.0,22.299402236938477
