lat,lon,value
-13.0,-59.0,3.615678071975708
-13.0,-58.0,2.6278998851776123
-13.0,-57.0,3.3820223808288574
-13.0,-56.0,2.005521059036255
-13.0,-55.0,1.6312034130096436
-13.0,-54.0,1.5566644668579102
-13.0,-53.0,1.6781818866729736
-13.0,-52.0,1.672396183013916
-13.0,-51.0,2.1367831230163574
-13.0,-50.0,1.2578847408294678
-13.0,-49.0,1.0064382553100586
-13.0,-48.0,0.7925665378570557
-13.0,-47.0,0.818131148815155
-13.0,-46.0,1.181138515472412
-13.0,-45.0,1.0390573740005493
-13.0,-44.0,0.5455548167228699
-13.0,-43.0,-0.5452376008033752
-13.0,-42.0,-3.2555112838745117
-13.0,-41.0,-4.215235710144043
-13.0,-40.0,-5.35249662399292
-13.0,-39.0,-5.7239670753479
-13.0,-38.0,-9.721858978271484
-12.0,-77.0,-0.15922434628009796
-12.0,-76.0,0.6128097176551819
-12.0,-75.0,14.790575981140137
-12.0,-74.0,9.334650993347168
-12.0,-73.0,13.412508010864258
-12.0,-72.0,-0.5910179018974304
-12.0,-71.0,3.554215908050537
-12.0,-70.0,8.679895401000977
-12.0,-69.0,10.840897560119629
-12.0,-65.0,7.293015956878662
-12.0,-64.0,8.110326766967773
-12.0,-63.0,6.0024285316467285
-12.0,-62.0,4.53947639465332
-12.0,-61.0,2.3499813079833984
-12.0,-60.0,2.7268009185791016
-12.0,-59.0,4.111068248748779
-12.0,-58.0,2.7159006595611572
-12.0,-57.0,3.5682785511016846
-12.0,-56.0,2.060288667678833
-12.0,-55.0,1.0458310842514038
-12.0,-54.0,1.5450934171676636
-12.0,-53.0,1.5218654870986938
-12.0,-52.0,1.9549155235290527
-12.0,-51.0,1.7903847694396973
-12.0,-50.0,1.5854002237319946
-12.0,-49.0,1.2727110385894775
-12.0,-48.0,1.4671074151992798
-12.0,-47.0,1.4424076080322266
-12.0,-46.0,1.4189283847808838
-12.0,-45.0,1.4160655736923218
-12.0,-44.0,1.1325610876083374
-12.0,-43.0,0.4261684715747833
-12.0,-42.0,-1.6880772113800049
-12.0,-41.0,-2.0423455238342285
-12.0,-40.0,0.6382535099983215
-12.0,-39.0,-5.917812347412109
-12.0,-38.0,-12.088726043701172
-12.0,-37.0,-9.334620475769043
-11.0,-78.0,-1.3829673528671265
-11.0,-77.0,-1.4246302843093872
-11.0,-76.0,10.086126327514648
-11.0,-75.0,1.472664713859558
-11.0,-74.0,7.747409820556641
-11.0,-73.0,8.873669624328613
-11.0,-72.0,4.687873363494873
-11.0,-71.0,14.637089729309082
-11.0,-70.0,8.122421264648438
-11.0,-69.0,11.177751541137695
-11.0,-68.0,10.538419723510742
-11.0,-65.0,12.03113079071045
-11.0,-64.0,9.645779609680176
-11.0,-63.0,8.214085578918457
-11.0,-62.0,5.352753639221191
-11.0,-61.0,2.9436779022216797
-11.0,-60.0,4.503947734832764
-11.0,-59.0,3.418280601501465
-11.0,-58.0,2.6280100345611572
-11.0,-57.0,2.457698106765747
-11.0,-56.0,1.2304296493530273
-11.0,-55.0,0.9056565165519714
-11.0,-54.0,1.9321719408035278
-11.0,-53.0,0.9634612798690796
-11.0,-52.0,2.25449800491333
-11.0,-51.0,2.3393023014068604
-11.0,-50.0,2.139779567718506
-11.0,-49.0,1.7229321002960205
-11.0,-48.0,1.4821044206619263
-11.0,-47.0,1.511260986328125
-11.0,-46.0,1.8078019618988037
-11.0,-45.0,1.8688701391220093
-11.0,-44.0,1.8034740686416626
-11.0,-43.0,1.193382740020752
-11.0,-42.0,0.3531692624092102
-11.0,-41.0,-2.1714890003204346
-11.0,-40.0,0.228009894490242
-11.0,-39.0,-0.09739954769611359
-11.0,-38.0,-8.789152145385742
-11.0,-37.0,-10.794331550598145
-11.0,-36.0,-15.221820831298828
-11.0,122.0,-18.350099563598633
-11.0,123.0,-15.36558723449707
-10.0,-78.0,-4.345285415649414
-10.0,-77.0,3.1710450649261475
-10.0,-76.0,12.197425842285156
-10.0,-75.0,8.349028587341309
-10.0,-74.0,9.492807388305664
-10.0,-73.0,11.733756065368652
-10.0,-72.0,9.269451141357422
-10.0,-71.0,8.279050827026367
-10.0,-70.0,7.558957576751709
-10.0,-69.0,11.188081741333008
-10.0,-68.0,10.256148338317871
-10.0,-67.0,9.348782539367676
-10.0,-66.0,11.018296241760254
-10.0,-65.0,11.125325202941895
-10.0,-64.0,6.066523551940918
-10.0,-63.0,5.297519207000732
-10.0,-62.0,8.983274459838867
-10.0,-61.0,9.828167915344238
-10.0,-60.0,9.592825889587402
-10.0,-59.0,5.630942344665527
