country,quarter,year,raw_impact_score,model_surprise_score
NZL,2020-12-31,2020,0.6464501096491228,0.9306192660550459
ALB,2008-03-31,2008,0.6566126437960683,0.7076923076923077
ALB,2008-06-30,2008,0.6566126437960683,0.7076923076923077
ALB,2008-09-30,2008,0.6566126437960683,0.7076923076923077
ALB,2008-12-31,2008,0.6566126437960683,0.7076923076923077
ALB,2009-03-31,2009,0.6105132507707322,0.7995192307692308
ALB,2009-06-30,2009,0.6105132507707322,0.7995192307692308
ALB,2009-09-30,2009,0.6105132507707322,0.7995192307692308
ALB,2009-12-31,2009,0.6105132507707322,0.7995192307692308
ALB,2010-03-31,2010,0.6361989389957194,0.8389423076923077
ALB,2010-06-30,2010,0.6361989389957194,0.8389423076923077
ALB,2010-09-30,2010,0.6361989389957194,0.8389423076923077
ALB,2010-12-31,2010,0.6361989389957194,0.8389423076923077
ALB,2020-03-31,2020,0.6576921250859449,0.48173076923076924
ALB,2020-06-30,2020,0.6576921250859449,0.48173076923076924
ALB,2020-09-30,2020,0.6576921250859449,0.48173076923076924
ALB,2020-12-31,2020,0.6576921250859449,0.48173076923076924
ALB,2021-03-31,2021,0.6328559576485462,0.37067307692307694
ALB,2021-06-30,2021,0.6328559576485462,0.37067307692307694
ALB,2021-09-30,2021,0.6328559576485462,0.37067307692307694
ALB,2021-12-31,2021,0.6328559576485462,0.37067307692307694
DZA,2008-03-31,2008,0.62637401506247,0.7410102739726028
DZA,2008-06-30,2008,0.62637401506247,0.7410102739726028
DZA,2008-09-30,2008,0.62637401506247,0.7410102739726028
DZA,2008-12-31,2008,0.62637401506247,0.7410102739726028
DZA,2009-03-31,2009,0.5064590611531932,0.677654109589041
DZA,2009-06-30,2009,0.5064590611531932,0.677654109589041
DZA,2009-09-30,2009,0.5064590611531932,0.677654109589041
DZA,2009-12-31,2009,0.5064590611531932,0.677654109589041
ARG,2021-03-31,2021,0.6367281102909714,0.58125
ARG,2021-06-30,2021,0.6367281102909714,0.58125
ARG,2021-09-30,2021,0.6367281102909714,0.58125
ARG,2021-12-31,2021,0.6367281102909714,0.58125
ARG,2022-03-31,2022,0.7389491736200257,0.5950000000000001
ARG,2022-06-30,2022,0.7389491736200257,0.5950000000000001
ARG,2022-09-30,2022,0.7389491736200257,0.5950000000000001
ARG,2022-12-31,2022,0.7389491736200257,0.5950000000000001
AUT,2008-03-31,2008,0.6995614035087719,0.5619266055045872
AUT,2008-06-30,2008,0.6995614035087719,0.5619266055045872
AUT,2008-09-30,2008,0.6995614035087719,0.5619266055045872
AUT,2008-12-31,2008,0.6995614035087719,0.5619266055045872
AUT,2009-03-31,2009,0.65234375,0.45269495412844035
AUT,2009-06-30,2009,0.65234375,0.45269495412844035
AUT,2009-09-30,2009,0.65234375,0.45269495412844035
AUT,2009-12-31,2009,0.65234375,0.45269495412844035
BEL,2008-03-31,2008,0.7156873006379585,0.6404761904761904
BEL,2008-06-30,2008,0.7156873006379585,0.6404761904761904
BEL,2008-09-30,2008,0.7156873006379585,0.6404761904761904
BEL,2008-12-31,2008,0.7156873006379585,0.6404761904761904
BEL,2009-03-31,2009,0.6486430921052632,0.544345238095238
BEL,2009-06-30,2009,0.6486430921052632,0.544345238095238
BEL,2009-09-30,2009,0.6486430921052632,0.544345238095238
BEL,2009-12-31,2009,0.6486430921052632,0.544345238095238
BEL,2020-03-31,2020,0.5865193879585326,0.7238095238095239
BEL,2020-06-30,2020,0.5865193879585326,0.7238095238095239
BEL,2020-09-30,2020,0.5865193879585326,0.7238095238095239
BEL,2020-12-31,2020,0.5865193879585326,0.7238095238095239
BOL,2007-03-31,2007,0.671086540741146,0.6301369863013699
BOL,2007-06-30,2007,0.671086540741146,0.6301369863013699
BOL,2007-09-30,2007,0.671086540741146,0.6301369863013699
BOL,2007-12-31,2007,0.671086540741146,0.6301369863013699
BIH,2007-03-31,2007,0.6074120087355079,0.8030821917808219
BIH,2007-06-30,2007,0.6074120087355079,0.8030821917808219
BIH,2007-09-30,2007,0.6074120087355079,0.8030821917808219
BIH,2007-12-31,2007,0.6074120087355079,0.8030821917808219
BIH,2008-03-31,2008,0.6497492878557846,0.7581335616438356
BIH,2008-06-30,2008,0.6497492878557846,0.7581335616438356
BIH,2008-09-30,2008,0.6497492878557846,0.7581335616438356
BIH,2008-12-31,2008,0.6497492878557846,0.7581335616438356
BIH,2009-03-31,2009,0.5788226353553245,0.680222602739726
BIH,2009-06-30,2009,0.5788226353553245,0.680222602739726
BIH,2009-09-30,2009,0.5788226353553245,0.680222602739726
BIH,2009-12-31,2009,0.5788226353553245,0.680222602739726
BIH,2012-03-31,2012,0.42514609499601275,0.6352739726027397
BIH,2012-06-30,2012,0.42514609499601275,0.6352739726027397
BIH,2012-09-30,2012,0.42514609499601275,0.6352739726027397
BIH,2012-12-31,2012,0.42514609499601275,0.6352739726027397
BGR,2006-03-31,2006,0.4244106359649123,0.7600344036697249
BGR,2006-06-30,2006,0.4244106359649123,0.7600344036697249
BGR,2006-09-30,2006,0.4244106359649123,0.7600344036697249
BGR,2006-12-31,2006,0.4244106359649123,0.7600344036697249
BGR,2007-03-31,2007,0.5506441885964912,0.779243119266055
BGR,2007-06-30,2007,0.5506441885964912,0.779243119266055
BGR,2007-09-30,2007,0.5506441885964912,0.779243119266055
BGR,2007-12-31,2007,0.5506441885964912,0.779243119266055
BGR,2008-03-31,2008,0.6435718201754386,0.8170871559633027
BGR,2008-06-30,2008,0.6435718201754386,0.8170871559633027
BGR,2008-09-30,2008,0.6435718201754386,0.8170871559633027
BGR,2008-12-31,2008,0.6435718201754386,0.8170871559633027
BGR,2009-03-31,2009,0.5913514254385965,0.8672591743119267
BGR,2009-06-30,2009,0.5913514254385965,0.8672591743119267
BGR,2009-09-30,2009,0.5913514254385965,0.8672591743119267
BGR,2009-12-31,2009,0.5913514254385965,0.8672591743119267
BGR,2010-03-31,2010,0.5712719298245614,0.8655389908256881
BGR,2010-06-30,2010,0.5712719298245614,0.8655389908256881
BGR,2010-09-30,2010,0.5712719298245614,0.8655389908256881
BGR,2010-12-31,2010,0.5712719298245614,0.8655389908256881
CPV,2010-03-31,2010,0.6095257780145551,0.8168269230769231
CPV,2010-06-30,2010,0.6095257780145551,0.8168269230769231
CPV,2010-09-30,2010,0.6095257780145551,0.8168269230769231
CPV,2010-12-31,2010,0.6095257780145551,0.8168269230769231
CRI,1998-03-31,1998,0.5094572368421053,0.8979357798165137
CRI,1998-06-30,1998,0.5094572368421053,0.8979357798165137
CRI,1998-09-30,1998,0.5094572368421053,0.8979357798165137
CRI,1998-12-31,1998,0.5094572368421053,0.8979357798165137
CRI,1999-03-31,1999,0.48739035087719296,0.877006880733945
CRI,1999-06-30,1999,0.48739035087719296,0.877006880733945
CRI,1999-09-30,1999,0.48739035087719296,0.877006880733945
CRI,1999-12-31,1999,0.48739035087719296,0.877006880733945
CRI,2021-03-31,2021,0.7017543859649122,0.832855504587156
CRI,2021-06-30,2021,0.7017543859649122,0.832855504587156
CRI,2021-09-30,2021,0.7017543859649122,0.832855504587156
CRI,2021-12-31,2021,0.7017543859649122,0.832855504587156
CYP,2020-03-31,2020,0.6026156350698174,0.7657930107526882
CYP,2020-06-30,2020,0.6026156350698174,0.7657930107526882
CYP,2020-09-30,2020,0.6026156350698174,0.7657930107526882
CYP,2020-12-31,2020,0.6026156350698174,0.7657930107526882
DOM,2005-03-31,2005,0.6323727704097286,0.6855670103092784
DOM,2005-06-30,2005,0.6323727704097286,0.6855670103092784
DOM,2005-09-30,2005,0.6323727704097286,0.6855670103092784
DOM,2005-12-31,2005,0.6323727704097286,0.6855670103092784
ECU,2008-03-31,2008,0.6300652072659525,0.667717889908257
ECU,2008-06-30,2008,0.6300652072659525,0.667717889908257
ECU,2008-09-30,2008,0.6300652072659525,0.667717889908257
ECU,2008-12-31,2008,0.6300652072659525,0.667717889908257
SLV,2010-03-31,2010,0.4767230013192901,0.6162280701754386
SLV,2010-06-30,2010,0.4767230013192901,0.6162280701754386
SLV,2010-09-30,2010,0.4767230013192901,0.6162280701754386
SLV,2010-12-31,2010,0.4767230013192901,0.6162280701754386
FIN,2020-03-31,2020,0.65234375,0.7471330275229359
FIN,2020-06-30,2020,0.65234375,0.7471330275229359
FIN,2020-09-30,2020,0.65234375,0.7471330275229359
FIN,2020-12-31,2020,0.65234375,0.7471330275229359
FRA,2008-03-31,2008,0.6851014254385965,0.682052752293578
FRA,2008-06-30,2008,0.6851014254385965,0.682052752293578
FRA,2008-09-30,2008,0.6851014254385965,0.682052752293578
FRA,2008-12-31,2008,0.6851014254385965,0.682052752293578
FRA,2009-03-31,2009,0.6165707236842105,0.5172018348623854
FRA,2009-06-30,2009,0.6165707236842105,0.5172018348623854
FRA,2009-09-30,2009,0.6165707236842105,0.5172018348623854
FRA,2009-12-31,2009,0.6165707236842105,0.5172018348623854
FRA,2020-03-31,2020,0.6943530701754386,0.7970183486238532
FRA,2020-06-30,2020,0.6943530701754386,0.7970183486238532
FRA,2020-09-30,2020,0.6943530701754386,0.7970183486238532
FRA,2020-12-31,2020,0.6943530701754386,0.7970183486238532
GEO,2008-03-31,2008,0.6149542275159052,0.8548801369863014
GEO,2008-06-30,2008,0.6149542275159052,0.8548801369863014
GEO,2008-09-30,2008,0.6149542275159052,0.8548801369863014
GEO,2008-12-31,2008,0.6149542275159052,0.8548801369863014
GEO,2009-03-31,2009,0.6286590499686717,0.7701198630136986
GEO,2009-06-30,2009,0.6286590499686717,0.7701198630136986
GEO,2009-09-30,2009,0.6286590499686717,0.7701198630136986
GEO,2009-12-31,2009,0.6286590499686717,0.7701198630136986
GEO,2020-03-31,2020,0.5724097465719588,0.6134417808219178
GEO,2020-06-30,2020,0.5724097465719588,0.6134417808219178
GEO,2020-09-30,2020,0.5724097465719588,0.6134417808219178
GEO,2020-12-31,2020,0.5724097465719588,0.6134417808219178
GHA,2014-03-31,2014,0.48932147102569507,0.6906249999999999
GHA,2014-06-30,2014,0.48932147102569507,0.6906249999999999
GHA,2014-09-30,2014,0.48932147102569507,0.6906249999999999
GHA,2014-12-31,2014,0.48932147102569507,0.6906249999999999
GHA,2015-03-31,2015,0.479372899245778,0.64765625
GHA,2015-06-30,2015,0.479372899245778,0.64765625
GHA,2015-09-30,2015,0.479372899245778,0.64765625
GHA,2015-12-31,2015,0.479372899245778,0.64765625
GHA,2021-03-31,2021,0.5683679299006863,0.49453125
GHA,2021-06-30,2021,0.5683679299006863,0.49453125
GHA,2021-09-30,2021,0.5683679299006863,0.49453125
GHA,2021-12-31,2021,0.5683679299006863,0.49453125
GHA,2022-03-31,2022,0.659347606018551,0.6960937500000001
GHA,2022-06-30,2022,0.659347606018551,0.6960937500000001
GHA,2022-09-30,2022,0.659347606018551,0.6960937500000001
GHA,2022-12-31,2022,0.659347606018551,0.6960937500000001
GHA,2023-03-31,2023,0.6147008145363408,0.5758630952380952
GHA,2023-06-30,2023,0.6147008145363408,0.5758630952380952
GHA,2023-09-30,2023,0.6147008145363408,0.5758630952380952
GHA,2023-12-31,2023,0.6147008145363408,0.5758630952380952
GHA,2024-03-31,2024,0.618146533631215,0.4388888888888889
GHA,2024-06-30,2024,0.618146533631215,0.4388888888888889
GHA,2024-09-30,2024,0.618146533631215,0.4388888888888889
GHA,2024-12-31,2024,0.618146533631215,0.4388888888888889
GRC,2008-03-31,2008,0.6881853070175439,0.8446100917431193
GRC,2008-06-30,2008,0.6881853070175439,0.8446100917431193
GRC,2008-09-30,2008,0.6881853070175439,0.8446100917431193
GRC,2008-12-31,2008,0.6881853070175439,0.8446100917431193
GRC,2009-03-31,2009,0.6867461622807017,0.880447247706422
GRC,2009-06-30,2009,0.6867461622807017,0.880447247706422
GRC,2009-09-30,2009,0.6867461622807017,0.880447247706422
GRC,2009-12-31,2009,0.6867461622807017,0.880447247706422
GTM,2021-03-31,2021,0.4970345535312641,0.6120426829268293
GTM,2021-06-30,2021,0.4970345535312641,0.6120426829268293
GTM,2021-09-30,2021,0.4970345535312641,0.6120426829268293
GTM,2021-12-31,2021,0.4970345535312641,0.6120426829268293
HND,2019-03-31,2019,0.6810179638526599,0.9512768817204301
HND,2019-06-30,2019,0.6810179638526599,0.9512768817204301
HND,2019-09-30,2019,0.6810179638526599,0.9512768817204301
HND,2019-12-31,2019,0.6810179638526599,0.9512768817204301
HUN,2008-03-31,2008,0.6450794956140351,0.8242545871559633
HUN,2008-06-30,2008,0.6450794956140351,0.8242545871559633
HUN,2008-09-30,2008,0.6450794956140351,0.8242545871559633
HUN,2008-12-31,2008,0.6450794956140351,0.8242545871559633
HUN,2009-03-31,2009,0.5999177631578947,0.7422591743119267
HUN,2009-06-30,2009,0.5999177631578947,0.7422591743119267
HUN,2009-09-30,2009,0.5999177631578947,0.7422591743119267
HUN,2009-12-31,2009,0.5999177631578947,0.7422591743119267
ISL,2008-03-31,2008,0.7889939692982456,0.7471330275229358
ISL,2008-06-30,2008,0.7889939692982456,0.7471330275229358
ISL,2008-09-30,2008,0.7889939692982456,0.7471330275229358
ISL,2008-12-31,2008,0.7889939692982456,0.7471330275229358
ISR,2008-03-31,2008,0.5711348684210527,0.6126720183486238
ISR,2008-06-30,2008,0.5711348684210527,0.6126720183486238
ISR,2008-09-30,2008,0.5711348684210527,0.6126720183486238
ISR,2008-12-31,2008,0.5711348684210527,0.6126720183486238
JAM,2003-03-31,2003,0.5468058766002845,0.6006578947368421
JAM,2003-06-30,2003,0.5468058766002845,0.6006578947368421
JAM,2003-09-30,2003,0.5468058766002845,0.6006578947368421
JAM,2003-12-31,2003,0.5468058766002845,0.6006578947368421
JAM,2008-03-31,2008,0.7463006015884306,0.55625
JAM,2008-06-30,2008,0.7463006015884306,0.55625
JAM,2008-09-30,2008,0.7463006015884306,0.55625
JAM,2008-12-31,2008,0.7463006015884306,0.55625
JPN,1998-03-31,1998,0.5541392543859649,0.8322821100917431
JPN,1998-06-30,1998,0.5541392543859649,0.8322821100917431
JPN,1998-09-30,1998,0.5541392543859649,0.8322821100917431
JPN,1998-12-31,1998,0.5541392543859649,0.8322821100917431
JPN,2008-03-31,2008,0.7079221491228069,0.7362385321100917
JPN,2008-06-30,2008,0.7079221491228069,0.7362385321100917
JPN,2008-09-30,2008,0.7079221491228069,0.7362385321100917
JPN,2008-12-31,2008,0.7079221491228069,0.7362385321100917
JPN,2009-03-31,2009,0.640625,0.7522935779816514
JPN,2009-06-30,2009,0.640625,0.7522935779816514
JPN,2009-09-30,2009,0.640625,0.7522935779816514
JPN,2009-12-31,2009,0.640625,0.7522935779816514
JPN,2020-03-31,2020,0.6183525219298246,0.8213876146788991
JPN,2020-06-30,2020,0.6183525219298246,0.8213876146788991
JPN,2020-09-30,2020,0.6183525219298246,0.8213876146788991
JPN,2020-12-31,2020,0.6183525219298246,0.8213876146788991
JOR,2007-03-31,2007,0.7655967713876157,0.7026515151515151
JOR,2007-06-30,2007,0.7655967713876157,0.7026515151515151
JOR,2007-09-30,2007,0.7655967713876157,0.7026515151515151
JOR,2007-12-31,2007,0.7655967713876157,0.7026515151515151
JOR,2008-03-31,2008,0.7686116420697013,0.8091856060606061
JOR,2008-06-30,2008,0.7686116420697013,0.8091856060606061
JOR,2008-09-30,2008,0.7686116420697013,0.8091856060606061
JOR,2008-12-31,2008,0.7686116420697013,0.8091856060606061
JOR,2009-03-31,2009,0.5999921590998893,0.7949810606060606
JOR,2009-06-30,2009,0.5999921590998893,0.7949810606060606
JOR,2009-09-30,2009,0.5999921590998893,0.7949810606060606
JOR,2009-12-31,2009,0.5999921590998893,0.7949810606060606
JOR,2010-03-31,2010,0.4676986814116748,0.7883522727272727
JOR,2010-06-30,2010,0.4676986814116748,0.7883522727272727
JOR,2010-09-30,2010,0.4676986814116748,0.7883522727272727
JOR,2010-12-31,2010,0.4676986814116748,0.7883522727272727
KEN,2012-03-31,2012,0.5582765872779745,0.8471590909090909
KEN,2012-06-30,2012,0.5582765872779745,0.8471590909090909
KEN,2012-09-30,2012,0.5582765872779745,0.8471590909090909
KEN,2012-12-31,2012,0.5582765872779745,0.8471590909090909
KEN,2023-03-31,2023,0.5643500835953177,0.549069264069264
KEN,2023-06-30,2023,0.5643500835953177,0.549069264069264
KEN,2023-09-30,2023,0.5643500835953177,0.549069264069264
KEN,2023-12-31,2023,0.5643500835953177,0.549069264069264
LUX,2008-03-31,2008,0.6613561602870813,0.6943452380952381
LUX,2008-06-30,2008,0.6613561602870813,0.6943452380952381
LUX,2008-09-30,2008,0.6613561602870813,0.6943452380952381
LUX,2008-12-31,2008,0.6613561602870813,0.6943452380952381
LUX,2009-03-31,2009,0.6077078349282297,0.8220238095238095
LUX,2009-06-30,2009,0.6077078349282297,0.8220238095238095
LUX,2009-09-30,2009,0.6077078349282297,0.8220238095238095
LUX,2009-12-31,2009,0.6077078349282297,0.8220238095238095
MYS,2016-03-31,2016,0.5229039978107471,0.6458333333333334
MYS,2016-06-30,2016,0.5229039978107471,0.6458333333333334
MYS,2016-09-30,2016,0.5229039978107471,0.6458333333333334
MYS,2016-12-31,2016,0.5229039978107471,0.6458333333333334
MYS,2019-03-31,2019,0.5588038875089509,0.578125
MYS,2019-06-30,2019,0.5588038875089509,0.578125
MYS,2019-09-30,2019,0.5588038875089509,0.578125
MYS,2019-12-31,2019,0.5588038875089509,0.578125
MYS,2020-03-31,2020,0.6908058196551647,0.590625
MYS,2020-06-30,2020,0.6908058196551647,0.590625
MYS,2020-09-30,2020,0.6908058196551647,0.590625
MYS,2020-12-31,2020,0.6908058196551647,0.590625
MYS,2021-03-31,2021,0.6802413399570354,0.45937500000000003
MYS,2021-06-30,2021,0.6802413399570354,0.45937500000000003
MYS,2021-09-30,2021,0.6802413399570354,0.45937500000000003
MYS,2021-12-31,2021,0.6802413399570354,0.45937500000000003
MDV,2010-03-31,2010,0.5119395711500975,0.6431962025316456
MDV,2010-06-30,2010,0.5119395711500975,0.6431962025316456
MDV,2010-09-30,2010,0.5119395711500975,0.6431962025316456
MDV,2010-12-31,2010,0.5119395711500975,0.6431962025316456
MLT,2008-03-31,2008,0.6214416751012146,0.4901541095890411
MLT,2008-06-30,2008,0.6214416751012146,0.4901541095890411
MLT,2008-09-30,2008,0.6214416751012146,0.4901541095890411
MLT,2008-12-31,2008,0.6214416751012146,0.4901541095890411
MUS,2006-03-31,2006,0.645624877866076,0.7444078947368421
MUS,2006-06-30,2006,0.645624877866076,0.7444078947368421
MUS,2006-09-30,2006,0.645624877866076,0.7444078947368421
MUS,2006-12-31,2006,0.645624877866076,0.7444078947368421
MUS,2020-03-31,2020,0.631681200603613,0.7088815789473684
