quarter,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country
1992-04-01,,,0.44738043817875717,,KWT
1992-07-01,,,-0.06741837969251874,,KWT
1992-10-01,,,4.116860299840175,,KWT
1993-01-01,,,5.452996145443745,,KWT
1993-04-01,,,2.847679402776926,,KWT
1993-07-01,,,3.2977790758939918,,KWT
1993-10-01,,,0.21614596155137278,,KWT
1994-01-01,,,-3.163406419983439,,KWT
1994-04-01,,,-1.1977278140596348,,KWT
1994-07-01,,,-1.1458659179167108,,KWT
1994-10-01,,,-1.0393755251905668,,KWT
1995-01-01,,,0.004612457780295287,,KWT
1995-04-01,,,-0.5602585161648244,,KWT
1995-07-01,,,1.2293318994337277,,KWT
1995-10-01,,,1.4582937132781915,,KWT
1996-01-01,,,0.4464346315403045,,KWT
1996-04-01,,,1.4154876452085574,,KWT
1996-07-01,,,-0.4497387407942366,,KWT
1996-10-01,,,-0.1056774805499372,,KWT
1997-01-01,,,1.1817635254653513,,KWT
1997-04-01,,,1.0625714427491273,,KWT
1997-07-01,,,1.5274084404985233,,KWT
1997-10-01,,,1.4924007305701315,,KWT
1998-01-01,,,0.9260555968813033,,KWT
1998-04-01,,,0.9497060917072808,,KWT
1998-07-01,,,0.6238048585952338,,KWT
1998-10-01,,,-0.6410263441644526,,KWT
1999-01-01,,,-0.6702413834663856,,KWT
1999-04-01,,,-0.051266938103977644,,KWT
1999-07-01,,,-0.28153331059860287,,KWT
1999-10-01,,,0.5631367856050673,,KWT
2000-01-01,,,0.7862018929525538,,KWT
2000-04-01,,,0.35949533266674827,,KWT
2000-07-01,,,0.8007674431055323,,KWT
2000-10-01,,,1.12688271198349,,KWT
2001-01-01,,,0.2835821221104595,,KWT
2001-04-01,,,0.2744411222751264,,KWT
2001-07-01,,,-0.46359324326665785,,KWT
2001-10-01,,,-0.18324223690138197,,KWT
2002-01-01,,,0.3305287337319607,,KWT
2002-04-01,,,-0.8202357244550318,,KWT
2002-07-01,,,-1.4585336584271746,,KWT
2002-10-01,,,-1.662213144795499,,KWT
2003-01-01,,,-2.645476651649681,,KWT
2003-04-01,,,-1.9393433290541995,,KWT
2003-07-01,,,-0.8674440297785968,,KWT
2003-10-01,,,-2.303328972266472,,KWT
2004-01-01,,,-1.5563253484946027,,KWT
2004-04-01,,,-1.5061504345660781,,KWT
2004-07-01,,,-1.4442528189214765,,KWT
2004-10-01,,,0.08082536965721143,,KWT
2005-01-01,,,-0.9161859518154181,,KWT
2005-04-01,,,-0.9161859518154181,,KWT
2005-07-01,,,-0.9161859518154181,,KWT
2005-10-01,,,-0.9161859518154181,,KWT
2006-01-01,,,0.0,11.5,KWT
2006-04-01,,,-0.5394178082191781,1.401869158878477,KWT
2006-07-01,,,-0.9794520547945162,7.7788191190253375,KWT
2006-10-01,,,-0.9794520547945162,9.80582524271847,KWT
2007-01-01,,,-0.9794520547945162,-2.511210762331839,KWT
2007-04-01,,,-0.6175779005174853,-2.9493087557603825,KWT
2007-07-01,,,-2.1386179705333075,-2.260869565217405,KWT
2007-10-01,,,-4.500195983491285,7.33863837312112,KWT
2008-01-01,,,-6.012139448018261,14.351425942962347,KWT
2008-04-01,,,-7.9195153124418605,17.378917378917368,KWT
2008-07-01,,,-5.841524230116968,12.099644128113841,KWT
2008-10-01,,,-1.7280745508968964,-15.238879736408606,KWT
2009-01-01,,,6.270331467079293,-21.238938053097378,KWT
2009-04-01,,,8.933447365440683,-16.909385113268584,KWT
2009-07-01,,,7.74526096724526,-12.777777777777766,KWT
2009-10-01,,,5.310346428737689,13.216715257531607,KWT
2010-01-01,,,-0.38639660494539374,10.418794688457634,KWT
2010-04-01,,,0.13298065252398406,11.684518013631994,KWT
2010-07-01,,,0.16513219865379458,0.9099181073703333,KWT
2010-10-01,,,-1.5601670921890354,0.6008583690986891,KWT
