quarter,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,country
1980-01-01,,,,,,,NGA
1980-04-01,,,,,,,NGA
1980-07-01,,,,,,,NGA
1980-10-01,,,,,,,NGA
1981-01-01,,,-0.48025248174242696,,,,NGA
1981-04-01,,,8.412542571919545,,,,NGA
1981-07-01,,,24.105150123038975,,,,NGA
1981-10-01,,,20.414565752882673,,,,NGA
1982-01-01,,,18.87175022642207,-30.990246862854377,-1.3529799429914724,-90.17875610617912,NGA
1982-04-01,,,11.240222663065946,-51.28339784583162,-24.185120963719488,-155.24035966238336,NGA
1982-07-01,,,1.594945361759259,17.430897337956242,-45.86530796526892,-161.2705719718845,NGA
1982-10-01,,,6.25680194286895,-16.40926350120879,-38.999284206293616,-124.10599936809446,NGA
1983-01-01,,,5.075971064707985,-51.936098484303315,-36.69271756457113,-357.7083189569181,NGA
1983-04-01,,,5.935512037681345,-9.57978028148655,-37.634203177829065,-157.29021993220792,NGA
1983-07-01,,,9.639268430269098,-8.371359142761648,-5.421501040215881,-15.729622213889849,NGA
1983-10-01,,,9.488038116396446,-17.878325838959796,1.6658568559985598,-253.66172025212202,NGA
1984-01-01,,,8.748063747732871,65.1402956744362,-52.01703416279355,-512.172818163181,NGA
1984-04-01,,,5.180428968195461,16.393661976606033,-42.63398112219138,354.71647273827915,NGA
1984-07-01,,,2.7191594765900495,-21.354016477855975,-42.975371703231644,39.176527002712746,NGA
1984-10-01,,,6.809524392739585,5.042667895237218,-39.50161703894426,-350.5044217776376,NGA
1985-01-01,,,13.221977981703326,1.440237417590251,45.669915334654746,-23.932275084438213,NGA
1985-04-01,,,18.56540834976359,16.7298212983513,2.5263297137073204,27.000165051872415,NGA
1985-07-01,,,17.598979117234204,-14.137015341224512,-6.347624547061437,-23.071954968983487,NGA
1985-10-01,,,16.960414775804345,34.41421791426764,-7.234193698530589,114.69876281318854,NGA
1986-01-01,,,18.02092346417059,-49.70430631271103,-55.87700326506055,-42.9233008421347,NGA
1986-04-01,,,19.03764671504402,-64.63305240863947,-35.198033168685285,-81.81551119218496,NGA
1986-07-01,,,49.22248605053938,-48.05504558920052,-38.36649864984226,-61.58451854209661,NGA
1986-10-01,,,286.22126217238565,-74.42598228418196,-46.29701416994227,-97.85454732215467,NGA
1987-01-01,,,275.5499830378564,-10.583570501932515,14.940615096047317,-32.25947279395546,NGA
1987-04-01,,,280.6422388061815,50.07739929685504,22.47224547289872,107.5020350196437,NGA
1987-07-01,,,199.3540932614279,64.31570454952092,25.80948085756356,150.58648369363436,NGA
1987-10-01,,,17.50252782990338,103.32644185263887,-0.32576706757043716,2264.302441246125,NGA
1988-01-01,,,13.161591879697077,13.315266390330693,0.6425997359213564,31.576001076156814,NGA
1988-04-01,,,3.38283101103658,-6.540539029855896,-1.7998535168291085,-12.36109599145493,NGA
1988-07-01,,,15.000473146370208,-8.15277495983694,-7.029387338988757,-9.41639979540142,NGA
1988-10-01,,,19.983505478537488,-19.291531646915484,7.949189307135018,-43.234051194549274,NGA
1989-01-01,,,70.0481856854404,-3.375998991267981,-17.685578046086004,12.395837184553349,NGA
1989-04-01,,,79.41282319916188,19.943277563458437,-21.791948933309623,77.360392992888,NGA
1989-07-01,,,56.26345583610388,32.522714098623595,-8.531285288532297,79.91854114793249,NGA
1989-10-01,,,47.41844890905165,25.69879027699413,-0.9301023302888956,70.20656112298948,NGA
1990-01-01,,,9.296305143176497,45.7633839986763,30.122114638009666,58.38901523219753,NGA
1990-04-01,,,6.215765637258386,-1.1248537724470653,37.433752534312845,-24.516174543615765,NGA
1990-07-01,,,9.893643447939592,-2.1845411462223296,22.366952522634875,-16.594382818995168,NGA
1990-10-01,,,11.197111797932436,67.32398147481481,18.168568268295715,115.1450752867485,NGA
1991-01-01,,,19.294737108574033,-15.213918567841967,9.611067510976245,-31.67643315243013,NGA
1991-04-01,,,19.23483361185696,-12.699521696048144,36.315581546197606,-66.83760067691613,NGA
1991-07-01,,,36.536215564550844,-12.628588399209107,28.28446888848073,-47.85854174332378,NGA
1991-10-01,,,18.249889180414304,-46.71318485544038,23.171551955722116,-84.05548389276464,NGA
1992-01-01,,,32.270557029177716,27.540753302128262,83.58233086204466,-32.08053936576989,NGA
1992-04-01,,,95.07414303463766,82.53788902447066,57.95018567951509,194.17033492892685,NGA
1992-07-01,,,72.51433301652514,60.990053857764124,74.86935084237483,31.58591193628073,NGA
1992-10-01,,,97.5289254523718,76.1773020084653,80.15780670860802,59.746607176163266,NGA
1993-01-01,,,78.69089158945974,4.370548000652197,-1.03610639682028,19.917895177412003,NGA
1993-04-01,,,20.23632745191084,-2.289350601203377,-19.789056088004962,40.37100598733689,NGA
1993-07-01,,,16.686452576018773,-10.287475720463313,-23.22722297047618,26.14352811187981,NGA
1993-10-01,,,12.256558869540669,-15.526335828115345,-26.69167907568859,36.45067624523901,NGA
1994-01-01,,,-1.2591744663658977,-10.959547454801143,-28.79029717766447,31.35503577858372,NGA
1994-04-01,,,-0.97645962481262,-5.5758515578554935,-23.793132417874872,19.80075289186718,NGA
1994-07-01,,,0.5021451971799484,0.06630570599244212,-32.92105626690485,56.59060760669168,NGA
1994-10-01,,,0.5021451971799484,7.972563604540839,-29.25502956119641,101.07944294259363,NGA
1995-01-01,,,-0.33309086500576957,12.67855935850124,-9.338521862333305,41.00373779418574,NGA
1995-04-01,,,-0.49963629750863214,0.9953528942408862,4.29441256948071,-1.9279558858599444,NGA
1995-07-01,,,-0.49963629750863214,13.319123778746334,25.63096753148899,4.281979359370114,NGA
1995-10-01,,,-0.49963629750863214,6.6654467341279,11.767815121025095,2.175755045289951,NGA
1996-01-01,,,-0.16710203411374192,22.534028564936758,11.501577168547804,31.659957927800832,NGA
1996-04-01,,,0.0,33.6522625969329,11.454266290402003,54.569971229425974,NGA
1996-07-01,,,-0.0001523036691208901,26.30519829828668,20.15674459179737,31.742225094191888,NGA
1996-10-01,,,-0.0304607338295404,44.0725108756308,21.70611644355276,65.60080372570998,NGA
1997-01-01,,,0.0,19.209673236897018,-0.30235400310607563,32.8786111898584,NGA
1997-04-01,,,0.0,-4.034722781717848,6.9505985391560055,-11.498946888158235,NGA
1997-07-01,,,-0.0003046078022483911,5.159214665185563,11.116456128304474,0.35454063382434065,NGA
1997-10-01,,,0.030012964991477098,-7.631314671245681,-3.549050003915688,-10.519098868937016,NGA
1998-01-01,,,-0.00045691100744038593,-21.41320751807989,21.682349805291135,-44.06458949656648,NGA
1998-04-01,,,-0.00045691100744038593,-20.947876199951054,5.96274027756325,-43.04472445738523,NGA
1998-07-01,,,0.0,-38.231601155091596,-6.4141820313900695,-66.64512043645209,NGA
