quarter,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,country
1980-01-01,,,,,,,UGA
1980-04-01,,,,,,,UGA
1980-07-01,,,,,,,UGA
1980-10-01,,,,,,,UGA
1981-01-01,,,4.97337259680477,,,,UGA
1981-04-01,,,314.2857161295873,,,,UGA
1981-07-01,,,1000.7974481567554,,,,UGA
1981-10-01,,,980.35753509869,,,,UGA
1982-01-01,,,1008.5554647831277,35.88548431210072,20.62229208946862,-8.21389101770016,UGA
1982-04-01,,,188.10657132382897,1.7409017447719721,7.84694169684601,50.960315283735056,UGA
1982-07-01,,,22.904334189865505,80.27366325816968,-7.662337769442895,-207.5089852361474,UGA
1982-10-01,,,26.07228118157632,32.743466393726386,-12.635857227822822,-1156.692556309759,UGA
1983-01-01,,,30.137676943184054,16.415575121806913,-11.829136665771356,-90.82887548024216,UGA
1983-04-01,,,44.563226555278575,-12.811078172097822,-8.742457843288342,10.618744280229976,UGA
1983-07-01,,,67.70293022307075,-11.78752569166801,19.068610885676996,-98.51836595647976,UGA
1983-10-01,,,104.43058645828343,-17.369422443744853,-4.440003975631468,-45.38803542731124,UGA
1984-01-01,,,129.1304088686322,19.534068064663245,-13.817686896877158,-1197.9376343849299,UGA
1984-04-01,,,130.62184874009216,44.60036454001368,-8.580072703582587,-208.04642284145652,UGA
1984-07-01,,,123.33755096302545,29.72928089554312,-22.13362953409712,11744.808487316852,UGA
1984-10-01,,,146.5318703781962,-10.557257234838946,2.641421377921249,-60.605221584208536,UGA
1985-01-01,,,114.03228112824037,-5.395974074790432,5.705022422910622,-37.204432693550324,UGA
1985-04-01,,,101.09313511206035,5.743822054412506,-1.2878318868595917,34.008877652428126,UGA
1985-07-01,,,61.86759230949084,-10.926946989979946,-0.3838602021696058,-26.5828461180594,UGA
1985-10-01,,,83.01254850654188,9.747125704303205,-9.62874325537989,201.1732241554114,UGA
1986-01-01,,,155.2214045839722,5.744077643766765,3.264379469983547,17.70448896566681,UGA
1986-04-01,,,134.1646177256088,1.4845784843553034,-0.9925384702407891,8.819170946686917,UGA
1986-07-01,,,133.33333333333334,30.301750999241484,45.168950261623664,0.34659682352484733,UGA
1986-10-01,,,48.672566371681405,6.512750199234962,58.93645723501135,-148.89821251609175,UGA
1987-01-01,,,0.0,-19.157661518687608,68.40458801107107,-389.6862458296225,UGA
1987-04-01,,,166.89333333333337,-25.107639651482938,58.87820113811475,-251.36257593611484,UGA
1987-07-01,,,328.57142857142856,-47.852504335726266,32.311116486173994,-281.51596804529015,UGA
1987-10-01,,,328.57142857142856,-17.12176414831703,24.884034494931996,387.63462557721687,UGA
1988-01-01,,,328.57142857142856,4.092706809168267,-16.891019498455616,-47.52675396376448,UGA
1988-04-01,,,60.57779458888515,4.872824945848553,12.331769242749235,25.964698378776507,UGA
1988-07-01,,,150.0,31.100676092865132,-1.247923943806617,-37.62997742106538,UGA
1988-10-01,,,157.57222222222214,-7.57550584968646,-21.486932569025253,-41.90508853676042,UGA
1989-01-01,,,189.80515316504452,-3.89513197330964,5.04895537050345,30.95279164197031,UGA
1989-04-01,,,233.33333333333334,-15.187545464346242,-18.091926873764997,-22.511492399124123,UGA
1989-07-01,,,33.33333333333333,-25.50838808083925,-7.938427912918078,33.598227596081685,UGA
1989-10-01,,,106.0802795332485,-14.676805829353201,13.273550456243521,78.538676477105,UGA
1990-01-01,,,116.90550580905051,-35.97209396404734,25.503732920939992,156.16987213983302,UGA
1990-04-01,,,91.40566666666665,-34.33238596303666,21.792043935804827,115.2680627063916,UGA
1990-07-01,,,124.52899999999998,-31.65517444149819,24.204650936398654,97.83671874783357,UGA
1990-10-01,,,58.999633680464704,-33.37364903304882,34.463386497789685,110.1633182816169,UGA
1991-01-01,,,55.21022796570174,1.1140475832655206,-21.11614108856922,-32.925955595375534,UGA
1991-04-01,,,73.14821748572405,-0.8404356142617253,-20.334306909125576,-30.238474794588466,UGA
1991-07-01,,,76.46681126565684,-17.85079808231067,-39.71261034474275,-49.6678638304077,UGA
1991-10-01,,,76.81649488336333,2.564621565257519,-40.33003189732807,-55.504759431638384,UGA
1992-01-01,,,69.68753807976624,-8.063126512707818,-18.152711779845333,-26.233063108377753,UGA
1992-04-01,,,75.32523373227863,16.187779777832013,-1.7147286687308583,-14.643356371332283,UGA
1992-07-01,,,49.25746062259311,11.98597363803675,18.589216547143252,23.49695513251815,UGA
1992-10-01,,,33.69946119490164,-6.242035009004965,2.3549087755022624,9.365357998197421,UGA
1993-01-01,,,22.540370507331776,-23.948068248783926,34.51381163595186,92.86607227816215,UGA
1993-04-01,,,4.133859961621544,-27.088977293018445,12.589207243238288,51.59359439247111,UGA
1993-07-01,,,0.7849066600532417,-24.641459920284213,9.463614686395672,32.44893350798108,UGA
