quarter,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country
2013-04-01,5.759755288066404,7.807121373568066,3.660689596494615,3.1979256698357883,TUN
2013-07-01,5.151407560001625,6.487788450395708,3.149966711051966,7.1651090342679025,TUN
2013-10-01,5.067791164984874,7.190873226564313,5.48407643312101,-4.155844155844135,TUN
2014-01-01,4.374564766375839,4.484496196474553,2.372029639724027,-2.670111972437572,TUN
2014-04-01,4.272026433062827,4.616503198824753,-0.11285755324829116,-3.2663316582914548,TUN
2014-07-01,5.06818776722456,6.087255410758182,4.982048489249236,2.422480620155043,TUN
2014-10-01,4.777039473137247,4.620486854802759,10.532777811323779,4.426377597109288,TUN
2015-01-01,5.145745592875785,6.451146734126978,20.662257165439478,-2.566371681415913,TUN
2015-04-01,4.821471230351339,5.319724509929727,19.714866780336493,-6.147186147186135,TUN
2015-07-01,3.797214749265703,3.226571305634076,12.976483246234283,-14.853358561967845,TUN
2015-10-01,4.015226772489407,3.153630799609652,9.813169203875049,-2.941176470588236,TUN
2016-01-01,3.202192093074849,1.228691344091316,5.081707232986288,-1.725703905540421,TUN
2016-04-01,3.425702317856159,2.713589338190766,6.766078660168895,-1.7527675276752808,TUN
2016-07-01,3.784786398902485,3.705708503574354,12.674738954457299,1.4444444444444482,TUN
2016-10-01,4.09119346726434,3.209823760986165,13.30735428239782,-3.297682709447436,TUN
2017-01-01,4.722897032659712,5.229879386679853,13.413713910761182,-9.42698706099815,TUN
2017-04-01,4.886467147697303,4.556748295007712,16.898375094424487,-1.3145539906103232,TUN
2017-07-01,5.614139440857292,5.004423829582036,11.333484265338466,12.15772179627599,TUN
2017-10-01,5.984841053499817,7.722981384081511,9.318015512951817,6.543778801843336,TUN
2018-01-01,6.888666647925865,7.510154325482804,5.78995328116636,22.551020408163257,TUN
2018-04-01,7.557018448958356,8.588412010723324,3.738330606464757,10.180780209324446,TUN
2018-07-01,7.324248222309866,6.845159370317547,10.929450680548758,-6.0546875,TUN
2018-10-01,7.449961230827977,6.101754940223007,16.74632180676603,-0.17301038062284002,TUN
2019-01-01,7.155134072458859,7.607030480279017,24.79081214109926,-5.245628642797662,TUN
2019-04-01,6.893136449820317,6.616852083218443,18.582675078195376,-7.426597582037986,TUN
2019-07-01,6.601782853253957,7.067418412328819,5.138953388898404,6.652806652806653,TUN
2019-10-01,6.256629066998465,6.229044949921285,-2.1214136641974246,-3.032928942807611,TUN
2020-01-01,5.916376478740326,4.445330352282411,-6.385309843106334,-5.5360281195079075,TUN
2020-04-01,6.095596133190147,5.059203444563992,-3.1741419199087795,-29.384328358208954,TUN
2020-07-01,5.492172990183074,4.402684563758334,-3.3894758865990138,-9.454191033138404,TUN
2020-10-01,5.056033359395387,4.748087575837509,-3.59084305731292,0.9830205540660941,TUN
2021-01-01,4.866117404737383,4.590248962655603,-4.003791957305358,0.46511627906977715,TUN
2021-04-01,5.239179954441913,5.993852459016395,-4.118522964690152,42.53632760898283,TUN
2021-07-01,6.237424547283729,7.559784006171254,1.1056969259459537,3.9827771797632083,TUN
2021-10-01,6.450012403869956,7.177033492822965,4.767228494003017,-0.26548672566369946,TUN
2022-01-01,6.972747360667762,8.405653359781802,6.561574192604502,6.01851851851849,TUN
2022-04-01,7.792207792207792,8.796520057999084,11.14187684343586,-0.6487488415199305,TUN
2022-07-01,8.664772727272727,11.95314367678702,13.983625675321898,5.900621118012395,TUN
2022-10-01,9.718014448846423,14.21522556390972,12.420256570858545,0.0,TUN
2023-01-01,10.30525591002986,15.16468435498628,6.5465362393455795,4.628820960698721,TUN
2023-04-01,9.683177153056691,15.57085739671252,0.021663778162928082,15.298507462686528,TUN
2023-07-01,9.084967320261438,14.47789878283152,-2.7822727984548656,8.993157380254168,TUN
2023-10-01,8.326253186066292,12.36371117054108,-2.8569365056437035,16.14906832298133,TUN
2024-01-01,7.594673325010424,10.80436941410133,0.26308159824757205,7.095158597662765,TUN
2024-04-01,8.034987794955207,9.64827983855472,1.727312107429091,-0.3236245954691852,TUN
2024-07-01,6.750549231076513,9.028166386868104,-0.9933419243986275,1.7937219730941534,TUN
2024-10-01,6.490196078431353,8.330281948004355,-0.8082588977515015,-5.882352941176416,TUN
2025-01-01,5.840263005221387,7.277289836888312,1.595767467763376,-8.028059236165241,TUN
2025-04-01,4.688382602146489,6.80105170902715,-4.764997072443711,9.172077922077882,TUN
2025-07-01,5.182413470533189,5.868263473053927,-5.260588969033031,7.577092511013217,TUN
2025-10-01,4.916221690296447,5.847557884062904,,,TUN
