quarter,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,country
1980-01-01,,,,,,,PER
1980-04-01,,,,,,,PER
1980-07-01,,,,,,,PER
1980-10-01,,,,,,,PER
1981-01-01,,,41.72782293999582,,,,PER
1981-04-01,,,48.153509058325895,,,,PER
1981-07-01,,,47.184693822352045,,,,PER
1981-10-01,,,47.20976971816941,,,,PER
1982-01-01,,,47.720450332719125,-24.676526015219025,-15.58323176802352,81.58120328513246,PER
1982-04-01,,,53.733499511504725,-0.27942868548781474,-4.981215333335276,-22.830281150868757,PER
1982-07-01,,,68.95577449194532,-14.388752534782888,-9.600700200510481,52.73740940607479,PER
1982-10-01,,,84.79356516954168,1.4112794833603504,-18.654837150217553,-108.4082426611847,PER
1983-01-01,,,103.51900622405483,-7.01376276316129,-32.396672829677655,-144.90559094416054,PER
1983-04-01,,,124.83805664791996,-14.538296365233816,-38.671107898794396,-157.05655915116176,PER
1983-07-01,,,150.7671370323591,-1.9563217128307553,-30.140197310855378,-235.81489038284192,PER
1983-10-01,,,143.49827932950814,-21.47029472783297,-26.808192369696606,261.15625390311806,PER
1984-01-01,,,122.56788461888219,30.97961037229866,-26.440364966811437,500.5792716015959,PER
1984-04-01,,,114.24098382720685,21.72929262785326,-25.489233353992226,321.4622963821479,PER
1984-07-01,,,100.94499203018769,14.004076620643048,-28.54715179765881,195.61611947672688,PER
1984-10-01,,,117.21844181231154,13.080252370699586,-26.163137151150295,434.1718328824069,PER
1985-01-01,,,186.0166946545236,-11.173385469390396,0.46491132625894327,-22.831368758590298,PER
1985-04-01,,,220.6517893455985,-0.5012576813739456,-4.76654343306736,4.285380217327162,PER
1985-07-01,,,257.68613325778733,-9.9916969718152,-1.5891567152951258,-18.660009806369604,PER
1985-10-01,,,197.3797739103361,9.415918353073781,-12.029347695641023,41.223726109306334,PER
1986-01-01,,,99.20774031710387,-16.102762948783187,-20.07800105203641,-10.91869416922947,PER
1986-04-01,,,43.800838159349254,-16.581896654751983,10.180484417413972,-44.00858125444679,PER
1986-07-01,,,5.226633275754122,-14.977650255466358,32.518002353251354,-74.25880729562164,PER
1986-10-01,,,0.0358551452133371,-16.158113430082068,69.80325710575977,-95.57919131343078,PER
1987-01-01,,,3.1430620294012224,-1.6467519199031555,126.22893663280288,-151.26182756362863,PER
1987-04-01,,,10.648978128361431,5.698377783863551,70.3807264348213,-124.74365203521639,PER
1987-07-01,,,13.906810035842287,10.738566086930422,64.58547699247205,-335.25643203535213,PER
1987-10-01,,,55.12544802867383,1.4049283138116264,64.16167046897738,-2225.681809010529,PER
1988-01-01,,,129.43274491945522,6.0728088814047565,-7.149066666355619,-62.197914575671675,PER
1988-04-01,,,113.86908619572264,-0.4434702827239789,-30.346379315309026,-415.68604276262135,PER
1988-07-01,,,480.13404657017,6.337951525623287,-27.399090030083183,-145.3202938953752,PER
1988-10-01,,,1550.383548983364,1.2431073626563371,-51.96579557978709,-144.5827548236478,PER
1989-01-01,,,2691.4636363636364,22.992399840816468,-14.633348317736772,-454.20393433496196,PER
1989-04-01,,,5606.30303030303,43.57425543177784,9.739182604348095,147.2420511450317,PER
1989-07-01,,,3448.365050936558,21.721576094120685,-19.19278879702628,316.3564783306013,PER
1989-10-01,,,1185.0558459776616,30.705275532546583,73.49900025701952,-95.65601077334031,PER
1990-01-01,,,720.9208159507938,6.213629753702077,73.06819954172433,-198.1379124519884,PER
1990-04-01,,,968.9296259319838,-17.11374676557004,31.710284109330367,-83.51094645762582,PER
1990-07-01,,,7784.23519820646,-1.377864352683844,45.063345164514445,-66.28563486238266,PER
1990-10-01,,,10052.725130281446,-9.443413001305068,-20.443433312621995,1287.8424148664483,PER
1991-01-01,,,7128.9531563394685,1.1040133104870842,-45.775332323667584,-251.59806990335758,PER
1991-04-01,,,3659.1245710954786,11.914824246209355,-5.675656963260545,202.995958411043,PER
1991-07-01,,,212.7908179092132,-3.2467452788682905,-3.3460954716737823,-2.6492911231828953,PER
1991-10-01,,,110.31938500894931,-2.9609456895883013,11.61319952004931,-101.48928330732205,PER
1992-01-01,,,78.04878048780482,8.527240481227881,92.07424577890035,-152.560094137526,PER
1992-04-01,,,46.696035242290755,6.6746506247310045,35.199230021676684,-89.78513511003115,PER
1992-07-01,,,61.15702479338842,1.0382924982487607,49.91025902548729,-290.7554480539875,PER
1992-10-01,,,63.26530612244898,2.0540316913994383,37.7828544877372,18104.40606880757,PER
1993-01-01,,,81.16438356164383,-4.33587275868943,-7.780793812420395,-28.608835211736118,PER
1993-04-01,,,76.27627627627629,-12.795751232440445,14.490651716965841,-1234.0748466574871,PER
1993-07-01,,,59.74358974358977,8.678727460873503,5.335655568598074,-7.007419406368665,PER
1993-10-01,,,34.788062499999995,8.724462272325862,16.916430379020575,40.13846055033823,PER
1994-01-01,,,23.440453686200424,9.613857179005535,32.05258212759379,213.84341505366754,PER
1994-04-01,,,11.754684838160134,28.273738879722686,32.46114971855722,47.194670553974724,PER
1994-07-01,,,7.383627608346677,41.83641564641651,42.397659730284246,44.81938945123336,PER
1994-10-01,,,1.3937466952362199,40.02052383100634,46.30931263698097,60.14016254612673,PER
1995-01-01,,,1.8376722817764035,34.87540356507968,51.02874345814457,96.7363600046423,PER
1995-04-01,,,3.0487804878048363,25.882248176824586,46.81109467076061,110.98403358663572,PER
1995-07-01,,,0.5979073243647104,14.386367258408693,36.158687877052785,128.16966699892959,PER
1995-10-01,,,5.182926829268264,17.737811171474927,15.208218003571261,10.343877466689367,PER
1996-01-01,,,6.315789473684208,10.803025044012271,0.27054508479500416,-20.161178787073663,PER
1996-04-01,,,6.804733727810697,7.813769372651147,0.8866195702429414,-11.786283572161194,PER
1996-07-01,,,10.252600297176828,0.7900125665281754,0.9633975953913021,1.3307330817459384,PER
1996-10-01,,,12.028985507246404,6.087063756320132,2.2914735129968777,-5.496425828882511,PER
1997-01-01,,,11.881188118811892,12.367122696187828,4.277656049109968,-17.50103424578694,PER
1997-04-01,,,10.664819944598314,26.410018572096526,6.240143963748679,-38.85843370982174,PER
1997-07-01,,,7.277628032344996,17.243641743420234,12.019439238044649,1.0104459211286887,PER
1997-10-01,,,4.915912031047842,2.6421912312224682,6.929056673755252,16.803100608199983,PER
1998-01-01,,,5.689001264222493,-25.648848347552654,10.352803018133972,142.36834059044122,PER
1998-04-01,,,7.384230287859839,-27.47241639684983,5.2941653152445145,156.767336988286,PER
1998-07-01,,,12.185929648241235,-10.874007528548379,-10.21381064153969,-8.598990757117853,PER
1998-10-01,,,14.549938347718893,6.050806610269532,-14.304834237032937,-55.506191824747916,PER
1999-01-01,,,19.97607655502389,17.51991062071483,-25.193926536585643,-73.24277951281162,PER
1999-04-01,,,16.783216783216794,5.189767665406841,-25.172494541133773,-64.81874679873935,PER
1999-07-01,,,13.213885778275468,0.6640221934414825,-16.03543613473454,-55.86507682187415,PER
1999-10-01,,,12.378902045209884,2.001182622407227,3.581101029549849,11.20322141043868,PER
2000-01-01,,,3.738783649052846,14.734410893109672,10.20673312092688,-12.162979423032617,PER
2000-04-01,,,4.54091816367268,15.70503963962675,9.739002167470922,-13.553501932197909,PER
2000-07-01,,,3.3333333333333215,12.31600321038606,1.4488226813771599,-57.66823223022015,PER
2000-10-01,,,1.0823754789272222,7.532594128116532,-0.0022789722187388506,-33.34529842711276,PER
2001-01-01,,,1.6146083613647333,-1.3291847253197098,4.500296926284908,42.121348076417696,PER
2001-04-01,,,2.0525059665870815,4.482416510998233,-3.9238134883430087,-47.85129886736452,PER
2001-07-01,,,0.3541686608595995,5.084252844329762,4.205580164798595,-8.476726992835559,PER
2001-10-01,,,-2.065763290059708,-3.697852428860593,-9.906851009449158,-54.232987403368746,PER
2002-01-01,,,-1.7024496358649444,-1.4456549058999402,-10.860114800979058,-53.04198142259544,PER
2002-04-01,,,-2.984097287184284,14.832482321831119,5.373078284105648,-93.66416950339742,PER
